relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
14,Tester | Germany,ferchau,Tester / Inbetriebnehmer Automotive (m/w/d),FERCHAU,Wolfs­burg Deut­sch­land,Hybrid,Full-time,Can,"Canoe, R, Expert",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/454972/tester-inbetriebnehmer-automotive,2026-03-19T12:00:34.146265+00:00
14,Firmware Engineer | Germany,ferchau,Embedded Firmware Engineer (m/w/d),FERCHAU,Hall in Tirol Öster­reich,Remote,Full-time,"Arm, C, C++, Ci/Cd, Embedded Systems, Firmware, Python, Rtos","R, Expert, Zephyr",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/490867/embedded-firmware-engineer,2026-03-19T12:01:40.866835+00:00
14,Firmware Engineer | Germany,ferchau,FPGA Test Engineer (m/w/d),FERCHAU,Linden­berg im Allgäu Deut­sch­land,Hybrid,Full-time,,"Fpga, Vhdl, R, Expert",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/472201/fpga-test-engineer,2026-03-19T12:01:40.871585+00:00
0,Tester | Germany,ferchau,Softwaretester (m/w/d),FERCHAU,Osna­brück Deut­sch­land,Remote,Full-time,"C, Java, Python","Azure, Scrum, R, Devops, Sql, C#, Kanban, Jira",German,,,Recent,https://touch.ferchau.com/de/de/job/442993/softwaretester,2026-03-19T12:00:34.147278+00:00
0,Tester | Germany,ferchau,Softwaretester / Software Testingenieur (m/w/d),FERCHAU,München Deut­sch­land,Remote,Full-time,Jenkins,"Scrum, R, Junit, Agile, Testng",German,,,Recent,https://touch.ferchau.com/de/de/job/497092/softwaretester-software-testingenieur,2026-03-19T12:00:34.151919+00:00
0,Tester | Germany,ferchau,Softwaretester (m/w/d),FERCHAU,Bremen Deut­sch­land,Hybrid,Full-time,Jenkins,"Junit, R",German,,,Recent,https://touch.ferchau.com/de/de/job/241642/softwaretester,2026-03-19T12:00:34.153003+00:00
0,QA Engineer | Germany,ferchau,Software Test Engineer (m/w/d),FERCHAU,München Deut­sch­land,Remote,Full-time,Jenkins,"R, Git, Junit, Jira, Testng",German,,,Recent,https://touch.ferchau.com/de/de/job/492625/software-test-engineer,2026-03-19T12:00:42.336107+00:00
0,QA Engineer | Germany,ferchau,Test Automation Engineer - Python (m/f/d),FERCHAU,Wrocław Poland,Remote,Full-time,"Python, Test Automation","Jira, Safe",English,,,Recent,https://touch.ferchau.com/de/de/job/484546/test-automation-engineer-python,2026-03-19T12:00:42.338421+00:00
0,QA Engineer | Germany,ferchau,Hull Structural Designer (m/f/d),FERCHAU,Gdynia Poland,Hybrid,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/461695/hull-structural-designer,2026-03-19T12:00:42.343146+00:00
0,QA Engineer | Germany,ferchau,DevOps Engineer (m/w/d) Cloud & Mobile Platforms,FERCHAU,Nürn­berg Deut­sch­land,Remote,Full-time,"Bash, Ci/Cd, Github Actions, Jenkins, Python","Azure, R, Gitlab, Devops, Argocd, Docker, Github, Agile, Gitlab Ci",German,,,Recent,https://touch.ferchau.com/de/de/job/488962/devops-engineer-cloud-mobile-platforms,2026-03-19T12:00:42.344434+00:00
0,QA Engineer | Germany,ferchau,Hull Structural Designer - Shipbuilding (m/f/d),FERCHAU,Gdynia Poland,Hybrid,Full-time,Can,,English,,,Recent,https://touch.ferchau.com/de/de/job/482239/hull-structural-designer-shipbuilding,2026-03-19T12:00:42.345513+00:00
0,QA Engineer | Germany,ferchau,Backend Entwickler (m/w/d),FERCHAU,Köln Deut­sch­land,Remote,Full-time,"C, Ci/Cd, Go, Java, Python","Azure, R, Devops, Aws, Nosql, Docker, C#, Node.Js, Agile",German,,,Recent,https://touch.ferchau.com/de/de/job/469966/backend-entwickler,2026-03-19T12:00:42.346605+00:00
0,Test Engineer | Germany,ferchau,Hardware Test Engineer (m/f/d),FERCHAU,Munich Germany,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/498541/hardware-test-engineer,2026-03-19T12:00:51.665240+00:00
0,Test Engineer | Germany,ferchau,Test Engineer (m/w/d) Hardware,FERCHAU,Hannover Deut­sch­land,Remote,Full-time,Embedded Systems,R,German,,,Recent,https://touch.ferchau.com/de/de/job/403813/test-engineer-hardware,2026-03-19T12:00:51.667327+00:00
0,Test Engineer | Germany,ferchau,RF Test Engineer (m/f/d),FERCHAU,Vienna Austria,On-Site,Full-time,"C, C++, Can, Java, Python",,English,,,Recent,https://touch.ferchau.com/de/de/job/496804/rf-test-engineer,2026-03-19T12:00:51.668661+00:00
0,Test Engineer | Germany,ferchau,System Test Engineer (m/w/d),FERCHAU,Nürn­berg Deut­sch­land,Vor Ort,Full-time,,"Scrum, Intern, R, Kanban",German,,,Recent,https://touch.ferchau.com/de/de/job/495223/system-test-engineer,2026-03-19T12:00:51.679582+00:00
0,Test Engineer | Germany,ferchau,Softwaretester (m/w/d),FERCHAU,Lübeck Deut­sch­land,Remote,Full-time,"Java, Python","Scrum, R, Junit, Agile, Postman",German,,,Recent,https://touch.ferchau.com/de/de/job/486202/softwaretester,2026-03-19T12:00:51.681930+00:00
0,Test Engineer | Germany,ferchau,Quality & Testing Engineer Hardware (m/w/d),FERCHAU,Kufstein Öster­reich,Vor Ort,Full-time,,R,German,,,Recent,https://touch.ferchau.com/de/de/job/475573/quality-testing-engineer-hardware,2026-03-19T12:00:51.683832+00:00
0,Test Engineer | Germany,ferchau,Test Engineer Avionics Integration (m/f/d) for AIRBUS Defence & Space,FERCHAU,Manching Germany,On-Site,Full-time,"C, C++, Python",Matlab,English,,,Recent,https://touch.ferchau.com/de/de/job/495475/test-engineer-avionics-integration-for-airbus-defence-space,2026-03-19T12:00:51.685233+00:00
0,Testingenieur | Germany,ferchau,Testingenieur Embedded Systems (m/w/d),FERCHAU,Erfurt Deut­sch­land,Vor Ort,Full-time,"C, C++, Embedded Systems, Python","Scrum, R, Devops, C#, Kanban",German,,,Recent,https://touch.ferchau.com/de/de/job/349426/testingenieur-embedded-systems,2026-03-19T12:01:01.695113+00:00
0,Testingenieur | Germany,ferchau,Testingenieur (m/w/d),FERCHAU,Lübeck Deut­sch­land,Remote,Full-time,Python,"Jira, R",German,,,Recent,https://touch.ferchau.com/de/de/job/486325/testingenieur,2026-03-19T12:01:01.697114+00:00
0,Test Automation | Germany,ferchau,Automation Tester (m/f/d),FERCHAU,Wrocław Poland,Hybrid,Full-time,"Ci/Cd, Java","Git, Cypress, Agile",English,,,Recent,https://touch.ferchau.com/de/de/job/490807/automation-tester,2026-03-19T12:01:11.024131+00:00
0,Test Automation | Germany,ferchau,Automation Engineer (m/f/d),FERCHAU,Radlin Poland,On-Site,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/480679/automation-engineer,2026-03-19T12:01:11.026529+00:00
0,Test Automation | Germany,ferchau,Projektingenieur Automationslösungen (m/w/d),FERCHAU,Darm­stadt Deut­sch­land,Vor Ort,Full-time,Go,R,German,,,Recent,https://touch.ferchau.com/de/de/job/491785/projektingenieur-automationsloesungen,2026-03-19T12:01:11.027647+00:00
0,Test Automation | Germany,ferchau,MSR-Techniker Gebäudeautomation (m/w/d),FERCHAU,Darm­stadt Deut­sch­land,Vor Ort,Full-time,,R,German,,,Recent,https://touch.ferchau.com/de/de/job/489106/msr-techniker-gebaeudeautomation,2026-03-19T12:01:11.029712+00:00
0,Test Automation | Germany,ferchau,Techniker (m/w/d) Gebäudeautomation,FERCHAU,Schwaz Öster­reich,Vor Ort,Full-time,,R,German,,,Recent,https://touch.ferchau.com/de/de/job/495199/techniker-gebaeudeautomation,2026-03-19T12:01:11.030616+00:00
0,Python Developer | Germany,ferchau,Full Stack Developer (m/w/d),FERCHAU,Leipzig Deut­sch­land,Remote,Full-time,"Ci/Cd, Java, Python","Vue.Js, R, Git, Nosql, Sql, Node.Js, Agile, React, Angular",German,,,Recent,https://touch.ferchau.com/de/de/job/486520/full-stack-developer,2026-03-19T12:01:20.729764+00:00
0,Python Developer | Germany,ferchau,Full Stack Developer (m/w/d),FERCHAU,Inns­bruck Öster­reich,Hybrid,Full-time,"C, C++, Java, Python","Vue.Js, R, C#, Angular, React, Graphql",German,,,Recent,https://touch.ferchau.com/de/de/job/453814/full-stack-developer,2026-03-19T12:01:20.731049+00:00
0,Python Developer | Germany,ferchau,Cloud Developer (m/w/d),FERCHAU,Hannover Deut­sch­land,Remote,Full-time,"Java, Jenkins, Python","Azure, R, Devops, Git, Ansible, Linux",German,,,Recent,https://touch.ferchau.com/de/de/job/409150/cloud-developer,2026-03-19T12:01:20.733488+00:00
0,Python Developer | Germany,ferchau,SAP Backend Developer mit Beratungsfunktion (m/w/d),FERCHAU,Schwaz Öster­reich,Remote,Full-time,"C, Java, Python","R, C#",German,,,Recent,https://touch.ferchau.com/de/de/job/479590/sap-backend-developer-mit-beratungsfunktion,2026-03-19T12:01:20.734820+00:00
0,Python Developer | Germany,ferchau,Software Developer Python (m/w/d),FERCHAU,Stutt­gart Deut­sch­land,Hybrid,Full-time,Python,"Scrum, R, Nosql, Sql, Kanban, Agile, Linux",German,,,Recent,https://touch.ferchau.com/de/de/job/281409/software-developer-python,2026-03-19T12:01:20.738635+00:00
0,Python Developer | Germany,ferchau,Software Developer (m/w/d),FERCHAU,Inns­bruck Öster­reich,Remote,Full-time,"C, C++, Java, Python","R, C#",German,,,Recent,https://touch.ferchau.com/de/de/job/397756/software-developer,2026-03-19T12:01:20.741043+00:00
0,Python Test | Germany,ferchau,Systemtester Industrielle Kommunikationsprodukte (m/w/d) Siemens AG,FERCHAU,Karls­ruhe Deut­sch­land,Remote,Full-time,"C, Java, Python","R, C#",German,,,Recent,https://touch.ferchau.com/de/de/job/487300/systemtester-industrielle-kommunikationsprodukte-siemens-ag,2026-03-19T12:01:30.523979+00:00
0,Firmware Engineer | Germany,ferchau,Hardware Engineer Elektrotechnik (m/w/d),FERCHAU,Hannover Deut­sch­land,Vor Ort,Full-time,"C, C++",R,German,,,Recent,https://touch.ferchau.com/de/de/job/486970/hardware-engineer-elektrotechnik,2026-03-19T12:01:40.864036+00:00
0,Firmware Engineer | Germany,ferchau,Software Engineer (m/f/d) C++,FERCHAU,Munich Germany,On-Site,Full-time,"C, C++, Rust",,English,,,Recent,https://touch.ferchau.com/de/de/job/482779/software-engineer-c,2026-03-19T12:01:40.864797+00:00
0,Firmware Engineer | Germany,ferchau,Entwickler Firmware Niederspannung (m/w/d),FERCHAU,Nürn­berg Deut­sch­land,Vor Ort,Full-time,"C, C++, Firmware","R, Git, Github",German,,,Recent,https://touch.ferchau.com/de/de/job/493621/entwickler-firmware-niederspannung,2026-03-19T12:01:40.867889+00:00
0,Firmware Engineer | Germany,ferchau,Embedded Linux Software Engineer (m/w/d),FERCHAU,Leipzig Deut­sch­land,Remote,Full-time,"Arm, C, C++, Embedded Linux","R, Gitlab, Linux, Freertos",German,,,Recent,https://touch.ferchau.com/de/de/job/487459/embedded-linux-software-engineer,2026-03-19T12:01:40.868729+00:00
0,Firmware Engineer | Germany,ferchau,Embedded Software Entwickler (m/w/d),FERCHAU,Berlin Deut­sch­land,Hybrid,Full-time,"C, C++, Python","R, Git, Linux",German,,,Recent,https://touch.ferchau.com/de/de/job/479902/embedded-software-entwickler,2026-03-19T12:01:40.869934+00:00
0,Firmware Engineer | Germany,ferchau,C/C++ Entwickler (m/w/d),FERCHAU,Bremen Deut­sch­land,Vor Ort,Full-time,"C, C++",R,German,,,Recent,https://touch.ferchau.com/de/de/job/305207/c-c-entwickler,2026-03-19T12:01:40.870848+00:00
0,Firmware Engineer | Germany,ferchau,FPGA-Spezialist (m/w/d) in Direktvermittlung,FERCHAU,Böblingen Deut­sch­land,Hybrid,Full-time,"Go, I2C, Spi, Uart","R, Vhdl, Fpga",German,,,Recent,https://touch.ferchau.com/de/de/job/495178/fpga-spezialist-in-direktvermittlung,2026-03-19T12:01:40.872521+00:00
