relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
14,Tester | Germany,ferchau,Senior Softwaretester C# (m/w/d),FERCHAU,Linz Öster­reich,Hybrid,Full-time,"C, Ci/Cd","Expert, Senior, R, Nunit, C#",German,"Expert, Senior",,Recent,https://touch.ferchau.com/de/de/job/501784/senior-softwaretester-c,2026-07-23T13:10:15.342862+00:00
14,Python Test | Germany,ferchau,Embedded-Software- und Systemtester (m/w/d),FERCHAU,Gießen Deut­sch­land,Remote,Full-time,"C, C++, Embedded Systems, Hil, Python, Sil","Expert, R, Scrum",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/348925/embedded-software-und-systemtester,2026-07-23T13:11:13.852094+00:00
14,Python Test | Germany,ferchau,Testingenieur Kommunikation (m/w/d),FERCHAU,Berlin Deut­sch­land,Hybrid,Full-time,"Pytest, Python","Expert, R, Jira, Linux",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/512035/testingenieur-kommunikation,2026-07-23T13:11:13.854670+00:00
14,Firmware Engineer | Germany,ferchau,Systemarchitekt Leistungselektronik (m/w/d),FERCHAU,Detmold Deut­sch­land,Hybrid,Full-time,,System Architect,English,System Architect,,Recent,https://touch.ferchau.com/de/de/job/513073/systemarchitekt-leistungselektronik,2026-07-23T13:11:23.443916+00:00
14,Firmware Engineer | Germany,ferchau,Embedded Engineer Zephyr (m/w/d),FERCHAU,Hall in Tirol Öster­reich,Remote,Full-time,"Arm, C, C++, Ci/Cd, Embedded Systems, Python, Rtos","Expert, R, Zephyr",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/490867/embedded-engineer-zephyr,2026-07-23T13:11:23.445189+00:00
14,Firmware Engineer | Germany,ferchau,Embedded Software Engineer (m/w/d) C/C++,FERCHAU,Bremen Deut­sch­land,Hybrid,Full-time,"C, C++, Embedded Systems, Python","Expert, Soc, R",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/502732/embedded-software-engineer-c-c,2026-07-23T13:11:23.445673+00:00
14,Firmware Engineer | Germany,ferchau,Embedded Softwareentwickler (m/w/d) Automotive,FERCHAU,Bremen Deut­sch­land,Hybrid,Full-time,"C, C++, Embedded Linux, Embedded Systems, Python","Expert, R, Linux",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/335503/embedded-softwareentwickler-automotive,2026-07-23T13:11:23.446775+00:00
14,Firmware Engineer | Germany,ferchau,FPGA Test Engineer (m/w/d),FERCHAU,Linden­berg im Allgäu Deut­sch­land,Hybrid,Full-time,,"Vhdl, R, Fpga, Expert",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/472201/fpga-test-engineer,2026-07-23T13:11:23.447209+00:00
14,Firmware Engineer | Germany,ferchau,Softwareentwickler C++ (m/w/d) Embedded Systems,FERCHAU,Verden Deut­sch­land,Hybrid,Full-time,"C, C++, Embedded Systems","Expert, R",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/479368/softwareentwickler-c-embedded-systems,2026-07-23T13:11:23.447687+00:00
0,Tester | Germany,ferchau,Softwaretester (m/w/d),FERCHAU,Osna­brück Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/442993/softwaretester,2026-07-23T13:10:15.343493+00:00
0,Tester | Germany,ferchau,Softwaretester (m/w/d),FERCHAU,Lübeck Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/398671/softwaretester,2026-07-23T13:10:15.343972+00:00
0,Tester | Germany,ferchau,Softwaretester / Software Testingenieur (m/w/d),FERCHAU,München Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/497092/softwaretester-software-testingenieur,2026-07-23T13:10:15.344605+00:00
0,Tester | Germany,ferchau,Softwaretester (m/w/d),FERCHAU,Kiel Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/444385/softwaretester,2026-07-23T13:10:15.345100+00:00
0,Tester | Germany,ferchau,Systemtester (m/w/d),FERCHAU,Mann­heim Deut­sch­land,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/443281/systemtester,2026-07-23T13:10:15.346069+00:00
0,Tester | Germany,ferchau,Security Tester Pentester (m/w/d),FERCHAU,München Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/513415/security-tester-pentester,2026-07-23T13:10:15.347815+00:00
0,QA Engineer | Germany,ferchau,Quality Engineer (m/w/d),FERCHAU,Frank­furt Deut­sch­land,Hybrid,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/511312/quality-engineer,2026-07-23T13:10:24.215201+00:00
0,QA Engineer | Germany,ferchau,Software Automation Engineer (m/w/d),FERCHAU,Hannover Deut­sch­land,Hybrid,Full-time,"Ci/Cd, Python","R, Linux",German,,,Recent,https://touch.ferchau.com/de/de/job/506386/software-automation-engineer,2026-07-23T13:10:24.215849+00:00
0,QA Engineer | Germany,ferchau,Software Quality Engineer (m/w/d),FERCHAU,Frank­furt am Main Deut­sch­land,Hybrid,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/443530/software-quality-engineer,2026-07-23T13:10:24.216362+00:00
0,QA Engineer | Germany,ferchau,DevOps Engineer (m/w/d) Cloud & Mobile Platforms,FERCHAU,Nürn­berg Deut­sch­land,Remote,Full-time,,Devops,English,,,Recent,https://touch.ferchau.com/de/de/job/488962/devops-engineer-cloud-mobile-platforms,2026-07-23T13:10:24.218451+00:00
0,QA Engineer | Germany,ferchau,Hull Structural Designer (m/f/d),FERCHAU,Gdynia Poland,Hybrid,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/461695/hull-structural-designer,2026-07-23T13:10:24.219098+00:00
0,QA Engineer | Germany,ferchau,Automation Engineer Software Testing (m/w/d),FERCHAU,Neukir­chen an der Vöckla Öster­reich,Vor Ort,Full-time,,,German,,,Recent,https://touch.ferchau.com/de/de/job/511264/automation-engineer-software-testing,2026-07-23T13:10:24.219631+00:00
0,QA Engineer | Germany,ferchau,Hull Structural Designer - Shipbuilding (m/f/d),FERCHAU,Gdynia Poland,Hybrid,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/482239/hull-structural-designer-shipbuilding,2026-07-23T13:10:24.220873+00:00
0,Test Engineer | Germany,ferchau,System Test Engineer (m/w/d),FERCHAU,Nürn­berg Deut­sch­land,Vor Ort,Full-time,,"Intern, Scrum, R, Kanban",German,,,Recent,https://touch.ferchau.com/de/de/job/495223/system-test-engineer,2026-07-23T13:10:34.357320+00:00
0,Test Engineer | Germany,ferchau,Engineer Agentische KI Services & Plattformbetrieb (m/w/d) in Direktvermittlung,FERCHAU,Dresden Deut­sch­land,Remote,Full-time,,"Intern, R, Grpc",German,,,Recent,https://touch.ferchau.com/de/de/job/506041/engineer-agentische-ki-services-plattformbetrieb-in-direktvermittlung,2026-07-23T13:10:34.358809+00:00
0,Test Engineer | Germany,ferchau,Support- und Operations-Engineer Polarion (m/w/d),FERCHAU,Lang­kampfen Öster­reich,Remote,Full-time,,R,German,,,Recent,https://touch.ferchau.com/de/de/job/513328/support-und-operations-engineer-polarion,2026-07-23T13:10:34.359576+00:00
0,Test Engineer | Germany,ferchau,Softwaretester (m/w/d),FERCHAU,Lübeck Deut­sch­land,Remote,Full-time,"Java, Python","Junit, R, Postman, Scrum, Agile",German,,,Recent,https://touch.ferchau.com/de/de/job/486202/softwaretester,2026-07-23T13:10:34.360264+00:00
0,Test Engineer | Germany,ferchau,Software Test Engineer (m/w/d),FERCHAU,Nürn­berg Deut­sch­land,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/495214/software-test-engineer,2026-07-23T13:10:34.361344+00:00
0,Test Engineer | Germany,ferchau,Testingenieur elektrische Systeme (m/w/d),FERCHAU,Soest Deut­sch­land,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/500671/testingenieur-elektrische-systeme,2026-07-23T13:10:34.363422+00:00
0,Testingenieur | Germany,ferchau,Software Testingenieur Python (m/w/d),FERCHAU,Ulm Deut­sch­land,Remote,Full-time,Python,,English,,,Recent,https://touch.ferchau.com/de/de/job/502096/software-testingenieur-python,2026-07-23T13:10:43.437626+00:00
0,Testingenieur | Germany,ferchau,Testingenieur für Schnittstellen (m/w/d),FERCHAU,Markto­ber­dorf Deut­sch­land,Remote,Full-time,"Can, Python","R, Canoe",German,,,Recent,https://touch.ferchau.com/de/de/job/499852/testingenieur-fuer-schnittstellen,2026-07-23T13:10:43.438844+00:00
0,Testingenieur | Germany,ferchau,Testingenieur Embedded Systems (m/w/d),FERCHAU,Erfurt Deut­sch­land,Vor Ort,Full-time,"C, C++, Embedded Systems, Python","Kanban, R, Devops, Scrum, C#",German,,,Recent,https://touch.ferchau.com/de/de/job/349426/testingenieur-embedded-systems,2026-07-23T13:10:43.439494+00:00
0,Testingenieur | Germany,ferchau,Testingenieur Medizintechnik (m/w/d),FERCHAU,Mann­heim Deut­sch­land,Hybrid,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/243886/testingenieur-medizintechnik,2026-07-23T13:10:43.439970+00:00
0,Testingenieur | Germany,ferchau,Testingenieur alternative Antriebe (m/w/d),FERCHAU,Stutt­gart Deut­sch­land,Hybrid,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/485857/testingenieur-alternative-antriebe,2026-07-23T13:10:43.440442+00:00
0,Testingenieur | Germany,ferchau,Testingenieur (m/w/d),FERCHAU,Lübeck Deut­sch­land,Remote,Full-time,Python,"R, Jira",German,,,Recent,https://touch.ferchau.com/de/de/job/486325/testingenieur,2026-07-23T13:10:43.440983+00:00
0,Testingenieur | Germany,ferchau,Testingenieur (m/w/d) Elektronik & Testautomatisierung,FERCHAU,Bremen Deut­sch­land,Vor Ort,Full-time,Test Automation,,English,,,Recent,https://touch.ferchau.com/de/de/job/498553/testingenieur-elektronik-testautomatisierung,2026-07-23T13:10:43.442640+00:00
0,Test Automation | Germany,ferchau,Programmierer Gebäudeautomation (m/w/d),FERCHAU,Kulm­bach Deut­sch­land,Hybrid,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/513895/programmierer-gebaeudeautomation,2026-07-23T13:10:52.926897+00:00
0,Test Automation | Germany,ferchau,Testingenieur Prüfsysteme & Testsystemintegration (m/w/d),FERCHAU,Lipp­stadt Deut­sch­land,Hybrid,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/511378/testingenieur-pruefsysteme-testsystemintegration,2026-07-23T13:10:52.928991+00:00
0,Test Automation | Germany,ferchau,Automation Engineer (m/f/d),FERCHAU,Radlin Poland,On-Site,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/480679/automation-engineer,2026-07-23T13:10:52.929597+00:00
0,Test Automation | Germany,ferchau,Test Automation Engineer (m/w/d),FERCHAU,Berlin Deut­sch­land,Vor Ort,Teilzeit,Test Automation,,English,,,Recent,https://touch.ferchau.com/de/de/job/511180/test-automation-engineer,2026-07-23T13:10:52.931365+00:00
0,Test Automation | Germany,ferchau,Techniker (m/w/d) Gebäudeautomation,FERCHAU,Schwaz Öster­reich,Vor Ort,Full-time,,R,German,,,Recent,https://touch.ferchau.com/de/de/job/495199/techniker-gebaeudeautomation,2026-07-23T13:10:52.932411+00:00
0,Python Developer | Germany,ferchau,(Junior) Software Developer Python (m/w/d),FERCHAU,Karls­ruhe Deut­sch­land,Hybrid,Full-time,Python,Junior,English,,,Recent,https://touch.ferchau.com/de/de/job/446410/junior-software-developer-python,2026-07-23T13:11:03.115143+00:00
0,Python Developer | Germany,ferchau,Full Stack Developer (m/w/d),FERCHAU,Leipzig Deut­sch­land,Remote,Full-time,"Ci/Cd, Java, Python","React, Vue.Js, Sql, R, Nosql, Node.Js, Angular, Agile, Git",German,,,Recent,https://touch.ferchau.com/de/de/job/486520/full-stack-developer,2026-07-23T13:11:03.115720+00:00
0,Python Developer | Germany,ferchau,Full Stack Developer (m/w/d),FERCHAU,Inns­bruck Öster­reich,Hybrid,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/453814/full-stack-developer,2026-07-23T13:11:03.116265+00:00
0,Python Developer | Germany,ferchau,Software Developer Python (m/w/d),FERCHAU,Stutt­gart Deut­sch­land,Hybrid,Full-time,Python,,English,,,Recent,https://touch.ferchau.com/de/de/job/281409/software-developer-python,2026-07-23T13:11:03.116850+00:00
0,Python Developer | Germany,ferchau,SAP Backend Developer mit Beratungsfunktion (m/w/d),FERCHAU,Schwaz Öster­reich,Remote,Full-time,,,German,,,Recent,https://touch.ferchau.com/de/de/job/479590/sap-backend-developer-mit-beratungsfunktion,2026-07-23T13:11:03.117404+00:00
0,Python Developer | Germany,ferchau,Data Engineer & Reporting (m/w/d),FERCHAU,Wiehl Deut­sch­land,Hybrid,Teilzeit,Python,"R, Jira, Azure, Git",German,,,Recent,https://touch.ferchau.com/de/de/job/510580/data-engineer-reporting,2026-07-23T13:11:03.118289+00:00
0,Python Developer | Germany,ferchau,Software Developer (m/w/d),FERCHAU,Inns­bruck Öster­reich,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/397756/software-developer,2026-07-23T13:11:03.118936+00:00
0,Python Developer | Germany,ferchau,Softwareentwickler / Anwendungsentwickler (m/w/d),FERCHAU,Leipzig Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/484657/softwareentwickler-anwendungsentwickler,2026-07-23T13:11:03.120072+00:00
0,Python Test | Germany,ferchau,Systemtester Industrielle Kommunikationsprodukte (m/w/d) Siemens AG,FERCHAU,Karls­ruhe Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/487300/systemtester-industrielle-kommunikationsprodukte-siemens-ag,2026-07-23T13:11:13.851317+00:00
0,Firmware Engineer | Germany,ferchau,Hardware Engineer Elektrotechnik (m/w/d),FERCHAU,Hannover Deut­sch­land,Vor Ort,Full-time,"C, C++",R,German,,,Recent,https://touch.ferchau.com/de/de/job/486970/hardware-engineer-elektrotechnik,2026-07-23T13:11:23.442618+00:00
0,Firmware Engineer | Germany,ferchau,Embedded Software Entwickler Heiztechnik (m/w/d),FERCHAU,Remscheid Deut­sch­land,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/510934/embedded-software-entwickler-heiztechnik,2026-07-23T13:11:23.443376+00:00
0,Firmware Engineer | Germany,ferchau,Entwickler Firmware Niederspannung (m/w/d),FERCHAU,Nürn­berg Deut­sch­land,Vor Ort,Full-time,Firmware,,English,,,Recent,https://touch.ferchau.com/de/de/job/493621/entwickler-firmware-niederspannung,2026-07-23T13:11:23.444661+00:00
0,Firmware Engineer | Germany,ferchau,C/C++ Entwickler (m/w/d),FERCHAU,Bremen Deut­sch­land,Vor Ort,Full-time,"C, C++",R,German,,,Recent,https://touch.ferchau.com/de/de/job/305207/c-c-entwickler,2026-07-23T13:11:23.446244+00:00
