relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
14,Tester | Germany,ferchau,Senior Softwaretester C# (m/w/d),FERCHAU,Linz Öster­reich,Hybrid,Full-time,C,"Senior, C#",English,Senior,,Recent,https://touch.ferchau.com/de/de/job/501784/senior-softwaretester-c,2026-06-25T13:37:00.125581+00:00
0,Test Engineer | Germany,ferchau,Engineer Agentische KI Services & Plattformbetrieb (m/w/d) in Direktvermittlung,FERCHAU,Dresden Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/506041/engineer-agentische-ki-services-plattformbetrieb-in-direktvermittlung,2026-06-25T13:37:17.959185+00:00
0,Test Engineer | Germany,ferchau,Softwaretester (m/w/d),FERCHAU,Lübeck Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/486202/softwaretester,2026-06-25T13:37:17.960379+00:00
0,Test Engineer | Germany,ferchau,Software Test Engineer (m/w/d),FERCHAU,Nürn­berg Deut­sch­land,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/495214/software-test-engineer,2026-06-25T13:37:17.962147+00:00
0,Test Engineer | Germany,ferchau,Testingenieur Elektrotechnik (m/w/d),FERCHAU,Hamburg Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/242196/testingenieur-elektrotechnik,2026-06-25T13:37:17.963070+00:00
0,Test Engineer | Germany,ferchau,Testingenieur elektrische Systeme (m/w/d),FERCHAU,Soest Deut­sch­land,Vor Ort,Full-time,"Can, Hil, Python","Jira, R",German,,,Recent,https://touch.ferchau.com/de/de/job/500671/testingenieur-elektrische-systeme,2026-06-25T13:37:17.964348+00:00
0,Test Engineer | Germany,ferchau,Testingenieur - Software / Hardware (m/w/d),FERCHAU,München Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/484144/testingenieur-software-hardware,2026-06-25T13:37:17.965673+00:00
0,Test Engineer | Germany,ferchau,Test Engineer Avionics Integration (m/f/d) for AIRBUS Defence & Space,FERCHAU,Manching Germany,On-Site,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/495475/test-engineer-avionics-integration-for-airbus-defence-space,2026-06-25T13:37:17.967036+00:00
0,Testingenieur | Germany,ferchau,Software Testingenieur Python (m/w/d),FERCHAU,Ulm Deut­sch­land,Remote,Full-time,Python,,English,,,Recent,https://touch.ferchau.com/de/de/job/502096/software-testingenieur-python,2026-06-25T13:37:27.432905+00:00
0,Testingenieur | Germany,ferchau,Testingenieur für Schnittstellen (m/w/d),FERCHAU,Markto­ber­dorf Deut­sch­land,Remote,Full-time,"Can, Python","Canoe, R",German,,,Recent,https://touch.ferchau.com/de/de/job/499852/testingenieur-fuer-schnittstellen,2026-06-25T13:37:27.434881+00:00
0,Testingenieur | Germany,ferchau,Testingenieur Embedded Systems (m/w/d),FERCHAU,Erfurt Deut­sch­land,Vor Ort,Full-time,"C, C++, Embedded Systems, Python","Devops, Scrum, R, C#, Kanban",German,,,Recent,https://touch.ferchau.com/de/de/job/349426/testingenieur-embedded-systems,2026-06-25T13:37:27.435909+00:00
0,Testingenieur | Germany,ferchau,Testingenieur Lenksysteme (m/w/d),FERCHAU,Markto­ber­dorf Deut­sch­land,Remote,Full-time,"Hil, Python","Canoe, R",German,,,Recent,https://touch.ferchau.com/de/de/job/499855/testingenieur-lenksysteme,2026-06-25T13:37:27.437049+00:00
0,Testingenieur | Germany,ferchau,Testingenieur Umfeldsensorik (m/w/d),FERCHAU,Markto­ber­dorf Deut­sch­land,Remote,Full-time,"Can, Python","Canoe, R, Matlab",German,,,Recent,https://touch.ferchau.com/de/de/job/499858/testingenieur-umfeldsensorik,2026-06-25T13:37:27.438268+00:00
0,Testingenieur | Germany,ferchau,Testingenieur (m/w/d) Automotive,FERCHAU,Karls­ruhe Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/304523/testingenieur-automotive,2026-06-25T13:37:27.439197+00:00
0,Testingenieur | Germany,ferchau,Testingenieur (m/w/d),FERCHAU,Stutt­gart Deut­sch­land,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/334791/testingenieur,2026-06-25T13:37:27.440820+00:00
0,Test Automation | Germany,ferchau,Automation Engineer (m/f/d),FERCHAU,Radlin Poland,On-Site,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/480679/automation-engineer,2026-06-25T13:37:37.680667+00:00
0,Test Automation | Germany,ferchau,Techniker (m/w/d) Gebäudeautomation,FERCHAU,Schwaz Öster­reich,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/495199/techniker-gebaeudeautomation,2026-06-25T13:37:37.683768+00:00
0,Test Automation | Germany,ferchau,MSR-Techniker Gebäudeautomation (m/w/d),FERCHAU,Darm­stadt Deut­sch­land,Vor Ort,Full-time,,R,German,,,Recent,https://touch.ferchau.com/de/de/job/489106/msr-techniker-gebaeudeautomation,2026-06-25T13:37:37.684768+00:00
0,Test Automation | Germany,ferchau,Anwendungsentwickler Workflows / SAP BTP (m/w/d),FERCHAU,München Deut­sch­land,Remote,Full-time,Java,"Node.Js, R, Docker",German,,,Recent,https://touch.ferchau.com/de/de/job/509401/anwendungsentwickler-workflows-sap-btp,2026-06-25T13:37:37.687243+00:00
0,Python Developer | Germany,ferchau,Full Stack Developer (m/w/d),FERCHAU,Leipzig Deut­sch­land,Remote,Full-time,"Ci/Cd, Java, Python","React, Vue.Js, Node.Js, Git, Agile, R, Sql, Nosql, Angular",German,,,Recent,https://touch.ferchau.com/de/de/job/486520/full-stack-developer,2026-06-25T13:37:47.775208+00:00
0,Python Developer | Germany,ferchau,Full Stack Developer (m/w/d),FERCHAU,Inns­bruck Öster­reich,Hybrid,Full-time,"C, C++, Java, Python","React, Vue.Js, R, C#, Graphql, Angular",German,,,Recent,https://touch.ferchau.com/de/de/job/453814/full-stack-developer,2026-06-25T13:37:47.776109+00:00
0,Python Developer | Germany,ferchau,Software Developer Python (m/w/d),FERCHAU,Stutt­gart Deut­sch­land,Hybrid,Full-time,Python,,English,,,Recent,https://touch.ferchau.com/de/de/job/281409/software-developer-python,2026-06-25T13:37:47.777036+00:00
0,Python Developer | Germany,ferchau,SAP Backend Developer mit Beratungsfunktion (m/w/d),FERCHAU,Schwaz Öster­reich,Remote,Full-time,"C, Java, Python","R, C#",German,,,Recent,https://touch.ferchau.com/de/de/job/479590/sap-backend-developer-mit-beratungsfunktion,2026-06-25T13:37:47.777987+00:00
0,Python Developer | Germany,ferchau,Fullstack Software Developer (m/w/d),FERCHAU,Lübeck Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/398737/fullstack-software-developer,2026-06-25T13:37:47.778741+00:00
0,Python Developer | Germany,ferchau,Softwareentwickler / Anwendungsentwickler (m/w/d),FERCHAU,Leipzig Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/484657/softwareentwickler-anwendungsentwickler,2026-06-25T13:37:47.779710+00:00
0,Python Developer | Germany,ferchau,Software Developer (m/w/d),FERCHAU,Inns­bruck Öster­reich,Remote,Full-time,"C, C++, Java, Python","R, C#",German,,,Recent,https://touch.ferchau.com/de/de/job/397756/software-developer,2026-06-25T13:37:47.780750+00:00
0,Python Test | Germany,ferchau,IoT Test and Evaluation Engineer (m/w/d),FERCHAU,Kaufe­ring Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/504307/iot-test-and-evaluation-engineer,2026-06-25T13:37:56.438679+00:00
0,Python Test | Germany,ferchau,Systemtester Industrielle Kommunikationsprodukte (m/w/d) Siemens AG,FERCHAU,Karls­ruhe Deut­sch­land,Remote,Full-time,"C, Java, Python","R, C#",German,,,Recent,https://touch.ferchau.com/de/de/job/487300/systemtester-industrielle-kommunikationsprodukte-siemens-ag,2026-06-25T13:37:56.442349+00:00
0,Python Test | Germany,ferchau,Testingenieur (m/w/d),FERCHAU,Lübeck Deut­sch­land,Remote,Full-time,Python,"Jira, R",German,,,Recent,https://touch.ferchau.com/de/de/job/486325/testingenieur,2026-06-25T13:37:56.446100+00:00
0,Firmware Engineer | Germany,ferchau,Hardware Engineer Elektrotechnik (m/w/d),FERCHAU,Hannover Deut­sch­land,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/486970/hardware-engineer-elektrotechnik,2026-06-25T13:38:05.185365+00:00
0,Firmware Engineer | Germany,ferchau,Embedded Software Engineer (m/w/d) QNX/C++,FERCHAU,Bremen Deut­sch­land,Vor Ort,Full-time,"C, C++",Qnx,English,,,Recent,https://touch.ferchau.com/de/de/job/508030/embedded-software-engineer-qnx-c,2026-06-25T13:38:05.186357+00:00
0,Firmware Engineer | Germany,ferchau,Entwickler Firmware Niederspannung (m/w/d),FERCHAU,Nürn­berg Deut­sch­land,Vor Ort,Full-time,"C, C++, Firmware","Github, R, Git",German,,,Recent,https://touch.ferchau.com/de/de/job/493621/entwickler-firmware-niederspannung,2026-06-25T13:38:05.187456+00:00
0,Firmware Engineer | Germany,ferchau,Embedded Software Engineer (m/w/d),FERCHAU,Bremen Deut­sch­land,Hybrid,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/502732/embedded-software-engineer,2026-06-25T13:38:05.190338+00:00
0,Firmware Engineer | Germany,ferchau,C/C++ Entwickler (m/w/d),FERCHAU,Bremen Deut­sch­land,Vor Ort,Full-time,"C, C++",R,German,,,Recent,https://touch.ferchau.com/de/de/job/305207/c-c-entwickler,2026-06-25T13:38:05.191113+00:00
0,Firmware Engineer | Germany,ferchau,FPGA Test Engineer (m/w/d),FERCHAU,Linden­berg im Allgäu Deut­sch­land,Hybrid,Full-time,,Fpga,English,,,Recent,https://touch.ferchau.com/de/de/job/472201/fpga-test-engineer,2026-06-25T13:38:05.192009+00:00
0,Firmware Engineer | Germany,ferchau,Systemingenieur (m/w/d) Aerospace,FERCHAU,Bremen Deut­sch­land,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/492811/systemingenieur-aerospace,2026-06-25T13:38:05.193077+00:00
