relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
14,Tester | Germany,ferchau,Senior Softwaretester C# (m/w/d),FERCHAU,Linz Öster­reich,Hybrid,Full-time,"C, Ci/Cd","Nunit, R, C#, Senior, Expert",German,"Expert, Senior",,Recent,https://touch.ferchau.com/de/de/job/501784/senior-softwaretester-c,2026-09-17T15:38:30.314315+00:00
0,Tester | Germany,ferchau,Softwaretester (m/w/d) Aerospace & Defence,FERCHAU,Immenstaad am Bodensee Deutsch­land,Vor Ort,Full-time,Python,"R, Docker, Linux, Confluence, Jira",German,,,Recent,https://touch.ferchau.com/de/de/job/415354/softwaretester-aerospace-defence,2026-09-17T15:38:30.317988+00:00
0,QA Engineer | Germany,ferchau,Hull Structural Designer (m/f/d),FERCHAU,Gdynia Poland,Hybrid,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/461695/hull-structural-designer,2026-09-17T15:38:38.851039+00:00
0,QA Engineer | Germany,ferchau,Test Automation Engineer (m/w/d),FERCHAU,Kramsach Öster­reich,Vor Ort,Full-time,Test Automation,,English,,,Recent,https://touch.ferchau.com/de/de/job/513997/test-automation-engineer,2026-09-17T15:38:38.851602+00:00
0,QA Engineer | Germany,ferchau,Hull Structural Designer - Shipbuilding (m/f/d),FERCHAU,Gdynia Poland,Hybrid,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/482239/hull-structural-designer-shipbuilding,2026-09-17T15:38:38.852237+00:00
0,QA Engineer | Germany,ferchau,EMSR-Techniker Pharma (m/w/d),FERCHAU,Ingel­heim am Rhein Deutsch­land,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/510256/emsr-techniker-pharma,2026-09-17T15:38:38.854064+00:00
0,Test Engineer | Germany,ferchau,Testautomatisation Engineer für Secure Communications (m/w/d),FERCHAU,Trun­kels­berg Deutsch­land,Vor Ort,Full-time,"Ci/Cd, Python","Git, R",German,,,Recent,https://touch.ferchau.com/de/de/job/517837/testautomatisation-engineer-fuer-secure-communications,2026-09-17T15:38:49.493549+00:00
0,Test Engineer | Germany,ferchau,System Test Engineer (m/w/d),FERCHAU,Nürn­berg Deutsch­land,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/495223/system-test-engineer,2026-09-17T15:38:49.494233+00:00
0,Test Engineer | Germany,ferchau,Projektingenieur Produktqualifikation & Testmanagement (m/w/d),FERCHAU,Heil­bronn Deutsch­land,Remote,Full-time,,R,German,,,Recent,https://touch.ferchau.com/de/de/job/520678/projektingenieur-produktqualifikation-testmanagement,2026-09-17T15:38:49.495215+00:00
0,Test Engineer | Germany,ferchau,Projektkoordinator Testing (m/w/d),FERCHAU,Teis­nach Deutsch­land,Vor Ort,Full-time,,"R, Jira",German,,,Recent,https://touch.ferchau.com/de/de/job/516574/projektkoordinator-testing,2026-09-17T15:38:49.495842+00:00
0,Test Engineer | Germany,ferchau,Software Test Engineer (m/w/d),FERCHAU,Nürn­berg Deutsch­land,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/495214/software-test-engineer,2026-09-17T15:38:49.496889+00:00
0,Test Engineer | Germany,ferchau,Entwicklungsingenieur Hochfrequenz-Testsysteme (m/w/d) - Bluetooth RF Testing,FERCHAU,Ratingen Deutsch­land,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/520225/entwicklungsingenieur-hochfrequenz-testsysteme-bluetooth-rf-testing,2026-09-17T15:38:49.497497+00:00
0,Test Engineer | Germany,ferchau,Testingenieur Elektrotechnik (m/w/d),FERCHAU,Hamburg Deutsch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/242196/testingenieur-elektrotechnik,2026-09-17T15:38:49.498029+00:00
0,Test Engineer | Germany,ferchau,Testingenieur elektrische Systeme (m/w/d),FERCHAU,Soest Deutsch­land,Vor Ort,Full-time,"Can, Hil, Python","R, Jira",German,,,Recent,https://touch.ferchau.com/de/de/job/500671/testingenieur-elektrische-systeme,2026-09-17T15:38:49.498850+00:00
0,Test Engineer | Germany,ferchau,Testingenieur - Software / Hardware (m/w/d),FERCHAU,München Deutsch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/484144/testingenieur-software-hardware,2026-09-17T15:38:49.499965+00:00
0,Test Engineer | Germany,ferchau,Software Integration & Test Engineer (m/w/d),FERCHAU,Bremen Deutsch­land,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/509590/software-integration-test-engineer,2026-09-17T15:38:49.500832+00:00
0,Testingenieur | Germany,ferchau,Testingenieur Embedded Kommunikation (m/w/d),FERCHAU,Dissen am Teuto­burger Wald Deutsch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/516604/testingenieur-embedded-kommunikation,2026-09-17T15:38:59.276950+00:00
0,Testingenieur | Germany,ferchau,Software Testingenieur Python (m/w/d),FERCHAU,Ulm Deutsch­land,Remote,Full-time,"Ci/Cd, Jenkins, Pytest, Python","Gitlab, R, Docker, Gitlab Ci",German,,,Recent,https://touch.ferchau.com/de/de/job/502096/software-testingenieur-python,2026-09-17T15:38:59.277579+00:00
0,Testingenieur | Germany,ferchau,Testingenieur Applikationssoftware (m/w/d),FERCHAU,Trun­kels­berg Deutsch­land,Vor Ort,Full-time,"Ci/Cd, Jenkins, Python","Gitlab, R, Git, Gitlab Ci",German,,,Recent,https://touch.ferchau.com/de/de/job/517909/testingenieur-applikationssoftware,2026-09-17T15:38:59.278428+00:00
0,Testingenieur | Germany,ferchau,Testingenieur für Schnittstellen (m/w/d),FERCHAU,Markt­ober­dorf Deutsch­land,Remote,Full-time,"Can, Python","R, Canoe",German,,,Recent,https://touch.ferchau.com/de/de/job/499852/testingenieur-fuer-schnittstellen,2026-09-17T15:38:59.279581+00:00
0,Testingenieur | Germany,ferchau,Testingenieur Embedded Systems (m/w/d),FERCHAU,Erfurt Deutsch­land,Vor Ort,Full-time,Embedded Systems,,English,,,Recent,https://touch.ferchau.com/de/de/job/349426/testingenieur-embedded-systems,2026-09-17T15:38:59.280788+00:00
0,Testingenieur | Germany,ferchau,Software Testingenieur (m/w/d),FERCHAU,Biberach Deutsch­land,Remote,Full-time,Jenkins,"Linux, R",German,,,Recent,https://touch.ferchau.com/de/de/job/517552/software-testingenieur,2026-09-17T15:38:59.281328+00:00
0,Test Automation | Germany,ferchau,Head of Software Development & Test Automation (m/w/d) in Direktvermittlung,FERCHAU,Gosheim Deutsch­land,Vor Ort,Full-time,Test Automation,Head Of,English,,,Recent,https://touch.ferchau.com/de/de/job/520345/head-of-software-development-test-automation-in-direktvermittlung,2026-09-17T15:39:09.119500+00:00
0,Test Automation | Germany,ferchau,Techniker (m/w/d) Gebäudeautomation,FERCHAU,Schwaz Öster­reich,Vor Ort,Full-time,,R,German,,,Recent,https://touch.ferchau.com/de/de/job/495199/techniker-gebaeudeautomation,2026-09-17T15:39:09.119998+00:00
0,Test Automation | Germany,ferchau,Projektplaner:in Elektroautomation (m/w/d),FERCHAU,Linz Öster­reich,Remote,Full-time,,R,German,,,Recent,https://touch.ferchau.com/de/de/job/520663/projektplanerin-elektroautomation,2026-09-17T15:39:09.121780+00:00
0,Test Automation | Germany,ferchau,Avionics Specialist (m/w/d) für AIRBUS Defence & Space,FERCHAU,Manching Deutsch­land,Vor Ort,Full-time,,R,English,,,Recent,https://touch.ferchau.com/de/de/job/516334/avionics-specialist-fuer-airbus-defence-space,2026-09-17T15:39:09.122391+00:00
0,Test Automation | Germany,ferchau,Automation Engineer (m/f/d),FERCHAU,Radlin Poland,On-Site,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/480679/automation-engineer,2026-09-17T15:39:09.123054+00:00
0,Test Automation | Germany,ferchau,Softwareentwickler Gebäudeautomation (m/w/d) in Direktvermittlung,FERCHAU,Lübeck Deutsch­land,Remote,Full-time,"Arm, C, C++, Python, Rtos, Rust",R,German,,,Recent,https://touch.ferchau.com/de/de/job/519526/softwareentwickler-gebaeudeautomation-in-direktvermittlung,2026-09-17T15:39:09.123653+00:00
0,Test Automation | Germany,ferchau,Process Engineer - Electrical & Automation (m/f/d),FERCHAU,Jawor Poland,Hybrid,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/517651/process-engineer-electrical-automation,2026-09-17T15:39:09.125594+00:00
0,Test Automation | Germany,ferchau,Inbetriebnehmer Schiffsautomation (m/w/d),FERCHAU,Berne Deutsch­land,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/516868/inbetriebnehmer-schiffsautomation,2026-09-17T15:39:09.126132+00:00
0,Python Developer | Germany,ferchau,Full Stack Developer (m/w/d),FERCHAU,Inns­bruck Öster­reich,Hybrid,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/453814/full-stack-developer,2026-09-17T15:39:18.076322+00:00
0,Python Developer | Germany,ferchau,Software Developer Python (m/w/d),FERCHAU,Stutt­gart Deutsch­land,Hybrid,Full-time,Python,"R, Agile, Kanban, Scrum, Nosql, Linux, Sql",German,,,Recent,https://touch.ferchau.com/de/de/job/281409/software-developer-python,2026-09-17T15:39:18.076835+00:00
0,Python Developer | Germany,ferchau,SAP Backend Developer mit Beratungsfunktion (m/w/d),FERCHAU,Schwaz Öster­reich,Remote,Full-time,"C, Java, Python","R, C#",German,,,Recent,https://touch.ferchau.com/de/de/job/479590/sap-backend-developer-mit-beratungsfunktion,2026-09-17T15:39:18.077405+00:00
0,Python Developer | Germany,ferchau,Fullstack Software Developer (m/w/d),FERCHAU,Lübeck Deutsch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/398737/fullstack-software-developer,2026-09-17T15:39:18.077954+00:00
0,Python Developer | Germany,ferchau,(Junior) Software Developer Python (m/w/d),FERCHAU,Karls­ruhe Deutsch­land,Hybrid,Full-time,Python,Junior,English,,,Recent,https://touch.ferchau.com/de/de/job/446410/junior-software-developer-python,2026-09-17T15:39:18.078500+00:00
0,Python Developer | Germany,ferchau,Full Stack Developer (m/w/d),FERCHAU,Leipzig Deutsch­land,Remote,Full-time,"Ci/Cd, Java, Python","R, Git, Agile, Nosql, React, Angular, Node.Js, Vue.Js, Sql",German,,,Recent,https://touch.ferchau.com/de/de/job/486520/full-stack-developer,2026-09-17T15:39:18.079015+00:00
0,Python Developer | Germany,ferchau,Data Engineer & Reporting (m/w/d),FERCHAU,Wiehl Deutsch­land,Hybrid,Teilzeit,,,English,,,Recent,https://touch.ferchau.com/de/de/job/510580/data-engineer-reporting,2026-09-17T15:39:18.079481+00:00
0,Python Developer | Germany,ferchau,Software Developer (m/w/d),FERCHAU,Inns­bruck Öster­reich,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/397756/software-developer,2026-09-17T15:39:18.080122+00:00
0,Firmware Engineer | Germany,ferchau,Embedded Software Engineer (m/f/d),FERCHAU,Poznań Poland,Hybrid,Full-time,"C, C++, Embedded Systems, Python",,English,,,Recent,https://touch.ferchau.com/de/de/job/519970/embedded-software-engineer,2026-09-17T15:39:38.883391+00:00
0,Firmware Engineer | Germany,ferchau,Embedded Software Entwickler Heiztechnik (m/w/d),FERCHAU,Remscheid Deutsch­land,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/510934/embedded-software-entwickler-heiztechnik,2026-09-17T15:39:38.884138+00:00
0,Firmware Engineer | Germany,ferchau,Hardware Engineer Elektrotechnik (m/w/d),FERCHAU,Hannover Deutsch­land,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/486970/hardware-engineer-elektrotechnik,2026-09-17T15:39:38.884722+00:00
0,Firmware Engineer | Germany,ferchau,Entwickler Firmware Niederspannung (m/w/d),FERCHAU,Nürn­berg Deutsch­land,Vor Ort,Full-time,Firmware,,English,,,Recent,https://touch.ferchau.com/de/de/job/493621/entwickler-firmware-niederspannung,2026-09-17T15:39:38.885329+00:00
0,Firmware Engineer | Germany,ferchau,Hardware Entwickler M&D Systeme (m/w/d),FERCHAU,Erlangen Deutsch­land,Vor Ort,Full-time,"C, C++",R,German,,,Recent,https://touch.ferchau.com/de/de/job/520039/hardware-entwickler-md-systeme,2026-09-17T15:39:38.886604+00:00
0,Firmware Engineer | Germany,ferchau,System Engineer (m/w/d),FERCHAU,Regens­burg Deutsch­land,Remote,Full-time,"C, C++, Python","R, C#",German,,,Recent,https://touch.ferchau.com/de/de/job/518857/system-engineer,2026-09-17T15:39:38.887111+00:00
0,Firmware Engineer | Germany,ferchau,Manufacturing Engineer Electronics (m/w/d),FERCHAU,Grödig Öster­reich,Hybrid,Full-time,,R,German,,,Recent,https://touch.ferchau.com/de/de/job/505354/manufacturing-engineer-electronics,2026-09-17T15:39:38.887774+00:00
0,Firmware Engineer | Germany,ferchau,Systemingenieur (m/w/d) Aerospace,FERCHAU,Bremen Deutsch­land,Vor Ort,Full-time,,R,German,,,Recent,https://touch.ferchau.com/de/de/job/492811/systemingenieur-aerospace,2026-09-17T15:39:38.888453+00:00
0,Firmware Engineer | Germany,ferchau,Elektroingenieur (m/w/d),FERCHAU,Rostock Deutsch­land,Remote,Full-time,"C, Can, Spi, Uart",R,German,,,Recent,https://touch.ferchau.com/de/de/job/491920/elektroingenieur,2026-09-17T15:39:38.889043+00:00
