relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
14,Tester | Germany,ferchau,Senior Softwaretester C# (m/w/d),FERCHAU,Linz Öster­reich,Hybrid,Full-time,"C, Ci/Cd","Senior, Expert, R, Nunit, C#",German,"Expert, Senior",,Recent,https://touch.ferchau.com/de/de/job/501784/senior-softwaretester-c,2026-05-21T14:05:43.025121+00:00
14,Testingenieur | Germany,ferchau,Testingenieur Elektronik (m/w/d),FERCHAU,Hamburg Deut­sch­land,Remote,Full-time,,"R, Expert",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/349012/testingenieur-elektronik,2026-05-21T14:06:10.616786+00:00
14,Testingenieur | Germany,ferchau,Testingenieur Medizintechnik (m/w/d),FERCHAU,Mann­heim Deut­sch­land,Hybrid,Full-time,,"R, Expert",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/243886/testingenieur-medizintechnik,2026-05-21T14:06:10.621693+00:00
14,Testingenieur | Germany,ferchau,Testingenieur (m/w/d),FERCHAU,Stutt­gart Deut­sch­land,Vor Ort,Full-time,"Can, Hil, Python","Expert, R",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/334791/testingenieur,2026-05-21T14:06:10.622278+00:00
14,Test Automation | Germany,ferchau,Senior Automation Engineer (m/w/d),FERCHAU,Burg­kir­chen an der Alz Deut­sch­land,Remote,Full-time,,Senior,German,Senior,,Recent,https://touch.ferchau.com/de/de/job/440530/senior-automation-engineer,2026-05-21T14:06:19.996928+00:00
14,Test Automation | Germany,ferchau,Testmanager für Automationssysteme (m/w/d),FERCHAU,Fried­richs­hafen Deut­sch­land,Vor Ort,Full-time,,R,English,Test Manager,,Recent,https://touch.ferchau.com/de/de/job/499546/testmanager-fuer-automationssysteme,2026-05-21T14:06:20.000204+00:00
14,Python Developer | Germany,ferchau,(Junior) Software Developer Python (m/w/d),FERCHAU,Karls­ruhe Deut­sch­land,Hybrid,Full-time,Python,"Linux, Expert, Nosql, R, Junior, Sql",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/446410/junior-software-developer-python,2026-05-21T14:06:28.952776+00:00
14,Python Developer | Germany,ferchau,Fullstack Software Developer (m/w/d),FERCHAU,Lübeck Deut­sch­land,Remote,Full-time,"Jenkins, Python","Expert, R, Angular",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/398737/fullstack-software-developer,2026-05-21T14:06:28.955541+00:00
14,Python Developer | Germany,ferchau,Fullstack Developer (m/w/d),FERCHAU,Karls­ruhe Deut­sch­land,Hybrid,Full-time,"C, Java, Python","Expert, React, Nosql, R, Vue.Js, Angular, Sql, C#",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/445282/fullstack-developer,2026-05-21T14:06:28.958184+00:00
14,Python Test | Germany,ferchau,IoT Test and Evaluation Engineer (m/w/d),FERCHAU,Kaufe­ring Deut­sch­land,Remote,Full-time,"C, Pytest, Python","Expert, R, Jira",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/504307/iot-test-and-evaluation-engineer,2026-05-21T14:06:38.551089+00:00
14,Python Test | Germany,ferchau,Softwaretester (m/w/d),FERCHAU,Rostock Deut­sch­land,Remote,Full-time,"C, C++, Python","Expert, R",German,"Expert, Test Manager",,Recent,https://touch.ferchau.com/de/de/job/288574/softwaretester,2026-05-21T14:06:38.552750+00:00
14,Python Test | Germany,ferchau,Embedded-Software- und Systemtester (m/w/d),FERCHAU,Gießen Deut­sch­land,Remote,Full-time,"C, C++, Embedded Systems, Hil, Python, Sil","Expert, Scrum, R",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/348925/embedded-software-und-systemtester,2026-05-21T14:06:38.554909+00:00
14,Firmware Engineer | Germany,ferchau,FPGA Test Engineer (m/w/d),FERCHAU,Linden­berg im Allgäu Deut­sch­land,Hybrid,Full-time,,"Fpga, R, Vhdl, Expert",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/472201/fpga-test-engineer,2026-05-21T14:06:48.600091+00:00
14,Firmware Engineer | Germany,ferchau,Teamleiter Cloud & Infrastruktur (m/w/d),FERCHAU,Velbert Deut­sch­land,Remote,Full-time,Ci/Cd,"Expert, R, Team Lead, Devops",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/504865/teamleiter-cloud-infrastruktur,2026-05-21T14:06:48.600954+00:00
14,Firmware Engineer | Germany,ferchau,Elektroingenieur (m/w/d),FERCHAU,Veits­höch­heim Deut­sch­land,Remote,Full-time,Hil,"R, Matlab, Expert",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/504070/elektroingenieur,2026-05-21T14:06:48.602695+00:00
0,Tester | Germany,ferchau,Softwaretester (m/w/d),FERCHAU,Osna­brück Deut­sch­land,Remote,Full-time,"C, Java, Python","Scrum, R, Azure, Jira, Kanban, Sql, Devops, C#",German,,,Recent,https://touch.ferchau.com/de/de/job/442993/softwaretester,2026-05-21T14:05:43.025899+00:00
0,Tester | Germany,ferchau,Softwaretester / Software Testingenieur (m/w/d),FERCHAU,München Deut­sch­land,Remote,Full-time,Jenkins,"Scrum, R, Junit, Agile, Testng",German,,,Recent,https://touch.ferchau.com/de/de/job/497092/softwaretester-software-testingenieur,2026-05-21T14:05:43.027907+00:00
0,Tester | Germany,ferchau,Softwaretester - Quality Assurance IT (m/w/d),FERCHAU,Rosen­heim Deut­sch­land,Remote,Full-time,,"Sql, R, Jira, Postman",German,,,Recent,https://touch.ferchau.com/de/de/job/500800/softwaretester-quality-assurance-it,2026-05-21T14:05:43.028771+00:00
0,QA Engineer | Germany,ferchau,Software Quality Engineer (m/w/d),FERCHAU,Frank­furt am Main Deut­sch­land,Hybrid,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/443530/software-quality-engineer,2026-05-21T14:05:51.856927+00:00
0,QA Engineer | Germany,ferchau,Site Quality Manager (m/w/d),FERCHAU,Wien Öster­reich,Vor Ort,Full-time,,R,German,,,Recent,https://touch.ferchau.com/de/de/job/503938/site-quality-manager,2026-05-21T14:05:51.857541+00:00
0,QA Engineer | Germany,ferchau,DevOps Engineer (m/w/d) Cloud & Mobile Platforms,FERCHAU,Nürn­berg Deut­sch­land,Remote,Full-time,"Bash, Ci/Cd, Github Actions, Jenkins, Python","Argocd, Gitlab, R, Azure, Docker, Agile, Gitlab Ci, Devops, Github",German,,,Recent,https://touch.ferchau.com/de/de/job/488962/devops-engineer-cloud-mobile-platforms,2026-05-21T14:05:51.858492+00:00
0,QA Engineer | Germany,ferchau,Hull Structural Designer (m/f/d),FERCHAU,Gdynia Poland,Hybrid,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/461695/hull-structural-designer,2026-05-21T14:05:51.860217+00:00
0,QA Engineer | Germany,ferchau,Hull Structural Designer - Shipbuilding (m/f/d),FERCHAU,Gdynia Poland,Hybrid,Full-time,Can,,English,,,Recent,https://touch.ferchau.com/de/de/job/482239/hull-structural-designer-shipbuilding,2026-05-21T14:05:51.861022+00:00
0,QA Engineer | Germany,ferchau,Backend Entwickler (m/w/d),FERCHAU,Köln Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/469966/backend-entwickler,2026-05-21T14:05:51.864212+00:00
0,Test Engineer | Germany,ferchau,System Test Engineer (m/w/d),FERCHAU,Nürn­berg Deut­sch­land,Vor Ort,Full-time,,"Scrum, R, Intern, Kanban",German,,,Recent,https://touch.ferchau.com/de/de/job/495223/system-test-engineer,2026-05-21T14:06:01.253032+00:00
0,Test Engineer | Germany,ferchau,Hardware & Automation Engineer (m/w/d),FERCHAU,Linz Öster­reich,Vor Ort,Full-time,,R,German,,,Recent,https://touch.ferchau.com/de/de/job/503116/hardware-automation-engineer,2026-05-21T14:06:01.254653+00:00
0,Test Engineer | Germany,ferchau,Engineer Agentische KI Services & Plattformbetrieb (m/w/d) in Direktvermittlung,FERCHAU,Dresden Deut­sch­land,Remote,Full-time,,"R, Intern, Grpc",German,,,Recent,https://touch.ferchau.com/de/de/job/506041/engineer-agentische-ki-services-plattformbetrieb-in-direktvermittlung,2026-05-21T14:06:01.255741+00:00
0,Test Engineer | Germany,ferchau,Softwaretester (m/w/d),FERCHAU,Lübeck Deut­sch­land,Remote,Full-time,"Java, Python","Scrum, R, Junit, Agile, Postman",German,,,Recent,https://touch.ferchau.com/de/de/job/486202/softwaretester,2026-05-21T14:06:01.257373+00:00
0,Test Engineer | Germany,ferchau,Software Test Engineer (m/w/d),FERCHAU,Nürn­berg Deut­sch­land,Vor Ort,Full-time,"Jenkins, Pytest","R, Linux",German,,,Recent,https://touch.ferchau.com/de/de/job/495214/software-test-engineer,2026-05-21T14:06:01.258638+00:00
0,Test Engineer | Germany,ferchau,Quality & Testing Engineer Hardware (m/w/d),FERCHAU,Kufstein Öster­reich,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/475573/quality-testing-engineer-hardware,2026-05-21T14:06:01.260436+00:00
0,Test Engineer | Germany,ferchau,Testingenieur elektrische Systeme (m/w/d),FERCHAU,Soest Deut­sch­land,Vor Ort,Full-time,"Can, Hil, Python","R, Jira",German,,,Recent,https://touch.ferchau.com/de/de/job/500671/testingenieur-elektrische-systeme,2026-05-21T14:06:01.261400+00:00
0,Testingenieur | Germany,ferchau,Software Testingenieur Python (m/w/d),FERCHAU,Ulm Deut­sch­land,Remote,Full-time,"Ci/Cd, Jenkins, Pytest, Python","R, Docker, Gitlab Ci, Gitlab",German,,,Recent,https://touch.ferchau.com/de/de/job/502096/software-testingenieur-python,2026-05-21T14:06:10.615359+00:00
0,Testingenieur | Germany,ferchau,Testingenieur Karosserie (m/w/d),FERCHAU,Ulm Deut­sch­land,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/502852/testingenieur-karosserie,2026-05-21T14:06:10.616127+00:00
0,Testingenieur | Germany,ferchau,Testingenieur (m/w/d),FERCHAU,Kemnath Deut­sch­land,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/504913/testingenieur,2026-05-21T14:06:10.617672+00:00
0,Testingenieur | Germany,ferchau,Testingenieur für Schnittstellen (m/w/d),FERCHAU,Markto­ber­dorf Deut­sch­land,Remote,Full-time,"Can, Python","R, Canoe",German,,,Recent,https://touch.ferchau.com/de/de/job/499852/testingenieur-fuer-schnittstellen,2026-05-21T14:06:10.618513+00:00
0,Testingenieur | Germany,ferchau,Testingenieur Lenksysteme (m/w/d),FERCHAU,Markto­ber­dorf Deut­sch­land,Remote,Full-time,"Hil, Python","Canoe, R",German,,,Recent,https://touch.ferchau.com/de/de/job/499855/testingenieur-lenksysteme,2026-05-21T14:06:10.619370+00:00
0,Testingenieur | Germany,ferchau,Testingenieur Umfeldsensorik (m/w/d),FERCHAU,Markto­ber­dorf Deut­sch­land,Remote,Full-time,"Can, Python","Canoe, R, Matlab",German,,,Recent,https://touch.ferchau.com/de/de/job/499858/testingenieur-umfeldsensorik,2026-05-21T14:06:10.620383+00:00
0,Testingenieur | Germany,ferchau,Testingenieur Embedded Systems (m/w/d),FERCHAU,Erfurt Deut­sch­land,Vor Ort,Full-time,Embedded Systems,,English,,,Recent,https://touch.ferchau.com/de/de/job/349426/testingenieur-embedded-systems,2026-05-21T14:06:10.621075+00:00
0,Test Automation | Germany,ferchau,Automation Tester (m/f/d),FERCHAU,Wrocław Poland,Hybrid,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/490807/automation-tester,2026-05-21T14:06:19.995355+00:00
0,Test Automation | Germany,ferchau,Automation Engineer (m/f/d),FERCHAU,Radlin Poland,On-Site,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/480679/automation-engineer,2026-05-21T14:06:19.996138+00:00
0,Test Automation | Germany,ferchau,Techniker (m/w/d) Gebäudeautomation,FERCHAU,Schwaz Öster­reich,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/495199/techniker-gebaeudeautomation,2026-05-21T14:06:19.998510+00:00
0,Test Automation | Germany,ferchau,MSR-Techniker Gebäudeautomation (m/w/d),FERCHAU,Darm­stadt Deut­sch­land,Vor Ort,Full-time,,R,German,,,Recent,https://touch.ferchau.com/de/de/job/489106/msr-techniker-gebaeudeautomation,2026-05-21T14:06:19.999262+00:00
0,Test Automation | Germany,ferchau,Software Developer (m/f/d) Aerospace & Defence,FERCHAU,Garching bei München Germany,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/353098/software-developer-aerospace-defence,2026-05-21T14:06:20.001674+00:00
0,Python Developer | Germany,ferchau,Full Stack Developer (m/w/d),FERCHAU,Leipzig Deut­sch­land,Remote,Full-time,"Ci/Cd, Java, Python","Git, React, Node.Js, Nosql, R, Vue.Js, Agile, Angular, Sql",German,,,Recent,https://touch.ferchau.com/de/de/job/486520/full-stack-developer,2026-05-21T14:06:28.953495+00:00
0,Python Developer | Germany,ferchau,Full Stack Developer (m/w/d),FERCHAU,Inns­bruck Öster­reich,Hybrid,Full-time,"C, C++, Java, Python","React, R, Vue.Js, Angular, C#, Graphql",German,,,Recent,https://touch.ferchau.com/de/de/job/453814/full-stack-developer,2026-05-21T14:06:28.954166+00:00
0,Python Developer | Germany,ferchau,SAP Backend Developer mit Beratungsfunktion (m/w/d),FERCHAU,Schwaz Öster­reich,Remote,Full-time,,,German,,,Recent,https://touch.ferchau.com/de/de/job/479590/sap-backend-developer-mit-beratungsfunktion,2026-05-21T14:06:28.955006+00:00
0,Python Developer | Germany,ferchau,Software Developer Python (m/w/d),FERCHAU,Stutt­gart Deut­sch­land,Hybrid,Full-time,Python,"Linux, Nosql, Scrum, R, Agile, Kanban, Sql",German,,,Recent,https://touch.ferchau.com/de/de/job/281409/software-developer-python,2026-05-21T14:06:28.956105+00:00
0,Python Developer | Germany,ferchau,DevSecOps Developer (m/w/d),FERCHAU,Lübeck Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/494395/devsecops-developer,2026-05-21T14:06:28.956669+00:00
0,Python Developer | Germany,ferchau,Software Developer (m/w/d),FERCHAU,Inns­bruck Öster­reich,Remote,Full-time,"C, C++, Java, Python","R, C#",German,,,Recent,https://touch.ferchau.com/de/de/job/397756/software-developer,2026-05-21T14:06:28.957450+00:00
0,Python Test | Germany,ferchau,Systemtester Industrielle Kommunikationsprodukte (m/w/d) Siemens AG,FERCHAU,Karls­ruhe Deut­sch­land,Remote,Full-time,"C, Java, Python","R, C#",German,,,Recent,https://touch.ferchau.com/de/de/job/487300/systemtester-industrielle-kommunikationsprodukte-siemens-ag,2026-05-21T14:06:38.553968+00:00
0,Python Test | Germany,ferchau,Testingenieur (m/w/d),FERCHAU,Lübeck Deut­sch­land,Remote,Full-time,Python,"R, Jira",German,,,Recent,https://touch.ferchau.com/de/de/job/486325/testingenieur,2026-05-21T14:06:38.556904+00:00
0,Firmware Engineer | Germany,ferchau,Software Engineer (m/f/d) C++,FERCHAU,Munich Germany,On-Site,Full-time,"C, C++, Rust",,English,,,Recent,https://touch.ferchau.com/de/de/job/482779/software-engineer-c,2026-05-21T14:06:48.597228+00:00
0,Firmware Engineer | Germany,ferchau,Hardware Engineer Elektrotechnik (m/w/d),FERCHAU,Hannover Deut­sch­land,Vor Ort,Full-time,"C, C++",R,German,,,Recent,https://touch.ferchau.com/de/de/job/486970/hardware-engineer-elektrotechnik,2026-05-21T14:06:48.597946+00:00
0,Firmware Engineer | Germany,ferchau,Entwickler Firmware Niederspannung (m/w/d),FERCHAU,Nürn­berg Deut­sch­land,Vor Ort,Full-time,"C, C++, Firmware","Git, R, Github",German,,,Recent,https://touch.ferchau.com/de/de/job/493621/entwickler-firmware-niederspannung,2026-05-21T14:06:48.598770+00:00
0,Firmware Engineer | Germany,ferchau,C/C++ Entwickler (m/w/d),FERCHAU,Bremen Deut­sch­land,Vor Ort,Full-time,"C, C++",,English,,,Recent,https://touch.ferchau.com/de/de/job/305207/c-c-entwickler,2026-05-21T14:06:48.599512+00:00
0,Firmware Engineer | Germany,ferchau,Systemingenieur (m/w/d) Aerospace,FERCHAU,Bremen Deut­sch­land,Vor Ort,Full-time,,R,German,,,Recent,https://touch.ferchau.com/de/de/job/492811/systemingenieur-aerospace,2026-05-21T14:06:48.601739+00:00
0,Firmware Engineer | Germany,ferchau,Embedded Hardware-/Softwareentwickler (m/w/d),FERCHAU,Ilmenau Deut­sch­land,Vor Ort,Full-time,"C, C++",R,German,,,Recent,https://touch.ferchau.com/de/de/job/503977/embedded-hardware-softwareentwickler,2026-05-21T14:06:48.603393+00:00
0,Firmware Engineer | Germany,ferchau,Elektroingenieur (m/w/d),FERCHAU,Rostock Deut­sch­land,Remote,Full-time,"C, Can, Spi, Uart",R,German,,,Recent,https://touch.ferchau.com/de/de/job/491920/elektroingenieur,2026-05-21T14:06:48.604182+00:00
