relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
14,Tester | Germany,hays,IOT Test Manager (m/w/d),Hays Client,Hinwil,On-site,Contract,,,German,Test Manager,,09.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-iot-test-manager-hinwil-865070/1,2026-03-23T10:57:56.574641+00:00
14,Python Test | Germany,hays,GIS Integration Consultant (Only Nearshore & Offshore) (m/f/d),Hays Client,Remote,Remote,Contract,Python,Consultant,English,Consultant,,13.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-gis-integration-consultant-only-nearshore-offshore-remote-866056/1,2026-03-23T11:00:21.836017+00:00
14,Python Test | Germany,hays,Senior Python Entwickler (m/w/d),Hays Client,München,On-site,Contract,Python,"R, Senior, Fastapi",German,Senior,,11.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-senior-python-entwickler-muenchen-865759/1,2026-03-23T11:00:21.837027+00:00
0,Tester | Germany,hays,Projekt Manager SAP VIM (m/w/d),Hays Client,Berlin,On-site,Contract,,R,German,,,20.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-projekt-manager-sap-vim-berlin-867139/1,2026-03-23T10:57:56.572153+00:00
0,Tester | Germany,hays,Software Tester (m/w/d),Hays Client,Bremen,On-site,Contract,,"R, Gitlab",German,,,20.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-software-tester-bremen-866167/1,2026-03-23T10:57:56.572489+00:00
0,Tester | Germany,hays,OBD Systemvalidierung (m/w/d),Hays Client,Affalterbach,On-site,Contract,Hil,R,German,,,19.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-obd-systemvalidierung-affalterbach-859849/1,2026-03-23T10:57:56.572751+00:00
0,Tester | Germany,hays,Digital Business Solution Professional (m/w/d),Hays Client,Herzogenaurach,On-site,Contract,,,German,,,17.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-digital-business-solution-professional-herzogenaurach-860968/1,2026-03-23T10:57:56.573020+00:00
0,Tester | Germany,hays,Elektroniker/Tester (m/w/d),Hays Client,Bayern,On-site,Contract,,,German,,,16.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-elektroniker-tester-bayern-866330/1,2026-03-23T10:57:56.573329+00:00
0,Tester | Germany,hays,Versuchsingenieur Gesamtfahrzeug (Exterieur) (m/w/d),Hays Client,Baden-Württemberg,On-site,Contract,,,German,,,12.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-versuchsingenieur-gesamtfahrzeug-exterieur-baden-wuerttemberg-865926/1,2026-03-23T10:57:56.573591+00:00
0,Tester | Germany,hays,BTV Getriebe eBike Systems  (m/w/d),Hays Client,Reutlingen,On-site,Contract,,R,German,,,11.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-btv-getriebe-ebike-systems--reutlingen-865651/1,2026-03-23T10:57:56.573852+00:00
0,Tester | Germany,hays,Bauteilverantwortlicher (m/w/d),Hays Client,Reutlingen,On-site,Contract,,R,German,,,11.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-bauteilverantwortlicher-reutlingen-865633/1,2026-03-23T10:57:56.574102+00:00
0,Tester | Germany,hays,Testspezialist (m/w/d),Hays Client,Berlin,On-site,Contract,Java,R,German,,,11.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-testspezialist-berlin-865551/1,2026-03-23T10:57:56.574380+00:00
0,Tester | Germany,hays,Supplier Quality Management (m/w/d),Hays Client,Schleswig-Holstein,On-site,Contract,,,German,,,09.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-supplier-quality-management-schleswig-holstein-864038/1,2026-03-23T10:57:56.574894+00:00
0,Tester | Germany,hays,Software Tester (m/w/d),Hays Client,Kassel,On-site,Contract,,,German,,,05.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-software-tester-kassel-864835/1,2026-03-23T10:57:56.575167+00:00
0,Tester | Germany,hays,Entwicklungsingenieur ADAS / AD System Validation (m/w/d),Hays Client,Wolfsburg,On-site,Contract,"Hil, Sil",Mil,German,,,02.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-entwicklungsingenieur-adas-ad-system-validation-wolfsburg-841316/1,2026-03-23T10:57:56.575682+00:00
0,QA Engineer | Germany,hays,"Project Engineer, OCS Installation – Rail (m/f/d)",Hays Client,Ägypten & Remote,Remote,Contract,,,English,,,17.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-project-engineer-ocs-installation--rail-aegypten-remote-866273/1,2026-03-23T10:58:18.885124+00:00
0,QA Engineer | Germany,hays,Devops Engineer (m/w/d),Hays Client,Kreis Unna,On-site,Contract,Java,"Docker, Spring Boot, Devops, Angular, Intern, Git",German,,,13.02.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-devops-engineer-kreis-unna-861212/1,2026-03-23T10:58:18.885415+00:00
0,Test Engineer | Germany,hays,Validation Engineer (m/w/d),Hays Client,Laupheim,On-site,Contract,,,German,,,20.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-validation-engineer-laupheim-867233/1,2026-03-23T10:58:39.994188+00:00
0,Test Engineer | Germany,hays,Manufacturing Product Industrialization Engineer (m/w/d),Hays Client,im Raum Böblingen,On-site,Contract,,,German,,,18.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-manufacturing-product-industrialization-engineer-im-raum-boeblingen-866458/1,2026-03-23T10:58:39.994736+00:00
0,Test Engineer | Germany,hays,Auxiliary Engineer (m/w/d),Hays Client,Görlitz,On-site,Contract,,R,German,,,16.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-auxiliary-engineer-goerlitz-866258/1,2026-03-23T10:58:39.995041+00:00
0,Test Engineer | Germany,hays,KI - Engineer / AI - Engineer (m/w/d),Hays Client,Frankfurt am Main,On-site,Contract,"Python, Rag",R,German,,,13.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-ki-engineer-ai-engineer-frankfurt-am-main-866190/1,2026-03-23T10:58:39.995318+00:00
0,Test Engineer | Germany,hays,B&R Automation Engineer (m/w/d),Hays Client,Baden-Württemberg,On-site,Contract,,R,German,,,11.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-b-r-automation-engineer-baden-wuerttemberg-862947/1,2026-03-23T10:58:39.995572+00:00
0,Test Engineer | Germany,hays,Automation Engineer (m/w/d),Hays Client,Sachsen-Anhalt,On-site,Contract,,,German,,,11.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-automation-engineer-sachsen-anhalt-865390/1,2026-03-23T10:58:39.995829+00:00
0,Test Engineer | Germany,hays,AI-Governance Engineer (m/w/d),Hays Client,Düsseldorf,On-site,Contract,,R,German,,,04.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-ai-governance-engineer-duesseldorf-844512/1,2026-03-23T10:58:39.996083+00:00
0,Test Engineer | Germany,hays,Trim-Engineer (m/w/d),Hays Client,Stuttgart,On-site,Contract,,Intern,German,,,02.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-trim-engineer-stuttgart-864178/1,2026-03-23T10:58:39.996619+00:00
0,Test Engineer | Germany,hays,Software Engineer Cobol (m/w/d),Hays Client,Köln,On-site,Contract,,R,German,,,02.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-software-engineer-cobol-koeln-850318/1,2026-03-23T10:58:39.996867+00:00
0,Test Engineer | Germany,hays,SOC Engineer  (m/w/d),Hays Client,Essen,On-site,Contract,,"R, Soc, Linux",German,,,27.02.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-soc-engineer--essen-863817/1,2026-03-23T10:58:39.997138+00:00
0,Test Engineer | Germany,hays,Embedded Software Engineer (m/w/d),Hays Client,München,On-site,Contract,,,German,,,25.02.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-embedded-software-engineer-muenchen-862756/1,2026-03-23T10:58:39.997388+00:00
0,Test Engineer | Germany,hays,Power Electronics Hardware Engineer (m/w/d),Hays Client,München,On-site,Contract,,,German,,,25.02.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-power-electronics-hardware-engineer-muenchen-862757/1,2026-03-23T10:58:39.997652+00:00
0,Test Engineer | Germany,hays,Test Engineer Bremssysteme (m/w/d),Hays Client,Erlangen,On-site,Contract,,R,German,,,24.02.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-test-engineer-bremssysteme-erlangen-863233/1,2026-03-23T10:58:39.997902+00:00
0,Test Engineer | Germany,hays,SAP Basis Engineer - Schwerpunkt Berechtigung (m/w/d),Hays Client,Berlin,On-site,Contract,,R,German,,,02.02.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-sap-basis-engineer-schwerpunkt-berechtigung-berlin-849198/1,2026-03-23T10:58:39.998459+00:00
0,Test Engineer | Germany,hays,Software Engineer (Fokus: Input Management) (m/w/d),Hays Client,"Nürnberg, Hamburg oder Köln",On-site,Contract,C,C#,German,,,30.01.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-software-engineer-fokus--input-management-nuernberg-hamburg-oder-koeln-859399/1,2026-03-23T10:58:39.998706+00:00
0,Test Engineer | Germany,hays,Hardware Engineer (m/w/d),Hays Client,Lippstadt,On-site,Contract,,R,German,,,25.06.25,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-hardware-engineer-lippstadt-827402/1,2026-03-23T10:58:39.999243+00:00
0,Testingenieur | Germany,hays,Testingenieur - Inbetriebnehmer  (m/w/d),Hays Client,Guxhagen,On-site,Contract,,"Project Manager, R",German,,,03.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-testingenieur-inbetriebnehmer--guxhagen-864290/1,2026-03-23T10:59:04.072584+00:00
0,Testingenieur | Germany,hays,Prüfer Elektrotechnik (m/w/d),Hays Client,Frankfurt am Main,On-site,Contract,,,German,,,27.02.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-pruefer-elektrotechnik-frankfurt-am-main-858287/1,2026-03-23T10:59:04.072861+00:00
0,Test Automation | Germany,hays,Werkscontroller (m/w/d),Hays Client,Bobingen,On-site,Contract,,R,German,,,16.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-werkscontroller-bobingen-865955/1,2026-03-23T10:59:26.461446+00:00
0,Test Automation | Germany,hays,Softwareentwickler für Maschinensteuerungen (m/w/d),Hays Client,Chemnitz,On-site,Contract,,R,German,,,16.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-softwareentwickler-fuer-maschinensteuerungen-chemnitz-861923/1,2026-03-23T10:59:26.461704+00:00
0,Test Automation | Germany,hays,GitHub Enterprise Spezialist (m/w/d),Hays Client,Hannover,On-site,Contract,"Ci/Cd, Github Actions, Java, Python","Github, R, Kubernetes",German,,,12.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-github-enterprise-spezialist-hannover-840643/1,2026-03-23T10:59:26.462260+00:00
0,Test Automation | Germany,hays,Steuerberater (m/w/d),Hays Client,Helmstedt,On-site,Contract,,,German,,,11.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-steuerberater-helmstedt-865767/1,2026-03-23T10:59:26.462520+00:00
0,Test Automation | Germany,hays,Paid Digital Marketing Specialist (m/w/d),Hays Client,Remote,Remote,Contract,,,German,,,11.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-paid-digital-marketing-specialist-remote-865383/1,2026-03-23T10:59:26.463294+00:00
0,Test Automation | Germany,hays,Ingenieur Energietechnik Sekundärtechnik (m/w/d),Hays Client,Erlangen,On-site,Contract,,R,German,,,09.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-ingenieur-energietechnik-sekundaertechnik-erlangen-830588/1,2026-03-23T10:59:26.464046+00:00
0,Test Automation | Germany,hays,Ingenieur Leittechnik Schaltanlagen (m/w/d),Hays Client,Erlangen,On-site,Contract,,R,German,,,09.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-ingenieur-leittechnik-schaltanlagen-erlangen-852227/1,2026-03-23T10:59:26.464357+00:00
0,Test Automation | Germany,hays,Versuchsingenieur (m/w/d),Hays Client,Aschaffenburg,On-site,Contract,,,German,,,27.02.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-versuchsingenieur-aschaffenburg-863728/1,2026-03-23T10:59:26.465108+00:00
0,Test Automation | Germany,hays,Technischer Angebotsmanager (m/w/d),Hays Client,Berlin,On-site,Contract,,,German,,,27.02.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-technischer-angebotsmanager-berlin-857493/1,2026-03-23T10:59:26.465405+00:00
0,Test Automation | Germany,hays,Credit Analyst  (m/w/d),Hays Client,Bad Homburg,On-site,Contract,,R,German,,,18.02.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-credit-analyst--bad-homburg-862311/1,2026-03-23T10:59:26.465650+00:00
0,Test Automation | Germany,hays,Automatisierungstechniker (m/w/d),Hays Client,Mecklenburg-Vorpomm.,On-site,Contract,,,German,,,07.01.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-automatisierungstechniker-mecklenburg-vorpomm-855676/1,2026-03-23T10:59:26.465896+00:00
0,Test Automation | Germany,hays,Elektriker für Automatisierungstechnik (m/w/d),Hays Client,Mannheim,On-site,Contract,,R,German,,,18.06.25,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-elektriker-fuer-automatisierungstechnik-mannheim-826448/1,2026-03-23T10:59:26.466161+00:00
0,Python Developer | Germany,hays,Python/React Developer (m/w/d),Hays Client,WIen und Remote,Remote,Contract,"Ci/Cd, Python, Rag","Docker, Databricks, Fastapi, React, Kubernetes, R",German,,,23.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-python-react-developer-wien-und-remote-867264/1,2026-03-23T10:59:50.604436+00:00
0,Python Developer | Germany,hays,UI Prototyping Developer (m/w/d),Hays Client,Affalterbach,On-site,Contract,,R,German,,,10.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-ui-prototyping-developer-affalterbach-865539/1,2026-03-23T10:59:50.604968+00:00
0,Python Developer | Germany,hays,Fullstack Developer (m/w/d),Hays Client,Dresden,On-site,Contract,,"R, Product Owner",German,,,02.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-fullstack-developer-dresden-854294/1,2026-03-23T10:59:50.605236+00:00
0,Python Developer | Germany,hays,Backend Python Developer  (m/f/d),Hays Client,Basel Stadt,On-site,Contract,Python,Agile,English,,,24.02.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-backend-python-developer--basel-stadt-863129/1,2026-03-23T10:59:50.605738+00:00
0,Python Test | Germany,hays,Embedded Softwareentwickler (m/w/d),Hays Client,Gütersloh und remote,Remote,Contract,C,R,German,,,23.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-embedded-softwareentwickler-guetersloh-und-remote-867245/1,2026-03-23T11:00:21.834714+00:00
0,Python Test | Germany,hays,Component Verification (m/f/d),Hays Client,Villach,On-site,Contract,,,English,,,20.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-component-verification-villach-867120/1,2026-03-23T11:00:21.834972+00:00
0,Python Test | Germany,hays,Embedded Softwareentwickler (m/w/d),Hays Client,Gütersloh und remote,Remote,Contract,"C, C++",,German,,,20.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-embedded-softwareentwickler-guetersloh-und-remote-867106/1,2026-03-23T11:00:21.835246+00:00
0,Python Test | Germany,hays,System Engineer (m/f/d),Hays Client,Zurich,On-site,Contract,,Matlab,English,,,19.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-system-engineer-zurich-866914/1,2026-03-23T11:00:21.835759+00:00
0,Python Test | Germany,hays,DevSecOps Engineer 60% (m/w/d),Hays Client,Bern,On-site,Contract,Python,"Gitlab, Ansible",German,,,11.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-devsecops-engineer-60-bern-865769/1,2026-03-23T11:00:21.836785+00:00
0,Python Test | Germany,hays,Development Engineer Manufacturing Processes (m/f/d),Hays Client,Rotkreuz,On-site,Contract,,R,English,,,11.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-development-engineer-manufacturing-processes-rotkreuz-865639/1,2026-03-23T11:00:21.837295+00:00
0,Python Test | Germany,hays,Versicherungsmathematiker/in Leben (m/w/d),Hays Client,München,On-site,Contract,,R,German,,,26.02.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-versicherungsmathematiker-in-leben-muenchen-856545/1,2026-03-23T11:00:21.838322+00:00
