relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
14,Tester | Germany,ferchau,Tester / Inbetriebnehmer Automotive (m/w/d),FERCHAU,Wolfs­burg Deut­sch­land,Hybrid,Full-time,Can,"Canoe, Expert, R",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/454972/tester-inbetriebnehmer-automotive,2026-03-05T11:59:57.790803+00:00
14,Python Test | Germany,ferchau,Testingenieur (m/w/d),FERCHAU,Lübeck Deut­sch­land,Vor Ort,Full-time,Python,"Jira, Expert, R",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/476311/testingenieur,2026-03-05T12:00:55.014487+00:00
14,Firmware Engineer | Germany,ferchau,Development Engineer Firmware Optronics (m/w/d),FERCHAU,Schro­ben­hausen Deut­sch­land,Remote,Full-time,"C, Firmware","Fpga, R, Expert",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/496348/development-engineer-firmware-optronics,2026-03-05T12:01:04.947633+00:00
0,Tester | Germany,ferchau,Softwaretester (m/w/d),FERCHAU,Osna­brück Deut­sch­land,Remote,Full-time,"C, Java, Python","C#, Kanban, R, Devops, Scrum, Sql, Azure, Jira",German,,,Recent,https://touch.ferchau.com/de/de/job/442993/softwaretester,2026-03-05T11:59:57.790105+00:00
0,Tester | Germany,ferchau,Softwaretester Automatisierung und Datenanalyse (m/w/d),FERCHAU,Timelkam Öster­reich,Hybrid,Full-time,Python,"Data Science, R",German,,,Recent,https://touch.ferchau.com/de/de/job/477526/softwaretester-automatisierung-und-datenanalyse,2026-03-05T11:59:57.791523+00:00
0,Tester | Germany,ferchau,Softwaretester (m/w/d),FERCHAU,Bremen Deut­sch­land,Hybrid,Full-time,Jenkins,"R, Junit",German,,,Recent,https://touch.ferchau.com/de/de/job/241642/softwaretester,2026-03-05T11:59:57.792325+00:00
0,Tester | Germany,ferchau,Softwaretester (m/w/d) Embedded Systeme,FERCHAU,Waid­hofen an der Ybbs Öster­reich,Hybrid,Full-time,,,German,,,Recent,https://touch.ferchau.com/de/de/job/471556/softwaretester-embedded-systeme,2026-03-05T11:59:57.796122+00:00
0,QA Engineer | Germany,ferchau,Software Test Engineer (m/w/d),FERCHAU,München Deut­sch­land,Remote,Full-time,Jenkins,"Testng, Junit, R, Jira, Git",German,,,Recent,https://touch.ferchau.com/de/de/job/492625/software-test-engineer,2026-03-05T12:00:06.498389+00:00
0,QA Engineer | Germany,ferchau,Test Automation Engineer (m/w/d),FERCHAU,Hamburg Deut­sch­land,Remote,Full-time,Test Automation,,English,,,Recent,https://touch.ferchau.com/de/de/job/494023/test-automation-engineer,2026-03-05T12:00:06.499111+00:00
0,QA Engineer | Germany,ferchau,Test Automation Engineer - Python (m/f/d),FERCHAU,Wrocław Poland,Remote,Full-time,"Python, Test Automation","Safe, Jira",English,,,Recent,https://touch.ferchau.com/de/de/job/484546/test-automation-engineer-python,2026-03-05T12:00:06.500079+00:00
0,QA Engineer | Germany,ferchau,Hull Structural Designer - Shipbuilding (m/f/d),FERCHAU,Gdynia Poland,Hybrid,Full-time,Can,,English,,,Recent,https://touch.ferchau.com/de/de/job/482239/hull-structural-designer-shipbuilding,2026-03-05T12:00:06.503267+00:00
0,QA Engineer | Germany,ferchau,Hull Structural Designer (m/f/d),FERCHAU,Gdynia Poland,Hybrid,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/461695/hull-structural-designer,2026-03-05T12:00:06.504853+00:00
0,QA Engineer | Germany,ferchau,DevOps Engineer (m/w/d) Cloud & Mobile Platforms,FERCHAU,Nürn­berg Deut­sch­land,Remote,Full-time,"Bash, Ci/Cd, Github Actions, Jenkins, Python","Gitlab Ci, Gitlab, R, Docker, Devops, Agile, Argocd, Azure, Github",German,,,Recent,https://touch.ferchau.com/de/de/job/488962/devops-engineer-cloud-mobile-platforms,2026-03-05T12:00:06.505868+00:00
0,Test Engineer | Germany,ferchau,System Test Engineer (m/w/d),FERCHAU,Nürn­berg Deut­sch­land,Vor Ort,Full-time,,"Scrum, Kanban, R, Intern",German,,,Recent,https://touch.ferchau.com/de/de/job/495223/system-test-engineer,2026-03-05T12:00:16.482594+00:00
0,Test Engineer | Germany,ferchau,Test Engineer (m/w/d) Hardware,FERCHAU,Hannover Deut­sch­land,Remote,Full-time,Embedded Systems,R,German,,,Recent,https://touch.ferchau.com/de/de/job/403813/test-engineer-hardware,2026-03-05T12:00:16.483732+00:00
0,Test Engineer | Germany,ferchau,Test Engineer Avionics Integration (m/f/d) for AIRBUS Defence & Space,FERCHAU,Manching Germany,On-Site,Full-time,"C, C++, Python",Matlab,English,,,Recent,https://touch.ferchau.com/de/de/job/495475/test-engineer-avionics-integration-for-airbus-defence-space,2026-03-05T12:00:16.484734+00:00
0,Test Engineer | Germany,ferchau,Testingenieur - Software / Hardware (m/w/d),FERCHAU,München Deut­sch­land,Remote,Full-time,Python,"Iso 26262, R",German,,,Recent,https://touch.ferchau.com/de/de/job/484144/testingenieur-software-hardware,2026-03-05T12:00:16.485673+00:00
0,Test Engineer | Germany,ferchau,Software Test Engineer (m/w/d),FERCHAU,Nürn­berg Deut­sch­land,Vor Ort,Full-time,"Jenkins, Pytest","Linux, R",German,,,Recent,https://touch.ferchau.com/de/de/job/495214/software-test-engineer,2026-03-05T12:00:16.487013+00:00
0,Test Engineer | Germany,ferchau,Testingenieur Elektrotechnik (m/w/d),FERCHAU,Hamburg Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/242196/testingenieur-elektrotechnik,2026-03-05T12:00:16.488395+00:00
0,Test Engineer | Germany,ferchau,Applikationsengineer (m/w/d),FERCHAU,Salz­bergen Deut­sch­land,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/474325/applikationsengineer,2026-03-05T12:00:16.490138+00:00
0,Testingenieur | Germany,ferchau,Testingenieur Embedded Systems (m/w/d),FERCHAU,Erfurt Deut­sch­land,Vor Ort,Full-time,"C, C++, Embedded Systems, Python","C#, Kanban, R, Devops, Scrum",German,,,Recent,https://touch.ferchau.com/de/de/job/349426/testingenieur-embedded-systems,2026-03-05T12:00:26.081150+00:00
0,Testingenieur | Germany,ferchau,Softwaretestingenieur Safety (m/w/d),FERCHAU,Kress­bronn am Bodensee Deut­sch­land,Vor Ort,Full-time,"C, C++","R, Iso 26262",German,,,Recent,https://touch.ferchau.com/de/de/job/496636/softwaretestingenieur-safety,2026-03-05T12:00:26.082470+00:00
0,Testingenieur | Germany,ferchau,Testingenieur Brems- und Pneumatiksysteme (m/w/d),FERCHAU,Erlangen Deut­sch­land,Remote,Full-time,,R,German,,,Recent,https://touch.ferchau.com/de/de/job/493228/testingenieur-brems-und-pneumatiksysteme,2026-03-05T12:00:26.086299+00:00
0,Testingenieur | Germany,ferchau,Testingenieur (m/w/d) Embedded-Systeme,FERCHAU,Fried­richs­hafen Deut­sch­land,Hybrid,Full-time,"C, C++, Jenkins, Python","Gitlab Ci, Canoe, Gitlab, R",German,,,Recent,https://touch.ferchau.com/de/de/job/250895/testingenieur-embedded-systeme,2026-03-05T12:00:26.086997+00:00
0,Testingenieur | Germany,ferchau,Testingenieur Leistungselektronik (m/w/d),FERCHAU,Fried­richs­hafen Deut­sch­land,Hybrid,Full-time,,"Canoe, R, Matlab",German,,,Recent,https://touch.ferchau.com/de/de/job/351898/testingenieur-leistungselektronik,2026-03-05T12:00:26.087663+00:00
0,Test Automation | Germany,ferchau,Automation Tester (m/f/d),FERCHAU,Wrocław Poland,Hybrid,Full-time,"Ci/Cd, Java","Agile, Cypress, Git",English,,,Recent,https://touch.ferchau.com/de/de/job/490807/automation-tester,2026-03-05T12:00:36.127422+00:00
0,Test Automation | Germany,ferchau,Process Automation Engineer (m/f/d),FERCHAU,Wrocław Poland,Hybrid,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/489412/process-automation-engineer,2026-03-05T12:00:36.129278+00:00
0,Test Automation | Germany,ferchau,Projektingenieur Automationslösungen (m/w/d),FERCHAU,Darm­stadt Deut­sch­land,Vor Ort,Full-time,Go,R,German,,,Recent,https://touch.ferchau.com/de/de/job/491785/projektingenieur-automationsloesungen,2026-03-05T12:00:36.129973+00:00
0,Test Automation | Germany,ferchau,Automation Engineer (m/f/d),FERCHAU,Radlin Poland,On-Site,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/480679/automation-engineer,2026-03-05T12:00:36.131510+00:00
0,Test Automation | Germany,ferchau,Techniker (m/w/d) Gebäudeautomation,FERCHAU,Schwaz Öster­reich,Vor Ort,Full-time,,R,German,,,Recent,https://touch.ferchau.com/de/de/job/495199/techniker-gebaeudeautomation,2026-03-05T12:00:36.133610+00:00
0,Python Developer | Germany,ferchau,Fullstack Developer (m/w/d) - Fokus Back End,FERCHAU,Graz Öster­reich,Hybrid,Full-time,"Ci/Cd, Java, Python","Node.Js, R, Devops, Angular",German,,,Recent,https://touch.ferchau.com/de/de/job/478360/fullstack-developer-fokus-back-end,2026-03-05T12:00:44.695408+00:00
0,Python Developer | Germany,ferchau,SAP Backend Developer mit Beratungsfunktion (m/w/d),FERCHAU,Schwaz Öster­reich,Remote,Full-time,"C, Java, Python","C#, R",German,,,Recent,https://touch.ferchau.com/de/de/job/479590/sap-backend-developer-mit-beratungsfunktion,2026-03-05T12:00:44.696159+00:00
0,Python Developer | Germany,ferchau,Software Developer Python (m/w/d),FERCHAU,Stutt­gart Deut­sch­land,Hybrid,Full-time,Python,"Kanban, R, Agile, Scrum, Sql, Nosql, Linux",German,,,Recent,https://touch.ferchau.com/de/de/job/281409/software-developer-python,2026-03-05T12:00:44.698226+00:00
0,Python Developer | Germany,ferchau,Full Stack Developer (m/w/d),FERCHAU,Leipzig Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/486520/full-stack-developer,2026-03-05T12:00:44.699616+00:00
0,Python Developer | Germany,ferchau,Full Stack Developer (m/w/d),FERCHAU,Inns­bruck Öster­reich,Hybrid,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/453814/full-stack-developer,2026-03-05T12:00:44.700433+00:00
0,Python Developer | Germany,ferchau,Cloud Developer (m/w/d),FERCHAU,Hannover Deut­sch­land,Remote,Full-time,"Java, Jenkins, Python","R, Ansible, Devops, Azure, Linux, Git",German,,,Recent,https://touch.ferchau.com/de/de/job/409150/cloud-developer,2026-03-05T12:00:44.701013+00:00
0,Python Developer | Germany,ferchau,Backend Entwickler (m/w/d),FERCHAU,Köln Deut­sch­land,Remote,Full-time,"C, Ci/Cd, Go, Java, Python","C#, Node.Js, R, Aws, Docker, Devops, Agile, Azure, Nosql",German,,,Recent,https://touch.ferchau.com/de/de/job/469966/backend-entwickler,2026-03-05T12:00:44.701719+00:00
0,Python Test | Germany,ferchau,Softwaretester Systemtests Medizintechnik (m/w/d),FERCHAU,Jena Deut­sch­land,Vor Ort,Full-time,"C, Jenkins, Python","C#, R, Devops, Azure",German,,,Recent,https://touch.ferchau.com/de/de/job/309493/softwaretester-systemtests-medizintechnik,2026-03-05T12:00:55.013589+00:00
0,Firmware Engineer | Germany,ferchau,Embedded Firmware Engineer (m/w/d),FERCHAU,Hall in Tirol Öster­reich,Remote,Full-time,Firmware,,English,,,Recent,https://touch.ferchau.com/de/de/job/490867/embedded-firmware-engineer,2026-03-05T12:01:04.948396+00:00
0,Firmware Engineer | Germany,ferchau,Hardware Engineer Elektrotechnik (m/w/d),FERCHAU,Hannover Deut­sch­land,Vor Ort,Full-time,"C, C++",R,German,,,Recent,https://touch.ferchau.com/de/de/job/486970/hardware-engineer-elektrotechnik,2026-03-05T12:01:04.949059+00:00
0,Firmware Engineer | Germany,ferchau,Software Engineer (m/f/d) C++,FERCHAU,Munich Germany,On-Site,Full-time,"C, C++",,English,,,Recent,https://touch.ferchau.com/de/de/job/482779/software-engineer-c,2026-03-05T12:01:04.949756+00:00
0,Firmware Engineer | Germany,ferchau,Embedded Software Entwickler (m/w/d),FERCHAU,Berlin Deut­sch­land,Hybrid,Full-time,"C, C++, Python","Linux, R, Git",German,,,Recent,https://touch.ferchau.com/de/de/job/479902/embedded-software-entwickler,2026-03-05T12:01:04.950642+00:00
0,Firmware Engineer | Germany,ferchau,Entwickler Firmware Niederspannung (m/w/d),FERCHAU,Nürn­berg Deut­sch­land,Vor Ort,Full-time,"C, C++, Firmware","R, Github, Git",German,,,Recent,https://touch.ferchau.com/de/de/job/493621/entwickler-firmware-niederspannung,2026-03-05T12:01:04.951434+00:00
0,Firmware Engineer | Germany,ferchau,Teamleiter Cloud & Infrastruktur (m/w/d),FERCHAU,Velbert Deut­sch­land,Remote,Full-time,,Team Lead,English,,,Recent,https://touch.ferchau.com/de/de/job/496555/teamleiter-cloud-infrastruktur,2026-03-05T12:01:04.953194+00:00
0,Firmware Engineer | Germany,ferchau,Elektroingenieur (m/w/d),FERCHAU,Rostock Deut­sch­land,Remote,Full-time,"C, Can, Spi, Uart",R,German,,,Recent,https://touch.ferchau.com/de/de/job/491920/elektroingenieur,2026-03-05T12:01:04.953962+00:00
0,Firmware Engineer | Germany,ferchau,Teamleiter Regelungstechnik (m/w/d) in Direktvermittlung,FERCHAU,Hamburg Deut­sch­land,Vor Ort,Full-time,,"Team Lead, R",German,,,Recent,https://touch.ferchau.com/de/de/job/485038/teamleiter-regelungstechnik-in-direktvermittlung,2026-03-05T12:01:04.954474+00:00
0,Firmware Engineer | Germany,ferchau,FPGA-Spezialist für anspruchsvolle Hightech‑Entwicklungen (m/w/d) in DIREKTVERMITTLUNG,FERCHAU,Böblingen Deut­sch­land,Hybrid,Full-time,"Go, I2C, Spi, Uart","Fpga, R, Vhdl",German,,,Recent,https://touch.ferchau.com/de/de/job/495178/fpga-spezialist-fuer-anspruchsvolle-hightech-entwicklungen-in-direktvermittlung,2026-03-05T12:01:04.955181+00:00
