relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
14,Tester | Germany,xing,Fachlicher Testmanager (m/w/d) für unsere Abteilung Produktdesign und IT-Partnermanagement,XING Employer,Germany/Remote,Remote,Full-time,,R,German,Test Manager,,Recent,https://www.xing.com/jobs/muenchen-fachlicher-testmanager-abteilung-produktdesign-it-partnermanagement-157180310,2026-09-10T14:56:33.176939+00:00
0,QA Engineer | Germany,xing,Quality Assurance Engineer (m/w/d) - remote DE,XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/halle-saale-quality-assurance-engineer-remote-de-155999936,2026-09-10T14:57:35.665869+00:00
0,QA Engineer | Germany,xing,QA Engineer,XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/erfurt-qa-engineer-157040083,2026-09-10T14:57:35.666009+00:00
0,QA Engineer | Germany,xing,QA Engineer (f/m/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/hamburg-qa-engineer-157171912,2026-09-10T14:57:35.666262+00:00
0,Test Engineer | Germany,xing,Test Engineer,XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/wien-test-engineer-156630260,2026-09-10T14:58:35.071238+00:00
0,Test Engineer | Germany,xing,Test Engineer (m/w/x),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/wien-test-engineer-157240409,2026-09-10T14:58:35.071300+00:00
0,Test Engineer | Germany,xing,SOFTWARE TEST ENGINEER (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/salzburg-software-test-engineer-155504508,2026-09-10T14:58:35.071366+00:00
0,Testingenieur | Germany,xing,Testingenieur*in Elektromechanik / Hardware Test Engineer,XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/duesseldorf-testingenieur-elektromechanik-hardware-test-engineer-151516155,2026-09-10T14:59:35.522234+00:00
0,Testingenieur | Germany,xing,Testingenieur Funktionale Typtests (w/m/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/salzgitter-testingenieur-funktionale-typtests-157166225,2026-09-10T14:59:35.522292+00:00
0,Testingenieur | Germany,xing,Testingenieur (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/wuerzburg-testingenieur-157263388,2026-09-10T14:59:35.522398+00:00
0,Test Automation | Germany,xing,Test Automation Engineer (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,Test Automation,,English,,,Recent,https://www.xing.com/jobs/baden-test-automation-engineer-157707405,2026-09-10T15:00:34.630241+00:00
0,Python Developer | Germany,xing,Founding Software Engineer (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/geislingen-steige-founding-software-engineer-156657850,2026-09-10T15:01:33.744536+00:00
0,Python Developer | Germany,xing,Intermediate Python Entwickler (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,Python,,English,,,Recent,https://www.xing.com/jobs/stuttgart-intermediate-python-entwickler-156347206,2026-09-10T15:01:33.744624+00:00
0,Python Developer | Germany,xing,Softwareentwickler (m/w/d) Python & Linux // REMOTE,XING Employer,Germany/Remote,Remote,Full-time,Python,Linux,English,,,Recent,https://www.xing.com/jobs/duesseldorf-software-developer-python-linux-remote-151957732,2026-09-10T15:01:33.744694+00:00
0,Python Developer | Germany,xing,Entwickler – Python/Django (w/m/d) - versicherte Anstellung oder freiberuflich möglich,XING Employer,Germany/Remote,Remote,Full-time,Python,Django,English,,,Recent,https://www.xing.com/jobs/nonnenhorn-entwickler-python-django-versicherte-anstellung-freiberuflich-157524261,2026-09-10T15:01:33.744807+00:00
0,Python Developer | Germany,xing,Softwareentwickler (m/w/d) - Python/Django,XING Employer,Germany/Remote,Remote,Full-time,Python,Django,English,,,Recent,https://www.xing.com/jobs/kulmbach-softwareentwickler-python-django-146649194,2026-09-10T15:01:33.745008+00:00
0,Python Developer | Germany,xing,Software Developer Linux Python Integrations (m/w/d) REMOTE,XING Employer,Germany/Remote,Remote,Full-time,Python,Linux,English,,,Recent,https://www.xing.com/jobs/duesseldorf-software-developer-linux-python-integrations-remote-157304149,2026-09-10T15:01:33.745132+00:00
0,Python Developer | Germany,xing,Software-Entwickler Full-Stack,XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/bonn-software-entwickler-full-stack-147735258,2026-09-10T15:01:33.745193+00:00
0,Python Test | Germany,xing,Tester Python (SIL 2) (w/m/d) in Braunschweig gesucht! ref. Nr. 4061!,XING Employer,Germany/Remote,Remote,Full-time,"Python, Sil",,English,,,Recent,https://www.xing.com/jobs/braunschweig-tester-python-sil-2-braunschweig-gesucht-ref-nr-4061-147001956,2026-09-10T15:02:35.746779+00:00
0,Python Test | Germany,xing,"Testingenieur:in Software Aufbau Testframwork in Python, Berlin hybrid, 65.000 - 85.000",XING Employer,Germany/Remote,Remote,Full-time,Python,,English,,,Recent,https://www.xing.com/jobs/ingolstadt-testingenieur-software-aufbau-testframwork-python-berlin-hybrid-65-000-85-000-157773397,2026-09-10T15:02:35.746910+00:00
0,Python Test | Germany,xing,Software Test Engineer C++/Python (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,"C, C++, Python",,English,,,Recent,https://www.xing.com/jobs/kiel-software-test-engineer-python-157368133,2026-09-10T15:02:35.746969+00:00
0,Python Test | Germany,xing,Entwickler Testautomatisierung (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,Test Automation,,English,,,Recent,https://www.xing.com/jobs/landsberg-lech-entwickler-testautomatisierung-157399899,2026-09-10T15:02:35.747031+00:00
0,Python Test | Germany,xing,Testingenieur Software (all gender),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/stuttgart-testingenieur-software-all-gender-157503818,2026-09-10T15:02:35.747091+00:00
0,Python Test | Germany,xing,x ANÜ Testablauf/Testreport”,XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/sindelfingen-anue-testablauf-testreport-157462407,2026-09-10T15:02:35.747197+00:00
0,Python Test | Germany,xing,Test Automation Engineer / Software Test Automation Engineer (m/w/d) – Python,XING Employer,Germany/Remote,Remote,Full-time,"Python, Test Automation",,English,,,Recent,https://www.xing.com/jobs/memmingen-test-automation-engineer-software-test-automation-engineer-python-157622519,2026-09-10T15:02:35.747256+00:00
0,Firmware Engineer | Germany,xing,Embedded Software Engineer (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/limburg-lahn-embedded-software-engineer-156865685,2026-09-10T15:03:35.631584+00:00
0,Firmware Engineer | Germany,xing,Softwareingenieur (m/w/d) für Embedded-Vision-Systeme,XING Employer,Germany/Remote,Remote,Full-time,,R,English,,,Recent,https://www.xing.com/jobs/verl-softwareingenieur-embedded-vision-systeme-157148907,2026-09-10T15:03:35.631674+00:00
0,Firmware Engineer | Germany,xing,Embedded Entwickler Hardware (w/m/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/fuerstenfeldbruck-embedded-entwickler-hardware-156967620,2026-09-10T15:03:35.631792+00:00
0,Firmware Engineer | Germany,xing,Embedded Softwareentwickler - C/C++ / Linux (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,"C, C++",Linux,English,,,Recent,https://www.xing.com/jobs/oberteuringen-embedded-softwareentwickler-linux-157664141,2026-09-10T15:03:35.631898+00:00
0,Firmware Engineer | Germany,xing,Embedded Firmware Engineer (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,Firmware,,English,,,Recent,https://www.xing.com/jobs/emmen-embedded-firmware-engineer-157625471,2026-09-10T15:03:35.632035+00:00
0,Firmware Engineer | Germany,xing,Firmware Entwickler (m/w/d) - Schwerpunkt Produktionssoftware & Testsysteme,XING Employer,Germany/Remote,Remote,Full-time,Firmware,,English,,,Recent,https://www.xing.com/jobs/ravensburg-firmware-entwickler-schwerpunkt-produktionssoftware-testsysteme-155699938,2026-09-10T15:03:35.632103+00:00
0,Firmware Engineer | Germany,xing,Embedded Hardware Engineer m/w/d,XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/aschheim-embedded-hardware-engineer-156306068,2026-09-10T15:03:35.632165+00:00
0,Firmware Engineer | Germany,xing,WE´RE HIRING FIRMWARE ENGINEER AT STARTUP POWERED ORTHOTICS,XING Employer,Germany/Remote,Remote,Full-time,Firmware,,English,,,Recent,https://www.xing.com/jobs/walldorf-we-re-hiring-firmware-engineer-at-startup-powered-orthotics-157284101,2026-09-10T15:03:35.632224+00:00
0,Firmware Engineer | Germany,xing,Elektronik und Embedded Entwickler für Kamerasysteme (w/m/d),Hensoldt,Oberkochen,Remote,Full-time,"C, C++, Embedded Systems",R,German,,,Recent,https://www.xing.com/jobs/oberkochen-elektronik-embedded-entwickler-kamerasysteme-157423931,2026-09-10T15:03:35.632332+00:00
