relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
14,Tester | Germany,hays,Testmanager im Versicherungswesen (m/w/d),Hays Client,Münster,On-site,Contract,Robot Framework,Jira,German,Test Manager,,19.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-testmanager-im-versicherungswesen-muenster-890413/1,2026-09-03T14:21:56.011791+00:00
0,Tester | Germany,hays,Techniker / Ingenieur Elektrotechnik mit Schwerpunkt Leistungselektronik (m/w/d),Hays Client,Soest,Remote,Contract,Hil,R,German,,,06.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-techniker-ingenieur-elektrotechnik-mit-schwerpunkt-leistungselektronik-soest-888226/1,2026-09-03T14:21:56.012694+00:00
0,Tester | Germany,hays,Embedded Softwaretester (m/w/d),Hays Client,Erlangen,On-site,Contract,,,German,,,05.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-embedded-softwaretester-erlangen-888813/1,2026-09-03T14:21:56.012922+00:00
0,Tester | Germany,hays,Entwicklungstechniker (m/w/d),Hays Client,Braunschweig,On-site,Contract,Hil,"Canoe, R",German,,,31.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-entwicklungstechniker-braunschweig-888343/1,2026-09-03T14:21:56.013355+00:00
0,Tester | Germany,hays,Software Test Engineer  (m/w/d),Hays Client,Gilching,On-site,Contract,,,German,,,29.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-software-test-engineer--gilching-887957/1,2026-09-03T14:21:56.013569+00:00
0,Tester | Germany,hays,Testingeniuer ADAS (m/w/d),Hays Client,Weyhausen,On-site,Contract,,,German,,,10.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-testingeniuer-adas-weyhausen-885325/1,2026-09-03T14:21:56.013785+00:00
0,Tester | Germany,hays,CPE Tester (m/w/d),Hays Client,Remote,Remote,Contract,Firmware,R,German,,,06.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-cpe-tester-remote-884484/1,2026-09-03T14:21:56.014009+00:00
0,Tester | Germany,hays,Security Tester / Pentester (m/w/d),Hays Client,München -Garching,On-site,Contract,Test Automation,,German,,,02.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-security-tester-pentester-muenchen--garching-883849/1,2026-09-03T14:21:56.014225+00:00
0,Tester | Germany,hays,Software Tester (m/w/d),Hays Client,Kassel,On-site,Contract,,,German,,,22.06.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-software-tester-kassel-882001/1,2026-09-03T14:21:56.014439+00:00
0,Tester | Germany,hays,System Test & Validation Engineer – Onboard Charger (OBC) (m/w/d),Hays Client,Kassel,Remote,Contract,,,German,,,18.06.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-system-test-validation-engineer--onboard-charger-obc-kassel-881860/1,2026-09-03T14:21:56.014659+00:00
0,Tester | Germany,hays,Montage- und Prüftechniker (Elektronik) (m/w/d),Hays Client,Schleswig-Holstein,On-site,Contract,,R,German,,,12.06.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-montage--und-prueftechniker-elektronik-schleswig-holstein-880939/1,2026-09-03T14:21:56.014910+00:00
0,QA Engineer | Germany,hays,Civil Site Engineer Wilhelmshaven (m/w/d),Hays Client,Wilhelmshaven,On-site,Contract,,,German,,,19.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-civil-site-engineer-wilhelmshaven-wilhelmshaven-890408/1,2026-09-03T14:22:26.675201+00:00
0,QA Engineer | Germany,hays,QA Engineer (m/f/d),Hays Client,Fribourg,On-site,Contract,,R,English,,,19.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-qa-engineer-fribourg-890669/1,2026-09-03T14:22:26.675457+00:00
0,QA Engineer | Germany,hays,Quality Engineer (m/w/d),Hays Client,Bern,On-site,Contract,,R,German,,,19.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-quality-engineer-bern-890733/1,2026-09-03T14:22:26.675678+00:00
0,QA Engineer | Germany,hays,Civil Site Engineer Hamm (m/w/d),Hays Client,Hamm,On-site,Contract,,,German,,,18.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-civil-site-engineer-hamm-hamm-890409/1,2026-09-03T14:22:26.675914+00:00
0,QA Engineer | Germany,hays,Softwareentwickler C++ (m/w/d),Hays Client,Jena,On-site,Contract,"C, C++, Pytest","Scrum, Junior",German,,,10.06.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-softwareentwickler-c-jena-880455/1,2026-09-03T14:22:26.676810+00:00
0,QA Engineer | Germany,hays,Project Engineer (m/w/d),Hays Client,Singen,On-site,Contract,C,,German,,,28.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-project-engineer-singen-872232/1,2026-09-03T14:22:26.677468+00:00
0,QA Engineer | Germany,hays,Devops Engineer (m/w/d),Hays Client,Kreis Unna,On-site,Contract,Java,"Angular, Git, Devops, Intern, Docker, Spring Boot",German,,,13.02.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-devops-engineer-kreis-unna-861212/1,2026-09-03T14:22:26.677686+00:00
0,Test Engineer | Germany,hays,Identity and Security Engineer – Azure Cloud (m/w/d),Hays Client,Nordrhein-Westfalen,On-site,Contract,,"Devops, Azure, Terraform",German,,,28.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-identity-and-security-engineer--azure-cloud-nordrhein-westfalen-889029/1,2026-09-03T14:22:55.555248+00:00
0,Test Engineer | Germany,hays,Product Safety and Compliance Engineer  (m/w/d),Hays Client,Augsburg,On-site,Contract,,R,German,,,26.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-product-safety-and-compliance-engineer--augsburg-891402/1,2026-09-03T14:22:55.555516+00:00
0,Test Engineer | Germany,hays,Data Engineer - Consumer Lending Data Products  (m/w/d),Hays Client,Frankfurt am Main,On-site,Contract,,R,German,,,26.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-data-engineer-consumer-lending-data-products--frankfurt-am-main-891638/1,2026-09-03T14:22:55.555748+00:00
0,Test Engineer | Germany,hays,Software Test Engineer (Ruby) (m/w/d),Hays Client,Berlin,On-site,Contract,,"Ruby, R",German,,,24.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-software-test-engineer-ruby-berlin-891355/1,2026-09-03T14:22:55.556217+00:00
0,Test Engineer | Germany,hays,Development Engineer Laser (m/w/d),Hays Client,Thüringen,On-site,Contract,,,English,,,14.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-development-engineer-laser-thueringen-889352/1,2026-09-03T14:22:55.556649+00:00
0,Test Engineer | Germany,hays,System Engineer Test Systems & Integration (m/w/d),Hays Client,Ludiwgsburg,On-site,Contract,,R,German,,,14.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-system-engineer-test-systems-integration-ludiwgsburg-890227/1,2026-09-03T14:22:55.556873+00:00
0,Test Engineer | Germany,hays,ATM Technical Engineer - ATM Techniker - Geldautomat Techniker (m/w/d),Hays Client,Frankfurt am Main,On-site,Contract,,R,German,,,13.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-atm-technical-engineer-atm-techniker-geldautomat-techniker-frankfurt-am-main-890139/1,2026-09-03T14:22:55.557110+00:00
0,Test Engineer | Germany,hays,Hardware Ingenieur Automotive / Hardware Design Engineer  (m/w/d),Hays Client,Kronach,On-site,Contract,,,German,,,09.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-hardware-ingenieur-automotive-hardware-design-engineer--kronach-885058/1,2026-09-03T14:22:55.557992+00:00
0,Test Engineer | Germany,hays,Hardware Test Engineer – Onboard Charger (OBC) (m/w/d),Hays Client,Kassel,Remote,Contract,,,German,,,18.06.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-hardware-test-engineer--onboard-charger-obc-kassel-881857/1,2026-09-03T14:22:55.558657+00:00
0,Test Engineer | Germany,hays,Functional Test Engineer - Fahrzeugelektronik (m/w/d),Hays Client,Speyer,Remote,Contract,Embedded Systems,"Aspice, R",German,,,05.06.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-functional-test-engineer-fahrzeugelektronik-speyer-880198/1,2026-09-03T14:22:55.559559+00:00
0,Testingenieur | Germany,hays,OTX Testreport Ingenieur (m/w/d),Hays Client,Stuttgart,On-site,Contract,Python,R,German,,,24.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-otx-testreport-ingenieur-stuttgart-891314/1,2026-09-03T14:23:31.069458+00:00
0,Testingenieur | Germany,hays,Testingenieur  (m/w/d),Hays Client,Schleswig-Holstein,On-site,Contract,,R,German,,,14.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-testingenieur--schleswig-holstein-890198/1,2026-09-03T14:23:31.069679+00:00
0,Testingenieur | Germany,hays,Testingenieur für Medizintechnik (m/w/d),Hays Client,Forchheim,Remote,Contract,,R,German,,,11.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-testingenieur-fuer-medizintechnik-forchheim-887346/1,2026-09-03T14:23:31.069916+00:00
0,Test Automation | Germany,hays,Los 01 - iOS Entwickler (m/w/d),Hays Client,remote,Remote,Contract,,R,German,,,03.09.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-los-01-ios-entwickler-remote-880165/1,2026-09-03T14:24:01.567179+00:00
0,Test Automation | Germany,hays,LabVIEW Entwickler - Production Development Specialist (m/w/d),Hays Client,Frankfurt am Main,On-site,Contract,Can,R,German,,,31.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-labview-entwickler-production-development-specialist-frankfurt-am-main-892234/1,2026-09-03T14:24:01.567426+00:00
0,Test Automation | Germany,hays,Robot Test Developer  (m/w/d),Hays Client,Remote,Remote,Contract,"Ci/Cd, Test Automation","Devops, R",German,,,31.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-robot-test-developer--remote-891253/1,2026-09-03T14:24:01.567655+00:00
0,Test Automation | Germany,hays,Teilprojektleitung Elektrotechnik (m/w/d),Hays Client,Erlangen,On-site,Contract,,R,German,,,27.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-teilprojektleitung-elektrotechnik-erlangen-887493/1,2026-09-03T14:24:01.568120+00:00
0,Test Automation | Germany,hays,RPA-Entwickler (m/w/d),Hays Client,remote,Remote,Contract,,,German,,,24.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-rpa-entwickler-remote-891294/1,2026-09-03T14:24:01.568340+00:00
0,Test Automation | Germany,hays,IT Projektmanager Digitalisierung & Business Applications (m/w/d),Hays Client,Berlin,On-site,Contract,,,German,,,07.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-it-projektmanager-digitalisierung-business-applications-berlin-889171/1,2026-09-03T14:24:01.569004+00:00
0,Test Automation | Germany,hays,Koordinator (m/w/d),Hays Client,Rostock,On-site,Contract,,R,German,,,28.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-koordinator-rostock-887149/1,2026-09-03T14:24:01.569635+00:00
0,Test Automation | Germany,hays,Investment Compliance Specialist  (m/w/d),Hays Client,Bad Homburg,On-site,Contract,,R,German,,,22.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-investment-compliance-specialist--bad-homburg-883179/1,2026-09-03T14:24:01.569848+00:00
0,Test Automation | Germany,hays,Entwicklungsingenieur Automatisierungstechnik (m/w/d),Hays Client,Worms,On-site,Contract,,,German,,,14.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-entwicklungsingenieur-automatisierungstechnik-worms-885658/1,2026-09-03T14:24:01.570299+00:00
0,Test Automation | Germany,hays,Facharbeiter Inbetriebnahme (m/w/d),Hays Client,Ludwigsburg,On-site,Contract,,,German,,,14.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-facharbeiter-inbetriebnahme-ludwigsburg-885633/1,2026-09-03T14:24:01.570517+00:00
0,Test Automation | Germany,hays,Technical Documentation Reviewer (m/w/d),Hays Client,Singen,On-site,Contract,,,German,,,30.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-technical-documentation-reviewer-singen-872597/1,2026-09-03T14:24:01.571180+00:00
0,Python Developer | Germany,hays,Backend Developer Go / Golang (m/w/d),Hays Client,Frankfurt,On-site,Contract,Go,Golang,German,,,31.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-backend-developer-go-golang-frankfurt-890932/1,2026-09-03T14:24:42.246535+00:00
0,Python Developer | Germany,hays,Fullstack Software Developer (m/f/d),Hays Client,Poing,On-site,Contract,,,English,,,05.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-fullstack-software-developer-poing-878692/1,2026-09-03T14:24:42.247078+00:00
0,Python Developer | Germany,hays,Embedded Linux Developer (m/w/d),Hays Client,Bocholt,On-site,Contract,Embedded Linux,Linux,German,,,28.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-embedded-linux-developer-bocholt-887362/1,2026-09-03T14:24:42.247521+00:00
0,Python Developer | Germany,hays,PLC Developer (m/f/d),Hays Client,Zug,On-site,Contract,Integration Testing,R,English,,,17.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-plc-developer-zug-886420/1,2026-09-03T14:24:42.247737+00:00
0,Python Test | Germany,hays,Financial Analyst (m/w/d),Hays Client,Sailauf,On-site,Contract,,,German,,,13.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-financial-analyst-sailauf-889755/1,2026-09-03T14:25:25.163129+00:00
0,Python Test | Germany,hays,Test & Mess Techniker (m/w/d),Hays Client,Backnang,On-site,Contract,,,German,,,11.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-test-mess-techniker-backnang-889551/1,2026-09-03T14:25:25.163582+00:00
0,Python Test | Germany,hays,Data Engineer Actuarial Engine (m/w/d),Hays Client,Hannover,On-site,Contract,Python,,German,,,05.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-data-engineer-actuarial-engine-hannover-888862/1,2026-09-03T14:25:25.163800+00:00
0,Python Test | Germany,hays,Software Entwickler - Schwerpunkt Integration (m/w/d),Hays Client,Ulm,On-site,Contract,Firmware,"Safe, Scrum, R",German,,,30.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-software-entwickler-schwerpunkt-integration-ulm-888239/1,2026-09-03T14:25:25.164467+00:00
0,Python Test | Germany,hays,IT-Revision (m/w/d),Hays Client,Köln,On-site,Contract,,,German,,,29.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-it-revision-koeln-885970/1,2026-09-03T14:25:25.164692+00:00
0,Python Test | Germany,hays,Embedded Software Engineer (m/w/d),Hays Client,Soest,On-site,Contract,"C, Hil, Python, Sil","C#, R, Mil",German,,,24.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-embedded-software-engineer-soest-887294/1,2026-09-03T14:25:25.164920+00:00
0,Python Test | Germany,hays,Solution Designer für CDM-DIL (m/w/d),Hays Client,Stuttgart,On-site,Contract,Ci/Cd,"Devops, R",German,,,14.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-solution-designer-fuer-cdm-dil-stuttgart-885762/1,2026-09-03T14:25:25.165360+00:00
0,Python Test | Germany,hays,Entwicklungsingenieur Elektronik  (m/w/d),Hays Client,Großraum München,On-site,Contract,,,German,,,08.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-entwicklungsingenieur-elektronik--grossraum-muenchen-884427/1,2026-09-03T14:25:25.165575+00:00
0,Python Test | Germany,hays,Manager IT Security  (m/w/d),Hays Client,München,On-site,Contract,,,German,,,26.06.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-manager-it-security--muenchen-867614/1,2026-09-03T14:25:25.166019+00:00
0,Python Test | Germany,hays,Prozessentwicklungsingenieur (m/w/d),Hays Client,Prüm,On-site,Contract,,R,German,,,03.06.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-prozessentwicklungsingenieur-pruem-879595/1,2026-09-03T14:25:25.166241+00:00
0,Python Test | Germany,hays,Embedded Softwaretester  (m/w/d),Hays Client,Dresden,On-site,Contract,"C, C++, Can, Python, Spi",R,English,,,19.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-embedded-softwaretester--dresden-877631/1,2026-09-03T14:25:25.166453+00:00
0,Python Test | Germany,hays,Ingenieur Elektrotechnik Schwerpunkt Automatisierung (m/w/d),Hays Client,Hessen,On-site,Contract,,R,German,,,02.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-ingenieur-elektrotechnik-schwerpunkt-automatisierung-hessen-846480/1,2026-09-03T14:25:25.166663+00:00
0,Firmware Engineer | Germany,hays,Managed Services Engineer  (m/w/d),Hays Client,Eschborn/remote,Remote,Contract,Firmware,,German,,,10.06.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-managed-services-engineer--eschborn-remote-879323/1,2026-09-03T14:26:23.131371+00:00
