relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
14,Tester | Germany,ferchau,Senior Softwaretester C# (m/w/d),FERCHAU,Linz Öster­reich,Hybrid,Full-time,"C, Ci/Cd","Expert, Nunit, R, Senior, C#",German,"Expert, Senior",,Recent,https://touch.ferchau.com/de/de/job/501784/senior-softwaretester-c,2026-08-31T18:35:31.820283+00:00
14,Python Developer | Germany,ferchau,(Junior) Software Developer Python (m/w/d),FERCHAU,Karls­ruhe Deut­sch­land,Hybrid,Full-time,Python,"Nosql, Expert, R, Sql, Junior, Linux",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/446410/junior-software-developer-python,2026-08-31T18:36:22.046654+00:00
14,Python Test | Germany,ferchau,Entwickler Systemtestframework (m/w/d),FERCHAU,Lands­berg am Lech Deut­sch­land,Remote,Full-time,Python,"Expert, R",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/517846/entwickler-systemtestframework,2026-08-31T18:36:32.512253+00:00
14,Firmware Engineer | Germany,ferchau,Systemarchitekt Leistungselektronik (m/w/d),FERCHAU,Detmold Deut­sch­land,Hybrid,Full-time,,System Architect,English,System Architect,,Recent,https://touch.ferchau.com/de/de/job/513073/systemarchitekt-leistungselektronik,2026-08-31T18:36:42.940858+00:00
14,Firmware Engineer | Germany,ferchau,Senior Softwareingenieur FPGA / VHDL (m/w/d),FERCHAU,Ulm Deut­sch­land,Remote,Full-time,Embedded Systems,"Expert, R, Fpga, Senior, Vhdl",German,"Expert, Senior",,Recent,https://touch.ferchau.com/de/de/job/488167/senior-softwareingenieur-fpga-vhdl,2026-08-31T18:36:42.942820+00:00
14,Firmware Engineer | Germany,ferchau,Softwareentwickler (m/w/d) C / C++,FERCHAU,Bremen Deut­sch­land,Hybrid,Full-time,"C, C++","Expert, R",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/400018/softwareentwickler-c-c,2026-08-31T18:36:42.943658+00:00
14,Firmware Engineer | Germany,ferchau,Softwareentwickler Embedded C/C++ (m/w/d),FERCHAU,Verden Deut­sch­land,Hybrid,Full-time,"C, C++, Embedded Systems","Expert, R",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/470005/softwareentwickler-embedded-c-c,2026-08-31T18:36:42.944500+00:00
14,Firmware Engineer | Germany,ferchau,Softwareentwickler C++ (m/w/d) Embedded Systems,FERCHAU,Verden Deut­sch­land,Hybrid,Full-time,"C, C++, Embedded Systems","Expert, R",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/479368/softwareentwickler-c-embedded-systems,2026-08-31T18:36:42.945316+00:00
0,Tester | Germany,ferchau,Softwaretester (m/w/d),FERCHAU,Osna­brück Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/442993/softwaretester,2026-08-31T18:35:31.821477+00:00
0,Tester | Germany,ferchau,Software-Tester IT (m/w/d),FERCHAU,Erlangen Deut­sch­land,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/515077/software-tester-it,2026-08-31T18:35:31.823787+00:00
0,Tester | Germany,ferchau,Softwaretester HiL (m/w/d),FERCHAU,Bremen Deut­sch­land,Remote,Full-time,Hil,,English,,,Recent,https://touch.ferchau.com/de/de/job/517570/softwaretester-hil,2026-08-31T18:35:31.825593+00:00
0,Tester | Germany,ferchau,Software Testingenieur (m/w/d) Defence,FERCHAU,München Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/497092/software-testingenieur-defence,2026-08-31T18:35:31.830243+00:00
0,Tester | Germany,ferchau,Systemtester (m/w/d),FERCHAU,Kassel Deut­sch­land,Hybrid,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/472864/systemtester,2026-08-31T18:35:31.837063+00:00
0,QA Engineer | Germany,ferchau,Software Quality Engineer (m/w/d),FERCHAU,Frank­furt am Main Deut­sch­land,Hybrid,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/443530/software-quality-engineer,2026-08-31T18:35:41.841945+00:00
0,QA Engineer | Germany,ferchau,Hull Structural Designer - Shipbuilding (m/f/d),FERCHAU,Gdynia Poland,Hybrid,Full-time,Can,,English,,,Recent,https://touch.ferchau.com/de/de/job/482239/hull-structural-designer-shipbuilding,2026-08-31T18:35:41.844107+00:00
0,QA Engineer | Germany,ferchau,Hull Structural Designer (m/f/d),FERCHAU,Gdynia Poland,Hybrid,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/461695/hull-structural-designer,2026-08-31T18:35:41.846320+00:00
0,QA Engineer | Germany,ferchau,DevOps Engineer (m/w/d) Cloud & Mobile Platforms,FERCHAU,Nürn­berg Deut­sch­land,Remote,Full-time,,Devops,English,,,Recent,https://touch.ferchau.com/de/de/job/488962/devops-engineer-cloud-mobile-platforms,2026-08-31T18:35:41.847709+00:00
0,QA Engineer | Germany,ferchau,Test Automation Engineer (m/w/d),FERCHAU,Kramsach Öster­reich,Vor Ort,Full-time,Test Automation,,English,,,Recent,https://touch.ferchau.com/de/de/job/513997/test-automation-engineer,2026-08-31T18:35:41.848633+00:00
0,QA Engineer | Germany,ferchau,EMSR-Techniker Pharma (m/w/d),FERCHAU,Ingel­heim am Rhein Deut­sch­land,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/510256/emsr-techniker-pharma,2026-08-31T18:35:41.850581+00:00
0,Test Engineer | Germany,ferchau,System Test Engineer (m/w/d),FERCHAU,Berlin Deut­sch­land,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/517942/system-test-engineer,2026-08-31T18:35:51.920859+00:00
0,Test Engineer | Germany,ferchau,Testautomatisation Engineer für Secure Communications (m/w/d),FERCHAU,Trun­kels­berg Deut­sch­land,Vor Ort,Full-time,"Ci/Cd, Python","Git, R",German,,,Recent,https://touch.ferchau.com/de/de/job/517837/testautomatisation-engineer-fuer-secure-communications,2026-08-31T18:35:51.921931+00:00
0,Test Engineer | Germany,ferchau,System Test Engineer (m/w/d),FERCHAU,Nürn­berg Deut­sch­land,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/495223/system-test-engineer,2026-08-31T18:35:51.923144+00:00
0,Test Engineer | Germany,ferchau,Engineer Agentische KI Services & Plattformbetrieb (m/w/d) in Direktvermittlung,FERCHAU,Dresden Deut­sch­land,Remote,Full-time,,"Grpc, R, Intern",German,,,Recent,https://touch.ferchau.com/de/de/job/506041/engineer-agentische-ki-services-plattformbetrieb-in-direktvermittlung,2026-08-31T18:35:51.926680+00:00
0,Test Engineer | Germany,ferchau,Process Engineer - Electrical & Automation (m/f/d),FERCHAU,Jawor Poland,Hybrid,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/517651/process-engineer-electrical-automation,2026-08-31T18:35:51.928290+00:00
0,Test Engineer | Germany,ferchau,System Test Engineer Automotive (m/w/d),FERCHAU,Darm­stadt Deut­sch­land,Vor Ort,Befristet,,,English,,,Recent,https://touch.ferchau.com/de/de/job/517585/system-test-engineer-automotive,2026-08-31T18:35:51.929535+00:00
0,Test Engineer | Germany,ferchau,Support- und Operations-Engineer Polarion (m/w/d),FERCHAU,Lang­kampfen Öster­reich,Remote,Full-time,,,German,,,Recent,https://touch.ferchau.com/de/de/job/513328/support-und-operations-engineer-polarion,2026-08-31T18:35:51.930969+00:00
0,Test Engineer | Germany,ferchau,Softwaretester (m/w/d),FERCHAU,Lübeck Deut­sch­land,Remote,Full-time,"Java, Python","Postman, R, Agile, Scrum, Junit",German,,,Recent,https://touch.ferchau.com/de/de/job/486202/softwaretester,2026-08-31T18:35:51.932171+00:00
0,Testingenieur | Germany,ferchau,Software Testingenieur Python (m/w/d),FERCHAU,Ulm Deut­sch­land,Remote,Full-time,"Ci/Cd, Jenkins, Pytest, Python","R, Gitlab Ci, Docker, Gitlab",German,,,Recent,https://touch.ferchau.com/de/de/job/502096/software-testingenieur-python,2026-08-31T18:36:02.149245+00:00
0,Testingenieur | Germany,ferchau,Testingenieur Embedded Kommunikation (m/w/d),FERCHAU,Dissen am Teuto­burger Wald Deut­sch­land,Remote,Full-time,"C, C++, Ci/Cd, Embedded Systems, Hil, Python","Devops, R, Azure, Scrum, Kanban, Canoe, C#, Linux",German,,,Recent,https://touch.ferchau.com/de/de/job/516604/testingenieur-embedded-kommunikation,2026-08-31T18:36:02.150190+00:00
0,Testingenieur | Germany,ferchau,Testingenieur Embedded Systems (m/w/d),FERCHAU,Erfurt Deut­sch­land,Vor Ort,Full-time,"C, C++, Embedded Systems, Python","Devops, R, Scrum, Kanban, C#",German,,,Recent,https://touch.ferchau.com/de/de/job/349426/testingenieur-embedded-systems,2026-08-31T18:36:02.151122+00:00
0,Testingenieur | Germany,ferchau,Testingenieur Applikationssoftware (m/w/d),FERCHAU,Trun­kels­berg Deut­sch­land,Vor Ort,Full-time,"Ci/Cd, Jenkins, Python","R, Gitlab Ci, Git, Gitlab",German,,,Recent,https://touch.ferchau.com/de/de/job/517909/testingenieur-applikationssoftware,2026-08-31T18:36:02.152500+00:00
0,Testingenieur | Germany,ferchau,Testingenieur Elektronik (m/w/d),FERCHAU,Hamburg Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/349012/testingenieur-elektronik,2026-08-31T18:36:02.153316+00:00
0,Testingenieur | Germany,ferchau,Software Testingenieur (m/w/d),FERCHAU,Biberach Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/517552/software-testingenieur,2026-08-31T18:36:02.154255+00:00
0,Testingenieur | Germany,ferchau,Testingenieur Systemintegration & Verifikation Luftfahrt (m/w/d),FERCHAU,Wedel Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/515752/testingenieur-systemintegration-verifikation-luftfahrt,2026-08-31T18:36:02.155401+00:00
0,Testingenieur | Germany,ferchau,Testingenieur für Schnittstellen (m/w/d),FERCHAU,Markto­ber­dorf Deut­sch­land,Remote,Full-time,,R,English,,,Recent,https://touch.ferchau.com/de/de/job/499852/testingenieur-fuer-schnittstellen,2026-08-31T18:36:02.156580+00:00
0,Testingenieur | Germany,ferchau,Testingenieur (m/w/d) Embedded-Systeme,FERCHAU,Fried­richs­hafen Deut­sch­land,Hybrid,Full-time,"C, C++, Jenkins, Python","R, Gitlab Ci, Canoe, Gitlab",German,,,Recent,https://touch.ferchau.com/de/de/job/250895/testingenieur-embedded-systeme,2026-08-31T18:36:02.157493+00:00
0,Testingenieur | Germany,ferchau,Testingenieur Leistungselektronik (m/w/d),FERCHAU,Fried­richs­hafen Deut­sch­land,Hybrid,Full-time,,"Canoe, Matlab, R",German,,,Recent,https://touch.ferchau.com/de/de/job/351898/testingenieur-leistungselektronik,2026-08-31T18:36:02.158503+00:00
0,Test Automation | Germany,ferchau,Techniker (m/w/d) Gebäudeautomation,FERCHAU,Schwaz Öster­reich,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/495199/techniker-gebaeudeautomation,2026-08-31T18:36:11.866288+00:00
0,Test Automation | Germany,ferchau,Automation Engineer (m/f/d),FERCHAU,Radlin Poland,On-Site,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/480679/automation-engineer,2026-08-31T18:36:11.872555+00:00
0,Test Automation | Germany,ferchau,Inbetriebnehmer Schiffsautomation (m/w/d),FERCHAU,Berne Deut­sch­land,Vor Ort,Full-time,,R,German,,,Recent,https://touch.ferchau.com/de/de/job/516868/inbetriebnehmer-schiffsautomation,2026-08-31T18:36:11.876030+00:00
0,Test Automation | Germany,ferchau,MSR-Techniker Gebäudeautomation (m/w/d),FERCHAU,Darm­stadt Deut­sch­land,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/489106/msr-techniker-gebaeudeautomation,2026-08-31T18:36:11.877188+00:00
0,Python Developer | Germany,ferchau,Fullstack Software Developer (m/w/d),FERCHAU,Lübeck Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/398737/fullstack-software-developer,2026-08-31T18:36:22.045676+00:00
0,Python Developer | Germany,ferchau,Full Stack Developer (m/w/d),FERCHAU,Leipzig Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/486520/full-stack-developer,2026-08-31T18:36:22.047596+00:00
0,Python Developer | Germany,ferchau,Full Stack Developer (m/w/d),FERCHAU,Inns­bruck Öster­reich,Hybrid,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/453814/full-stack-developer,2026-08-31T18:36:22.048617+00:00
0,Python Developer | Germany,ferchau,Software Developer Python (m/w/d),FERCHAU,Stutt­gart Deut­sch­land,Hybrid,Full-time,Python,,English,,,Recent,https://touch.ferchau.com/de/de/job/281409/software-developer-python,2026-08-31T18:36:22.049401+00:00
0,Python Developer | Germany,ferchau,SAP Backend Developer mit Beratungsfunktion (m/w/d),FERCHAU,Schwaz Öster­reich,Remote,Full-time,,,German,,,Recent,https://touch.ferchau.com/de/de/job/479590/sap-backend-developer-mit-beratungsfunktion,2026-08-31T18:36:22.050330+00:00
0,Python Developer | Germany,ferchau,Softwareentwickler / Anwendungsentwickler (m/w/d),FERCHAU,Leipzig Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/484657/softwareentwickler-anwendungsentwickler,2026-08-31T18:36:22.051299+00:00
0,Python Developer | Germany,ferchau,Data Engineer & Reporting (m/w/d),FERCHAU,Wiehl Deut­sch­land,Hybrid,Teilzeit,Python,"Jira, R, Azure, Git",German,,,Recent,https://touch.ferchau.com/de/de/job/510580/data-engineer-reporting,2026-08-31T18:36:22.053450+00:00
0,Python Developer | Germany,ferchau,Software Developer (m/w/d),FERCHAU,Inns­bruck Öster­reich,Remote,Full-time,"C, C++, Java, Python","R, C#",German,,,Recent,https://touch.ferchau.com/de/de/job/397756/software-developer,2026-08-31T18:36:22.054339+00:00
0,Python Test | Germany,ferchau,Testingenieur (m/w/d),FERCHAU,Lübeck Deut­sch­land,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/476311/testingenieur,2026-08-31T18:36:32.508217+00:00
0,Python Test | Germany,ferchau,Softwaretester (m/w/d),FERCHAU,Rostock Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/288574/softwaretester,2026-08-31T18:36:32.514800+00:00
0,Python Test | Germany,ferchau,Systemtester Industrielle Kommunikationsprodukte (m/w/d) Siemens AG,FERCHAU,Karls­ruhe Deut­sch­land,Remote,Full-time,"C, Java, Python","R, C#",German,,,Recent,https://touch.ferchau.com/de/de/job/487300/systemtester-industrielle-kommunikationsprodukte-siemens-ag,2026-08-31T18:36:32.516429+00:00
0,Firmware Engineer | Germany,ferchau,Hardware Engineer Elektrotechnik (m/w/d),FERCHAU,Hannover Deut­sch­land,Vor Ort,Full-time,"C, C++",R,German,,,Recent,https://touch.ferchau.com/de/de/job/486970/hardware-engineer-elektrotechnik,2026-08-31T18:36:42.936206+00:00
0,Firmware Engineer | Germany,ferchau,Embedded Software Entwickler Heiztechnik (m/w/d),FERCHAU,Remscheid Deut­sch­land,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/510934/embedded-software-entwickler-heiztechnik,2026-08-31T18:36:42.937506+00:00
0,Firmware Engineer | Germany,ferchau,Manufacturing Engineer Electronics (m/w/d),FERCHAU,Grödig Öster­reich,Hybrid,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/505354/manufacturing-engineer-electronics,2026-08-31T18:36:42.938696+00:00
0,Firmware Engineer | Germany,ferchau,Entwickler Firmware Niederspannung (m/w/d),FERCHAU,Nürn­berg Deut­sch­land,Vor Ort,Full-time,Firmware,,English,,,Recent,https://touch.ferchau.com/de/de/job/493621/entwickler-firmware-niederspannung,2026-08-31T18:36:42.939894+00:00
0,Firmware Engineer | Germany,ferchau,(Junior) Entwickler Technische Informatik (m/w/d),FERCHAU,Gießen Deut­sch­land,Remote,Full-time,"C, C++, Embedded Systems, Python","R, C#, Junior",German,,,Recent,https://touch.ferchau.com/de/de/job/309310/junior-entwickler-technische-informatik,2026-08-31T18:36:42.941711+00:00
