relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
14,Tester | Germany,hays,Testmanager im Versicherungswesen (m/w/d),Hays Client,Münster,On-site,Contract,Robot Framework,Jira,German,Test Manager,,19.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-testmanager-im-versicherungswesen-muenster-890413/1,2026-08-27T20:19:50.002924+00:00
14,Testingenieur | Germany,hays,Verification Engineer / Testingenieur (m/w/d),Hays Client,Großröhrsdorf,On-site,Contract,,"Lead, R",German,Lead,,25.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-verification-engineer-testingenieur-grossroehrsdorf-891495/1,2026-08-27T20:24:04.418486+00:00
14,Test Automation | Germany,hays,IT Consultant - QA Manager & Agile PO Support ServiceNow (m/w/d),Hays Client,Neckarsulm,On-site,Contract,,"Scrum, R, Agile, Kanban, Consultant",German,Consultant,,17.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-it-consultant-qa-manager-agile-po-support-servicenow-neckarsulm-890376/1,2026-08-27T20:25:16.403549+00:00
14,Test Automation | Germany,hays,Azure Cloud & Security Architect (m/w/d) (m/w/d),Hays Client,Raum Düsseldorf,On-site,Contract,Ci/Cd,"Architect, R, Azure, Kubernetes, Devops",German,Architect,,13.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-azure-cloud-security-architect-raum-duesseldorf-889897/1,2026-08-27T20:25:16.404343+00:00
14,Test Automation | Germany,hays,Security Experte im C5 Umfeld (m/w/d),Hays Client,Stuttgart,On-site,Contract,,"Devops, R, Azure, Expert",German,Expert,,21.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-security-experte-im-c5-umfeld-stuttgart-886640/1,2026-08-27T20:25:16.405871+00:00
14,Test Automation | Germany,hays,Lead Architect / Teamleiter IP/MPLS Design (m/w/d),Hays Client,Düsseldorf,On-site,Contract,,"Lead, Team Lead, R, Architect",German,"Architect, Lead",,17.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-lead-architect-teamleiter-ip-mpls-design-duesseldorf-886301/1,2026-08-27T20:25:16.406133+00:00
14,Test Automation | Germany,hays,Bauleiter Elektro (Schiffbau) (m/w/d),Hays Client,Norddeutschland,On-site,Contract,,"Freelancer, R",German,Freelancer,,26.06.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-bauleiter-elektro-schiffbau-norddeutschland-883209/1,2026-08-27T20:25:16.406869+00:00
14,Python Developer | Germany,hays,Senior PLC Developer (m/f/d),Hays Client,Ludwigsburg,On-site,Contract,"C, Ci/Cd, Python","Junior, Senior, Scrum Master, R, Scrum, C#, Git",English,Senior,,24.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-senior-plc-developer-ludwigsburg-890432/1,2026-08-27T20:26:01.466273+00:00
14,Python Developer | Germany,hays,Software Developer IC-Design methodology (m/f/d),Hays Client,Villach,On-site,Contract,"Ci/Cd, Python","Lead, Architect",English,"Architect, Lead",,29.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-software-developer-ic-design-methodology-villach-887094/1,2026-08-27T20:26:01.466817+00:00
14,Python Test | Germany,hays,Senior Data Analyst / Technical Analyst  (m/w/d),Hays Client,Düsseldorf,On-site,Contract,,Senior,German,Senior,,18.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-senior-data-analyst-technical-analyst--duesseldorf-890568/1,2026-08-27T20:26:36.749665+00:00
14,Python Test | Germany,hays,Software-Testmanager (m/w/d),Hays Client,Erlangen,On-site,Contract,Test Automation,,German,Test Manager,,03.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-software-testmanager-erlangen-888545/1,2026-08-27T20:26:36.751207+00:00
14,Firmware Engineer | Germany,hays,Senior OT System Engineer (m/w/d),Hays Client,Basel Land,On-site,Contract,Firmware,"Senior, R",German,Senior,,13.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-senior-ot-system-engineer-basel-land-890035/1,2026-08-27T20:27:25.926182+00:00
0,Tester | Germany,hays,EMV Testingenieur / EMV Tester  (m/w/d),Hays Client,Neckartenzlingen,On-site,Contract,,,German,,,27.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-emv-testingenieur-emv-tester--neckartenzlingen-891873/1,2026-08-27T20:19:50.002373+00:00
0,Tester | Germany,hays,Solution Designer (m/w/d),Hays Client,Düssseldorf,On-site,Contract,,,German,,,26.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-solution-designer-duessseldorf-891246/1,2026-08-27T20:19:50.002665+00:00
0,Tester | Germany,hays,Testingenieur für Medizintechnik (m/w/d),Hays Client,Forchheim,Remote,Contract,,R,German,,,11.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-testingenieur-fuer-medizintechnik-forchheim-887346/1,2026-08-27T20:19:50.004000+00:00
0,Tester | Germany,hays,Entwicklungsingenieur Elektronik & Funktionstest (m/w/d),Hays Client,Köln,On-site,Contract,,R,German,,,07.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-entwicklungsingenieur-elektronik-funktionstest-koeln-889144/1,2026-08-27T20:19:50.004273+00:00
0,Tester | Germany,hays,Techniker / Ingenieur Elektrotechnik mit Schwerpunkt Leistungselektronik (m/w/d),Hays Client,Soest,Remote,Contract,Hil,R,German,,,06.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-techniker-ingenieur-elektrotechnik-mit-schwerpunkt-leistungselektronik-soest-888226/1,2026-08-27T20:19:50.004789+00:00
0,Tester | Germany,hays,Entwicklungstechniker (m/w/d),Hays Client,Braunschweig,On-site,Contract,Hil,"R, Canoe",German,,,31.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-entwicklungstechniker-braunschweig-888343/1,2026-08-27T20:19:50.005050+00:00
0,Tester | Germany,hays,Test Evangelist (w/m/d) (m/w/d),Hays Client,Düsseldorf,On-site,Contract,Test Automation,R,German,,,22.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-test-evangelist-w-m-d-duesseldorf-887074/1,2026-08-27T20:19:50.005331+00:00
0,Tester | Germany,hays,Testingeniuer ADAS (m/w/d),Hays Client,Weyhausen,On-site,Contract,,,German,,,10.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-testingeniuer-adas-weyhausen-885325/1,2026-08-27T20:19:50.005836+00:00
0,Tester | Germany,hays,CPE Tester (m/w/d),Hays Client,Remote,Remote,Contract,Firmware,R,German,,,06.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-cpe-tester-remote-884484/1,2026-08-27T20:19:50.006100+00:00
0,Tester | Germany,hays,Security Tester / Pentester (m/w/d),Hays Client,München -Garching,On-site,Contract,Test Automation,,German,,,02.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-security-tester-pentester-muenchen--garching-883849/1,2026-08-27T20:19:50.006354+00:00
0,Tester | Germany,hays,Software Tester (m/w/d),Hays Client,Kassel,On-site,Contract,,,German,,,22.06.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-software-tester-kassel-882001/1,2026-08-27T20:19:50.006874+00:00
0,Tester | Germany,hays,Software Tester and User Enablement Specialist (m/w/d),Hays Client,Berlin,On-site,Contract,,"Jira, Scrum, R, Azure, Safe, Devops",German,,,22.06.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-software-tester-and-user-enablement-specialist-berlin-881942/1,2026-08-27T20:19:50.007147+00:00
0,Tester | Germany,hays,Montage- und Prüftechniker (Elektronik) (m/w/d),Hays Client,Schleswig-Holstein,On-site,Contract,,R,German,,,12.06.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-montage--und-prueftechniker-elektronik-schleswig-holstein-880939/1,2026-08-27T20:19:50.007403+00:00
0,Tester | Austria,hays,Mechatroniker im Testzentrum (m/w/d),Hays Client,Steinhagen,On-site,Contract,,,German,,,26.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-mechatroniker-im-testzentrum-steinhagen-891574/1,2026-08-27T20:20:04.155332+00:00
0,Tester | Austria,hays,Embedded Softwaretester (m/w/d),Hays Client,Erlangen,On-site,Contract,,,German,,,05.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-embedded-softwaretester-erlangen-888813/1,2026-08-27T20:20:04.157800+00:00
0,QA Engineer | Austria,hays,Civil Site Engineer Wilhelmshaven (m/w/d),Hays Client,Wilhelmshaven,On-site,Contract,,,German,,,19.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-civil-site-engineer-wilhelmshaven-wilhelmshaven-890408/1,2026-08-27T20:22:28.283354+00:00
0,QA Engineer | Austria,hays,QA Engineer (m/f/d),Hays Client,Fribourg,On-site,Contract,,R,English,,,19.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-qa-engineer-fribourg-890669/1,2026-08-27T20:22:28.283637+00:00
0,QA Engineer | Austria,hays,Quality Engineer (m/w/d),Hays Client,Bern,On-site,Contract,,R,German,,,19.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-quality-engineer-bern-890733/1,2026-08-27T20:22:28.283896+00:00
0,QA Engineer | Austria,hays,Civil Site Engineer Hamm (m/w/d),Hays Client,Hamm,On-site,Contract,,,German,,,18.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-civil-site-engineer-hamm-hamm-890409/1,2026-08-27T20:22:28.284234+00:00
0,QA Engineer | Austria,hays,Software Test Engineer  (m/w/d),Hays Client,Gilching,On-site,Contract,,,German,,,29.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-software-test-engineer--gilching-887957/1,2026-08-27T20:22:28.285024+00:00
0,QA Engineer | Austria,hays,Softwareentwickler C++ (m/w/d),Hays Client,Jena,On-site,Contract,"C, C++, Pytest","Junior, Scrum",German,,,10.06.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-softwareentwickler-c-jena-880455/1,2026-08-27T20:22:28.285598+00:00
0,QA Engineer | Austria,hays,MSAT Engineer Process Management (m/f/d),Hays Client,Zug,On-site,Contract,C,,English,,,28.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-msat-engineer-process-management-zug-878730/1,2026-08-27T20:22:28.285850+00:00
0,QA Engineer | Austria,hays,Project Engineer (m/w/d),Hays Client,Singen,On-site,Contract,C,,German,,,28.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-project-engineer-singen-872232/1,2026-08-27T20:22:28.286631+00:00
0,QA Engineer | Austria,hays,Devops Engineer (m/w/d),Hays Client,Kreis Unna,On-site,Contract,Java,"Angular, Intern, Spring Boot, Devops, Docker, Git",German,,,13.02.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-devops-engineer-kreis-unna-861212/1,2026-08-27T20:22:28.286888+00:00
0,Test Engineer | Germany,hays,Product Safety and Compliance Engineer  (m/w/d),Hays Client,Augsburg,On-site,Contract,,R,German,,,26.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-product-safety-and-compliance-engineer--augsburg-891402/1,2026-08-27T20:23:15.765127+00:00
0,Test Engineer | Germany,hays,Data Engineer - Consumer Lending Data Products  (m/w/d),Hays Client,Frankfurt am Main,On-site,Contract,,R,German,,,26.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-data-engineer-consumer-lending-data-products--frankfurt-am-main-891638/1,2026-08-27T20:23:15.765414+00:00
0,Test Engineer | Germany,hays,Software Test Engineer (Ruby) (m/w/d),Hays Client,Berlin,On-site,Contract,,"R, Ruby",German,,,24.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-software-test-engineer-ruby-berlin-891355/1,2026-08-27T20:23:15.765923+00:00
0,Test Engineer | Germany,hays,Development Engineer Laser (m/w/d),Hays Client,Thüringen,On-site,Contract,,,English,,,14.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-development-engineer-laser-thueringen-889352/1,2026-08-27T20:23:15.766201+00:00
0,Test Engineer | Germany,hays,System Engineer Test Systems & Integration (m/w/d),Hays Client,Ludiwgsburg,On-site,Contract,,R,German,,,14.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-system-engineer-test-systems-integration-ludiwgsburg-890227/1,2026-08-27T20:23:15.766469+00:00
0,Test Engineer | Germany,hays,ATM Technical Engineer - ATM Techniker - Geldautomat Techniker (m/w/d),Hays Client,Frankfurt am Main,On-site,Contract,,R,German,,,13.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-atm-technical-engineer-atm-techniker-geldautomat-techniker-frankfurt-am-main-890139/1,2026-08-27T20:23:15.766723+00:00
0,Test Engineer | Germany,hays,Homologation Engineer / ADAS Test & Validation Specialist  (m/w/d),Hays Client,Gifhorn,On-site,Contract,,R,German,,,12.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-homologation-engineer-adas-test-validation-specialist--gifhorn-889858/1,2026-08-27T20:23:15.766969+00:00
0,Test Engineer | Germany,hays,Hardware Ingenieur Automotive / Hardware Design Engineer  (m/w/d),Hays Client,Kronach,On-site,Contract,,,German,,,09.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-hardware-ingenieur-automotive-hardware-design-engineer--kronach-885058/1,2026-08-27T20:23:15.767727+00:00
0,Test Engineer | Germany,hays,Software Engineer Cobol (m/w/d),Hays Client,Köln,On-site,Contract,,R,German,,,06.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-software-engineer-cobol-koeln-884442/1,2026-08-27T20:23:15.768237+00:00
0,Test Engineer | Germany,hays,ADAS Physical Integration Engineer (m/w/d) (m/w/d),Hays Client,Köln,On-site,Contract,,,German,,,01.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-adas-physical-integration-engineer-koeln-883779/1,2026-08-27T20:23:15.768480+00:00
0,Test Engineer | Germany,hays,Hardware Test Engineer – Onboard Charger (OBC) (m/w/d),Hays Client,Kassel,Remote,Contract,,,German,,,18.06.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-hardware-test-engineer--onboard-charger-obc-kassel-881857/1,2026-08-27T20:23:15.768973+00:00
0,Test Engineer | Germany,hays,System Test & Validation Engineer – Onboard Charger (OBC)(m/w/d),Hays Client,Kassel,On-site,Contract,,,English,,,18.06.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-system-test-validation-engineer--onboard-charger-obc-kassel-881860/1,2026-08-27T20:23:15.769530+00:00
0,Test Engineer | Germany,hays,Functional Test Engineer - Fahrzeugelektronik(m/w/d),Hays Client,Speyer,Remote,Contract,,,English,,,05.06.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-functional-test-engineer-fahrzeugelektronik-speyer-880198/1,2026-08-27T20:23:15.770025+00:00
0,Test Engineer | Switzerland,hays,Mechanical Design Engineer(m/w/d),Hays Client,Weilheim in Oberbayern,On-site,Contract,,,English,,,13.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-mechanical-design-engineer-weilheim-in-oberbayern-877322/1,2026-08-27T20:23:32.802464+00:00
0,Testingenieur | Germany,hays,OTX Testreport Ingenieur (m/w/d),Hays Client,Stuttgart,On-site,Contract,Python,R,German,,,24.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-otx-testreport-ingenieur-stuttgart-891314/1,2026-08-27T20:24:04.418751+00:00
0,Testingenieur | Germany,hays,Testingenieur  (m/w/d),Hays Client,Schleswig-Holstein,On-site,Contract,,R,German,,,14.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-testingenieur--schleswig-holstein-890198/1,2026-08-27T20:24:04.419007+00:00
0,Test Automation | Germany,hays,Teilprojektleitung Elektrotechnik (m/w/d),Hays Client,Erlangen,On-site,Contract,,R,German,,,27.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-teilprojektleitung-elektrotechnik-erlangen-887493/1,2026-08-27T20:25:16.402985+00:00
0,Test Automation | Germany,hays,RPA-Entwickler (m/w/d),Hays Client,remote,Remote,Contract,,,German,,,24.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-rpa-entwickler-remote-891294/1,2026-08-27T20:25:16.403284+00:00
0,Test Automation | Germany,hays,Financial Analyst (m/w/d),Hays Client,Sailauf,On-site,Contract,,,German,,,13.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-financial-analyst-sailauf-889755/1,2026-08-27T20:25:16.403806+00:00
0,Test Automation | Germany,hays,IT Projektmanager Digitalisierung & Business Applications (m/w/d),Hays Client,Berlin,On-site,Contract,,,German,,,07.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-it-projektmanager-digitalisierung-business-applications-berlin-889171/1,2026-08-27T20:25:16.404597+00:00
0,Test Automation | Germany,hays,Koordinator (m/w/d),Hays Client,Rostock,On-site,Contract,,R,German,,,28.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-koordinator-rostock-887149/1,2026-08-27T20:25:16.405370+00:00
0,Test Automation | Germany,hays,Investment Compliance Specialist  (m/w/d),Hays Client,Bad Homburg,On-site,Contract,,R,German,,,22.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-investment-compliance-specialist--bad-homburg-883179/1,2026-08-27T20:25:16.405624+00:00
0,Test Automation | Germany,hays,Entwicklungsingenieur Automatisierungstechnik (m/w/d),Hays Client,Worms,On-site,Contract,,,German,,,14.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-entwicklungsingenieur-automatisierungstechnik-worms-885658/1,2026-08-27T20:25:16.406385+00:00
0,Test Automation | Germany,hays,Facharbeiter Inbetriebnahme (m/w/d),Hays Client,Ludwigsburg,On-site,Contract,,,German,,,14.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-facharbeiter-inbetriebnahme-ludwigsburg-885633/1,2026-08-27T20:25:16.406630+00:00
0,Test Automation | Germany,hays,Abteilungsleiter Steuern (m/w/d),Hays Client,Hannover,On-site,Contract,,Head Of,German,,,12.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-abteilungsleiter-steuern-hannover-825018/1,2026-08-27T20:25:16.407388+00:00
0,Test Automation | Germany,hays,Technical Documentation Reviewer (m/w/d),Hays Client,Singen,On-site,Contract,,,German,,,30.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-technical-documentation-reviewer-singen-872597/1,2026-08-27T20:25:16.407638+00:00
0,Python Developer | Germany,hays,Fullstack Software Developer (m/f/d),Hays Client,Poing,On-site,Contract,,,English,,,05.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-fullstack-software-developer-poing-878692/1,2026-08-27T20:26:01.466547+00:00
0,Python Developer | Germany,hays,Embedded Linux Developer (m/w/d),Hays Client,Bocholt,On-site,Contract,Embedded Linux,Linux,German,,,28.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-embedded-linux-developer-bocholt-887362/1,2026-08-27T20:26:01.467070+00:00
0,Python Developer | Germany,hays,PLC Developer (m/f/d),Hays Client,Zug,On-site,Contract,Integration Testing,R,English,,,17.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-plc-developer-zug-886420/1,2026-08-27T20:26:01.467343+00:00
0,Python Test | Germany,hays,Test & Mess Techniker(m/w/d),Hays Client,Backnang,On-site,Contract,,,English,,,11.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-test-mess-techniker-backnang-889551/1,2026-08-27T20:26:36.750455+00:00
0,Python Test | Germany,hays,Data Engineer Actuarial Engine(m/w/d),Hays Client,Hannover,On-site,Contract,,,English,,,05.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-data-engineer-actuarial-engine-hannover-888862/1,2026-08-27T20:26:36.750700+00:00
0,Python Test | Germany,hays,Software Entwickler - Schwerpunkt Integration (m/w/d),Hays Client,Ulm,On-site,Contract,Firmware,"Scrum, R, Safe",German,,,30.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-software-entwickler-schwerpunkt-integration-ulm-888239/1,2026-08-27T20:26:36.751460+00:00
0,Python Test | Germany,hays,IT-Revision (m/w/d),Hays Client,Köln,On-site,Contract,,,German,,,29.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-it-revision-koeln-885970/1,2026-08-27T20:26:36.751707+00:00
0,Python Test | Germany,hays,Embedded Software Engineer(m/w/d),Hays Client,Soest,On-site,Contract,,,English,,,24.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-embedded-software-engineer-soest-887294/1,2026-08-27T20:26:36.751955+00:00
0,Python Test | Germany,hays,Solution Designer für CDM-DIL (m/w/d),Hays Client,Stuttgart,On-site,Contract,Ci/Cd,"Devops, R",German,,,14.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-solution-designer-fuer-cdm-dil-stuttgart-885762/1,2026-08-27T20:26:36.752471+00:00
0,Python Test | Germany,hays,Entwicklungsingenieur Elektronik  (m/w/d),Hays Client,Großraum München,On-site,Contract,,,German,,,08.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-entwicklungsingenieur-elektronik--grossraum-muenchen-884427/1,2026-08-27T20:26:36.752715+00:00
0,Python Test | Germany,hays,Manager IT Security  (m/w/d),Hays Client,München,On-site,Contract,,,German,,,26.06.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-manager-it-security--muenchen-867614/1,2026-08-27T20:26:36.753223+00:00
0,Python Test | Germany,hays,Embedded Softwaretester  (m/w/d),Hays Client,Dresden,On-site,Contract,"C, C++, Can, Python, Spi",R,English,,,19.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-embedded-softwaretester--dresden-877631/1,2026-08-27T20:26:36.753470+00:00
