relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
14,Tester | Germany,ferchau,Senior Softwaretester C# (m/w/d),FERCHAU,Linz Öster­reich,Hybrid,Full-time,C,"Senior, C#",English,Senior,,Recent,https://touch.ferchau.com/de/de/job/501784/senior-softwaretester-c,2026-05-25T14:40:56.526626+00:00
0,Tester | Germany,ferchau,Softwaretester / Software Test Engineer (m/w/d),FERCHAU,Frei­burg im Breisgau Deut­sch­land,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/133507/softwaretester-software-test-engineer,2026-05-25T14:40:56.531385+00:00
0,QA Engineer | Germany,ferchau,Software Quality Engineer (m/w/d),FERCHAU,Frank­furt am Main Deut­sch­land,Hybrid,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/443530/software-quality-engineer,2026-05-25T14:41:06.215377+00:00
0,QA Engineer | Germany,ferchau,Hull Structural Designer - Shipbuilding (m/f/d),FERCHAU,Gdynia Poland,Hybrid,Full-time,Can,,English,,,Recent,https://touch.ferchau.com/de/de/job/482239/hull-structural-designer-shipbuilding,2026-05-25T14:41:06.216072+00:00
0,QA Engineer | Germany,ferchau,Site Quality Manager (m/w/d),FERCHAU,Wien Öster­reich,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/503938/site-quality-manager,2026-05-25T14:41:06.216518+00:00
0,QA Engineer | Germany,ferchau,DevOps Engineer (m/w/d) Cloud & Mobile Platforms,FERCHAU,Nürn­berg Deut­sch­land,Remote,Full-time,"Bash, Ci/Cd, Github Actions, Jenkins, Python","R, Devops, Gitlab, Gitlab Ci, Argocd, Docker, Github, Agile, Azure",German,,,Recent,https://touch.ferchau.com/de/de/job/488962/devops-engineer-cloud-mobile-platforms,2026-05-25T14:41:06.217334+00:00
0,QA Engineer | Germany,ferchau,Project Quality Assurance Engineer (m/w/d) Aerospace,FERCHAU,Stade Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/491323/project-quality-assurance-engineer-aerospace,2026-05-25T14:41:06.218038+00:00
0,QA Engineer | Germany,ferchau,Hull Structural Designer (m/f/d),FERCHAU,Gdynia Poland,Hybrid,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/461695/hull-structural-designer,2026-05-25T14:41:06.218623+00:00
0,QA Engineer | Germany,ferchau,Softwaretester Qualitätssicherung (m/w/d),FERCHAU,Beckum Deut­sch­land,Hybrid,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/499252/softwaretester-qualitaetssicherung,2026-05-25T14:41:06.219161+00:00
0,QA Engineer | Germany,ferchau,Backend Entwickler (m/w/d),FERCHAU,Köln Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/469966/backend-entwickler,2026-05-25T14:41:06.220329+00:00
0,Test Engineer | Germany,ferchau,Hardware & Automation Engineer (m/w/d),FERCHAU,Linz Öster­reich,Vor Ort,Full-time,,R,German,,,Recent,https://touch.ferchau.com/de/de/job/503116/hardware-automation-engineer,2026-05-25T14:41:17.097301+00:00
0,Test Engineer | Germany,ferchau,System Test Engineer (m/w/d),FERCHAU,Nürn­berg Deut­sch­land,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/495223/system-test-engineer,2026-05-25T14:41:17.097991+00:00
0,Test Engineer | Germany,ferchau,Software Test Engineer (m/w/d),FERCHAU,Wien Öster­reich,Hybrid,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/505204/software-test-engineer,2026-05-25T14:41:17.098679+00:00
0,Test Engineer | Germany,ferchau,Engineer Agentische KI Services & Plattformbetrieb (m/w/d) in Direktvermittlung,FERCHAU,Dresden Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/506041/engineer-agentische-ki-services-plattformbetrieb-in-direktvermittlung,2026-05-25T14:41:17.099585+00:00
0,Test Engineer | Germany,ferchau,Softwaretester (m/w/d),FERCHAU,Lübeck Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/486202/softwaretester,2026-05-25T14:41:17.101440+00:00
0,Test Engineer | Germany,ferchau,Software Test Engineer (m/w/d),FERCHAU,Nürn­berg Deut­sch­land,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/495214/software-test-engineer,2026-05-25T14:41:17.102432+00:00
0,Test Engineer | Germany,ferchau,Testingenieur Elektrotechnik (m/w/d),FERCHAU,Hamburg Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/242196/testingenieur-elektrotechnik,2026-05-25T14:41:17.102984+00:00
0,Test Engineer | Germany,ferchau,Quality & Testing Engineer Hardware (m/w/d),FERCHAU,Kufstein Öster­reich,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/475573/quality-testing-engineer-hardware,2026-05-25T14:41:17.103572+00:00
0,Test Engineer | Germany,ferchau,Testingenieur elektrische Systeme (m/w/d),FERCHAU,Soest Deut­sch­land,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/500671/testingenieur-elektrische-systeme,2026-05-25T14:41:17.104278+00:00
0,Testingenieur | Germany,ferchau,Testingenieur Karosserie (m/w/d),FERCHAU,Ulm Deut­sch­land,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/502852/testingenieur-karosserie,2026-05-25T14:41:26.501672+00:00
0,Testingenieur | Germany,ferchau,Software Testingenieur Python (m/w/d),FERCHAU,Ulm Deut­sch­land,Remote,Full-time,"Ci/Cd, Jenkins, Pytest, Python","R, Gitlab Ci, Docker, Gitlab",German,,,Recent,https://touch.ferchau.com/de/de/job/502096/software-testingenieur-python,2026-05-25T14:41:26.502318+00:00
0,Testingenieur | Germany,ferchau,Testingenieur Embedded Systems (m/w/d),FERCHAU,Erfurt Deut­sch­land,Vor Ort,Full-time,Embedded Systems,,English,,,Recent,https://touch.ferchau.com/de/de/job/349426/testingenieur-embedded-systems,2026-05-25T14:41:26.502862+00:00
0,Testingenieur | Germany,ferchau,Testingenieur Elektronik (m/w/d),FERCHAU,Hamburg Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/349012/testingenieur-elektronik,2026-05-25T14:41:26.503474+00:00
0,Testingenieur | Germany,ferchau,Testingenieur (m/w/d),FERCHAU,Kemnath Deut­sch­land,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/504913/testingenieur,2026-05-25T14:41:26.504066+00:00
0,Testingenieur | Germany,ferchau,Testingenieur für Schnittstellen (m/w/d),FERCHAU,Markto­ber­dorf Deut­sch­land,Remote,Full-time,,R,English,,,Recent,https://touch.ferchau.com/de/de/job/499852/testingenieur-fuer-schnittstellen,2026-05-25T14:41:26.504737+00:00
0,Testingenieur | Germany,ferchau,Testingenieur Lenksysteme (m/w/d),FERCHAU,Markto­ber­dorf Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/499855/testingenieur-lenksysteme,2026-05-25T14:41:26.505505+00:00
0,Testingenieur | Germany,ferchau,Testingenieur Umfeldsensorik (m/w/d),FERCHAU,Markto­ber­dorf Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/499858/testingenieur-umfeldsensorik,2026-05-25T14:41:26.506209+00:00
0,Testingenieur | Germany,ferchau,Testingenieur (m/w/d) Automotive,FERCHAU,Karls­ruhe Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/304523/testingenieur-automotive,2026-05-25T14:41:26.506706+00:00
0,Testingenieur | Germany,ferchau,Versuchsingenieur / Testingenieur (m/w/d),FERCHAU,Augs­burg Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/486814/versuchsingenieur-testingenieur,2026-05-25T14:41:26.507216+00:00
0,Test Automation | Germany,ferchau,Automation Tester (m/f/d),FERCHAU,Wrocław Poland,Hybrid,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/490807/automation-tester,2026-05-25T14:41:35.360396+00:00
0,Test Automation | Germany,ferchau,Automation Engineer (m/f/d),FERCHAU,Radlin Poland,On-Site,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/480679/automation-engineer,2026-05-25T14:41:35.361025+00:00
0,Test Automation | Germany,ferchau,Techniker (m/w/d) Gebäudeautomation,FERCHAU,Schwaz Öster­reich,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/495199/techniker-gebaeudeautomation,2026-05-25T14:41:35.363512+00:00
0,Test Automation | Germany,ferchau,MSR-Techniker Gebäudeautomation (m/w/d),FERCHAU,Darm­stadt Deut­sch­land,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/489106/msr-techniker-gebaeudeautomation,2026-05-25T14:41:35.364105+00:00
0,Test Automation | Germany,ferchau,Betreuung Prüfstände ETAS-Toolchain (m/w/d),FERCHAU,Fried­richs­hafen Deut­sch­land,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/502924/betreuung-pruefstaende-etas-toolchain,2026-05-25T14:41:35.365608+00:00
0,Python Developer | Germany,ferchau,Software Developer Python (m/w/d),FERCHAU,Stutt­gart Deut­sch­land,Hybrid,Full-time,Python,,English,,,Recent,https://touch.ferchau.com/de/de/job/281409/software-developer-python,2026-05-25T14:41:45.578994+00:00
0,Python Developer | Germany,ferchau,(Junior) Software Developer Python (m/w/d),FERCHAU,Karls­ruhe Deut­sch­land,Hybrid,Full-time,Python,Junior,English,,,Recent,https://touch.ferchau.com/de/de/job/446410/junior-software-developer-python,2026-05-25T14:41:45.579592+00:00
0,Python Developer | Germany,ferchau,Full Stack Developer (m/w/d),FERCHAU,Leipzig Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/486520/full-stack-developer,2026-05-25T14:41:45.580150+00:00
0,Python Developer | Germany,ferchau,Full Stack Developer (m/w/d),FERCHAU,Inns­bruck Öster­reich,Hybrid,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/453814/full-stack-developer,2026-05-25T14:41:45.580801+00:00
0,Python Developer | Germany,ferchau,SAP Backend Developer mit Beratungsfunktion (m/w/d),FERCHAU,Schwaz Öster­reich,Remote,Full-time,,,German,,,Recent,https://touch.ferchau.com/de/de/job/479590/sap-backend-developer-mit-beratungsfunktion,2026-05-25T14:41:45.581370+00:00
0,Python Developer | Germany,ferchau,Fullstack Software Developer (m/w/d),FERCHAU,Lübeck Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/398737/fullstack-software-developer,2026-05-25T14:41:45.581800+00:00
0,Python Developer | Germany,ferchau,Softwareentwickler / Anwendungsentwickler (m/w/d),FERCHAU,Leipzig Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/484657/softwareentwickler-anwendungsentwickler,2026-05-25T14:41:45.582371+00:00
0,Python Developer | Germany,ferchau,DevSecOps Developer (m/w/d),FERCHAU,Lübeck Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/494395/devsecops-developer,2026-05-25T14:41:45.583610+00:00
0,Python Developer | Germany,ferchau,Software Developer (m/w/d),FERCHAU,Inns­bruck Öster­reich,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/397756/software-developer,2026-05-25T14:41:45.584167+00:00
0,Python Test | Germany,ferchau,IoT Test and Evaluation Engineer (m/w/d),FERCHAU,Kaufe­ring Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/504307/iot-test-and-evaluation-engineer,2026-05-25T14:41:56.591686+00:00
0,Python Test | Germany,ferchau,Softwaretester (m/w/d),FERCHAU,Rostock Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/288574/softwaretester,2026-05-25T14:41:56.594199+00:00
0,Python Test | Germany,ferchau,Systemtester Industrielle Kommunikationsprodukte (m/w/d) Siemens AG,FERCHAU,Karls­ruhe Deut­sch­land,Remote,Full-time,"C, Java, Python","R, C#",German,,,Recent,https://touch.ferchau.com/de/de/job/487300/systemtester-industrielle-kommunikationsprodukte-siemens-ag,2026-05-25T14:41:56.595054+00:00
0,Python Test | Germany,ferchau,Embedded-Software- und Systemtester (m/w/d),FERCHAU,Gießen Deut­sch­land,Remote,Full-time,,,German,,,Recent,https://touch.ferchau.com/de/de/job/348925/embedded-software-und-systemtester,2026-05-25T14:41:56.595852+00:00
0,Python Test | Germany,ferchau,Testingenieur (m/w/d),FERCHAU,Lübeck Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/486325/testingenieur,2026-05-25T14:41:56.597261+00:00
0,Firmware Engineer | Germany,ferchau,Software Engineer (m/f/d) C++,FERCHAU,Munich Germany,On-Site,Full-time,"C, C++",,English,,,Recent,https://touch.ferchau.com/de/de/job/482779/software-engineer-c,2026-05-25T14:42:07.476799+00:00
0,Firmware Engineer | Germany,ferchau,Hardware Engineer Elektrotechnik (m/w/d),FERCHAU,Hannover Deut­sch­land,Vor Ort,Full-time,"C, C++",R,German,,,Recent,https://touch.ferchau.com/de/de/job/486970/hardware-engineer-elektrotechnik,2026-05-25T14:42:07.477340+00:00
0,Firmware Engineer | Germany,ferchau,Entwickler Firmware Niederspannung (m/w/d),FERCHAU,Nürn­berg Deut­sch­land,Vor Ort,Full-time,"C, C++, Firmware","Git, R, Github",German,,,Recent,https://touch.ferchau.com/de/de/job/493621/entwickler-firmware-niederspannung,2026-05-25T14:42:07.477991+00:00
0,Firmware Engineer | Germany,ferchau,Softwareentwickler (m/w/d) C / C++,FERCHAU,Bremen Deut­sch­land,Hybrid,Full-time,"C, C++",,English,,,Recent,https://touch.ferchau.com/de/de/job/400018/softwareentwickler-c-c,2026-05-25T14:42:07.478598+00:00
0,Firmware Engineer | Germany,ferchau,Embedded Software Engineer (m/w/d),FERCHAU,Bremen Deut­sch­land,Hybrid,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/502732/embedded-software-engineer,2026-05-25T14:42:07.479701+00:00
0,Firmware Engineer | Germany,ferchau,C/C++ Entwickler (m/w/d),FERCHAU,Bremen Deut­sch­land,Vor Ort,Full-time,"C, C++",,English,,,Recent,https://touch.ferchau.com/de/de/job/305207/c-c-entwickler,2026-05-25T14:42:07.480174+00:00
0,Firmware Engineer | Germany,ferchau,Teamleiter Cloud & Infrastruktur (m/w/d),FERCHAU,Velbert Deut­sch­land,Remote,Full-time,,Team Lead,English,,,Recent,https://touch.ferchau.com/de/de/job/504865/teamleiter-cloud-infrastruktur,2026-05-25T14:42:07.481392+00:00
0,Firmware Engineer | Germany,ferchau,Systemingenieur (m/w/d) Aerospace,FERCHAU,Bremen Deut­sch­land,Vor Ort,Full-time,,R,German,,,Recent,https://touch.ferchau.com/de/de/job/492811/systemingenieur-aerospace,2026-05-25T14:42:07.482005+00:00
