relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
14,Tester | Germany,ferchau,Senior Softwaretester C# (m/w/d),FERCHAU,Linz Öster­reich,Hybrid,Full-time,"C, Ci/Cd","R, C#, Nunit, Expert, Senior",German,"Expert, Senior",,Recent,https://touch.ferchau.com/de/de/job/501784/senior-softwaretester-c,2026-08-20T11:52:43.960470+00:00
14,Firmware Engineer | Germany,ferchau,Softwareentwickler Embedded C/C++ (m/w/d),FERCHAU,Verden Deut­sch­land,Hybrid,Full-time,"C, C++, Embedded Systems","R, Expert",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/470005/softwareentwickler-embedded-c-c,2026-08-20T11:54:03.363194+00:00
0,Tester | Germany,ferchau,Softwaretester (m/w/d),FERCHAU,Osna­brück Deut­sch­land,Remote,Full-time,"C, Java, Python","R, Devops, C#, Azure, Scrum, Jira, Sql, Kanban",German,,,Recent,https://touch.ferchau.com/de/de/job/442993/softwaretester,2026-08-20T11:52:43.961514+00:00
0,Tester | Germany,ferchau,Software-Tester IT (m/w/d),FERCHAU,Erlangen Deut­sch­land,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/515077/software-tester-it,2026-08-20T11:52:43.962962+00:00
0,Tester | Germany,ferchau,Softwaretester / Software Testingenieur (m/w/d),FERCHAU,München Deut­sch­land,Remote,Full-time,Jenkins,"Junit, R, Agile, Testng, Scrum",German,,,Recent,https://touch.ferchau.com/de/de/job/497092/softwaretester-software-testingenieur,2026-08-20T11:52:43.964702+00:00
0,Tester | Germany,ferchau,Softwaretester (m/w/d),FERCHAU,Kiel Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/444385/softwaretester,2026-08-20T11:52:43.965581+00:00
0,Tester | Germany,ferchau,FPGA Test Engineer (m/w/d),FERCHAU,Linden­berg im Allgäu Deut­sch­land,Hybrid,Full-time,,Fpga,English,,,Recent,https://touch.ferchau.com/de/de/job/472201/fpga-test-engineer,2026-08-20T11:52:43.968463+00:00
0,Tester | Germany,ferchau,Softwaretester (m/w/d),FERCHAU,Lübeck Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/486202/softwaretester,2026-08-20T11:52:43.969417+00:00
0,QA Engineer | Germany,ferchau,Software Quality Engineer (m/w/d),FERCHAU,Frank­furt am Main Deut­sch­land,Hybrid,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/443530/software-quality-engineer,2026-08-20T11:52:55.247873+00:00
0,QA Engineer | Germany,ferchau,Hull Structural Designer (m/f/d),FERCHAU,Gdynia Poland,Hybrid,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/461695/hull-structural-designer,2026-08-20T11:52:55.249894+00:00
0,QA Engineer | Germany,ferchau,DevOps Engineer (m/w/d) Cloud & Mobile Platforms,FERCHAU,Nürn­berg Deut­sch­land,Remote,Full-time,"Bash, Ci/Cd, Github Actions, Jenkins, Python","Gitlab Ci, Github, R, Gitlab, Devops, Agile, Azure, Docker, Argocd",German,,,Recent,https://touch.ferchau.com/de/de/job/488962/devops-engineer-cloud-mobile-platforms,2026-08-20T11:52:55.251364+00:00
0,QA Engineer | Germany,ferchau,Hull Structural Designer - Shipbuilding (m/f/d),FERCHAU,Gdynia Poland,Hybrid,Full-time,Can,,English,,,Recent,https://touch.ferchau.com/de/de/job/482239/hull-structural-designer-shipbuilding,2026-08-20T11:52:55.253667+00:00
0,QA Engineer | Germany,ferchau,EMSR-Techniker Pharma (m/w/d),FERCHAU,Ingel­heim am Rhein Deut­sch­land,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/510256/emsr-techniker-pharma,2026-08-20T11:52:55.255594+00:00
0,Test Engineer | Germany,ferchau,System Test Engineer (m/w/d),FERCHAU,Nürn­berg Deut­sch­land,Vor Ort,Full-time,,"Scrum, Intern, R, Kanban",German,,,Recent,https://touch.ferchau.com/de/de/job/495223/system-test-engineer,2026-08-20T11:53:06.793581+00:00
0,Test Engineer | Germany,ferchau,Support- und Operations-Engineer Polarion (m/w/d),FERCHAU,Lang­kampfen Öster­reich,Remote,Full-time,,,German,,,Recent,https://touch.ferchau.com/de/de/job/513328/support-und-operations-engineer-polarion,2026-08-20T11:53:06.794995+00:00
0,Test Engineer | Germany,ferchau,Testingenieur Elektrotechnik (m/w/d),FERCHAU,Hamburg Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/242196/testingenieur-elektrotechnik,2026-08-20T11:53:06.797290+00:00
0,Test Engineer | Germany,ferchau,Software Test Engineer (m/w/d),FERCHAU,Nürn­berg Deut­sch­land,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/495214/software-test-engineer,2026-08-20T11:53:06.799024+00:00
0,Test Engineer | Germany,ferchau,Testingenieur elektrische Systeme (m/w/d),FERCHAU,Soest Deut­sch­land,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/500671/testingenieur-elektrische-systeme,2026-08-20T11:53:06.801526+00:00
0,Test Engineer | Germany,ferchau,Testingenieur - Software / Hardware (m/w/d),FERCHAU,München Deut­sch­land,Remote,Full-time,Python,"Iso 26262, R",German,,,Recent,https://touch.ferchau.com/de/de/job/484144/testingenieur-software-hardware,2026-08-20T11:53:06.802908+00:00
0,Testingenieur | Germany,ferchau,Software Testingenieur Python (m/w/d),FERCHAU,Ulm Deut­sch­land,Remote,Full-time,Python,,English,,,Recent,https://touch.ferchau.com/de/de/job/502096/software-testingenieur-python,2026-08-20T11:53:17.120766+00:00
0,Testingenieur | Germany,ferchau,Testingenieur Embedded Kommunikation (m/w/d),FERCHAU,Dissen am Teuto­burger Wald Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/516604/testingenieur-embedded-kommunikation,2026-08-20T11:53:17.121758+00:00
0,Testingenieur | Germany,ferchau,Testingenieur Systemintegration & Verifikation Luftfahrt (m/w/d),FERCHAU,Wedel Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/515752/testingenieur-systemintegration-verifikation-luftfahrt,2026-08-20T11:53:17.122826+00:00
0,Testingenieur | Germany,ferchau,Testingenieur für Schnittstellen (m/w/d),FERCHAU,Markto­ber­dorf Deut­sch­land,Remote,Full-time,"Can, Python","Canoe, R",German,,,Recent,https://touch.ferchau.com/de/de/job/499852/testingenieur-fuer-schnittstellen,2026-08-20T11:53:17.124161+00:00
0,Testingenieur | Germany,ferchau,Testingenieur Embedded Systems (m/w/d),FERCHAU,Erfurt Deut­sch­land,Vor Ort,Full-time,Embedded Systems,,English,,,Recent,https://touch.ferchau.com/de/de/job/349426/testingenieur-embedded-systems,2026-08-20T11:53:17.125100+00:00
0,Testingenieur | Germany,ferchau,Testingenieur Medizintechnik (m/w/d),FERCHAU,Mann­heim Deut­sch­land,Hybrid,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/243886/testingenieur-medizintechnik,2026-08-20T11:53:17.126908+00:00
0,Testingenieur | Germany,ferchau,Testingenieur (m/w/d),FERCHAU,Lübeck Deut­sch­land,Remote,Full-time,Python,"Jira, R",German,,,Recent,https://touch.ferchau.com/de/de/job/486325/testingenieur,2026-08-20T11:53:17.128771+00:00
0,Test Automation | Germany,ferchau,Techniker (m/w/d) Gebäudeautomation,FERCHAU,Schwaz Öster­reich,Vor Ort,Full-time,,R,German,,,Recent,https://touch.ferchau.com/de/de/job/495199/techniker-gebaeudeautomation,2026-08-20T11:53:26.469803+00:00
0,Test Automation | Germany,ferchau,Automation Engineer (m/f/d),FERCHAU,Radlin Poland,On-Site,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/480679/automation-engineer,2026-08-20T11:53:26.472073+00:00
0,Test Automation | Germany,ferchau,Programmierer Gebäudeautomation (m/w/d),FERCHAU,Kulm­bach Deut­sch­land,Hybrid,Full-time,Go,R,German,,,Recent,https://touch.ferchau.com/de/de/job/513895/programmierer-gebaeudeautomation,2026-08-20T11:53:26.475286+00:00
0,Test Automation | Germany,ferchau,Inbetriebnehmer Schiffsautomation (m/w/d),FERCHAU,Berne Deut­sch­land,Vor Ort,Full-time,,R,German,,,Recent,https://touch.ferchau.com/de/de/job/516868/inbetriebnehmer-schiffsautomation,2026-08-20T11:53:26.476240+00:00
0,Test Automation | Germany,ferchau,MSR-Techniker Gebäudeautomation (m/w/d),FERCHAU,Darm­stadt Deut­sch­land,Vor Ort,Full-time,,R,German,,,Recent,https://touch.ferchau.com/de/de/job/489106/msr-techniker-gebaeudeautomation,2026-08-20T11:53:26.477283+00:00
0,Python Developer | Germany,ferchau,Full Stack Developer (m/w/d),FERCHAU,Leipzig Deut­sch­land,Remote,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/486520/full-stack-developer,2026-08-20T11:53:38.803784+00:00
0,Python Developer | Germany,ferchau,Full Stack Developer (m/w/d),FERCHAU,Inns­bruck Öster­reich,Hybrid,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/453814/full-stack-developer,2026-08-20T11:53:38.804761+00:00
0,Python Developer | Germany,ferchau,Software Developer Python (m/w/d),FERCHAU,Stutt­gart Deut­sch­land,Hybrid,Full-time,Python,"R, Agile, Scrum, Kanban, Sql, Linux, Nosql",German,,,Recent,https://touch.ferchau.com/de/de/job/281409/software-developer-python,2026-08-20T11:53:38.805748+00:00
0,Python Developer | Germany,ferchau,SAP Backend Developer mit Beratungsfunktion (m/w/d),FERCHAU,Schwaz Öster­reich,Remote,Full-time,"C, Java, Python","R, C#",German,,,Recent,https://touch.ferchau.com/de/de/job/479590/sap-backend-developer-mit-beratungsfunktion,2026-08-20T11:53:38.806755+00:00
0,Python Developer | Germany,ferchau,Data Engineer & Reporting (m/w/d),FERCHAU,Wiehl Deut­sch­land,Hybrid,Teilzeit,Python,"R, Git, Azure, Jira",German,,,Recent,https://touch.ferchau.com/de/de/job/510580/data-engineer-reporting,2026-08-20T11:53:38.808352+00:00
0,Python Developer | Germany,ferchau,Software Developer (m/w/d),FERCHAU,Inns­bruck Öster­reich,Remote,Full-time,"C, C++, Java, Python","R, C#",German,,,Recent,https://touch.ferchau.com/de/de/job/397756/software-developer,2026-08-20T11:53:38.809452+00:00
0,Firmware Engineer | Germany,ferchau,Hardware Engineer Elektrotechnik (m/w/d),FERCHAU,Hannover Deut­sch­land,Vor Ort,Full-time,"C, C++",R,German,,,Recent,https://touch.ferchau.com/de/de/job/486970/hardware-engineer-elektrotechnik,2026-08-20T11:54:03.352270+00:00
0,Firmware Engineer | Germany,ferchau,Embedded Software Entwickler Heiztechnik (m/w/d),FERCHAU,Remscheid Deut­sch­land,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/510934/embedded-software-entwickler-heiztechnik,2026-08-20T11:54:03.354125+00:00
0,Firmware Engineer | Germany,ferchau,Entwickler Firmware Niederspannung (m/w/d),FERCHAU,Nürn­berg Deut­sch­land,Vor Ort,Full-time,Firmware,,English,,,Recent,https://touch.ferchau.com/de/de/job/493621/entwickler-firmware-niederspannung,2026-08-20T11:54:03.355770+00:00
0,Firmware Engineer | Germany,ferchau,Systemingenieur (m/w/d) Aerospace,FERCHAU,Bremen Deut­sch­land,Vor Ort,Full-time,,R,German,,,Recent,https://touch.ferchau.com/de/de/job/492811/systemingenieur-aerospace,2026-08-20T11:54:03.359847+00:00
0,Firmware Engineer | Germany,ferchau,Hardware Verifikationsingenieur Nachrichtentechnik (m/w/d),FERCHAU,Berlin Deut­sch­land,Hybrid,Full-time,"I2C, Python, Spi, Uart","R, Jira, Matlab, Mil",German,,,Recent,https://touch.ferchau.com/de/de/job/516289/hardware-verifikationsingenieur-nachrichtentechnik,2026-08-20T11:54:03.361165+00:00
0,Firmware Engineer | Germany,ferchau,Embedded Softwareentwickler Luft- & Raumfahrt (m/w/d),FERCHAU,Bremen Deut­sch­land,Vor Ort,Full-time,,,English,,,Recent,https://touch.ferchau.com/de/de/job/508048/embedded-softwareentwickler-luft-raumfahrt,2026-08-20T11:54:03.362228+00:00
