relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
14,Tester | Germany,xing,Fachlicher Testmanager (m/w/d) für unsere Abteilung Produktdesign und IT-Partnermanagement,XING Employer,Germany/Remote,Remote,Full-time,,R,German,Test Manager,,Recent,https://www.xing.com/jobs/muenchen-fachlicher-testmanager-abteilung-produktdesign-it-partnermanagement-157180310,2026-09-24T15:32:04.040657+00:00
0,Tester | Germany,xing,Test Engineer Videosicherheitssoftware (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/muenchen-test-engineer-videosicherheitssoftware-157492330,2026-09-24T15:32:04.040139+00:00
0,Tester | Germany,xing,Android Test Automation Engineer (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,Test Automation,,English,,,Recent,https://www.xing.com/jobs/hamburg-android-test-automation-engineer-157280612,2026-09-24T15:32:04.040242+00:00
0,Tester | Germany,xing,TEST Volksbanksalzburg,XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/austria-test-volksbanksalzburg-157818005,2026-09-24T15:32:04.040325+00:00
0,Tester | Germany,xing,Application Specialist (m/w/d) Bereich Mikronährstoffe (Mikrotiterplatten-Tests),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/bensheim-application-specialist-bereich-mikronaehrstoffe-mikrotiterplatten-tests-157820143,2026-09-24T15:32:04.040398+00:00
0,Tester | Germany,xing,Baustoffentwickler im Technology & Test Center (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/neuenburg-rhein-baustoffentwickler-technology-test-center-157554343,2026-09-24T15:32:04.040530+00:00
0,Tester | Germany,xing,Software Development Engineer in Test (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/karlsruhe-software-development-engineer-test-157297722,2026-09-24T15:32:04.040965+00:00
0,Tester | Remote,xing,"Clinical Research Associate Germany (remote, 0.8-1.0 FTE)",XING Employer,Germany/Remote,Remote,Full-time,,Associate,English,,,Recent,https://www.xing.com/jobs/remote-clinical-research-associate-germany-remote-0-8-1-0-fte-158040702,2026-09-24T15:32:46.342328+00:00
0,QA Engineer | Germany,xing,Test Automation Engineer (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,Test Automation,,English,,,Recent,https://www.xing.com/jobs/ratingen-test-automation-engineer-157577996,2026-09-24T15:33:01.488924+00:00
0,QA Engineer | Germany,xing,QA Engineer (m/w/d) - 100%,XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/kreuzlingen-qa-engineer-100-156765131,2026-09-24T15:33:01.489063+00:00
0,QA Engineer | Germany,xing,QA-Engineer (w/m/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/dresden-qa-engineer-157717108,2026-09-24T15:33:01.489130+00:00
0,QA Engineer | Germany,xing,QA Engineer (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/stuttgart-qa-engineer-157913582,2026-09-24T15:33:01.489192+00:00
0,QA Engineer | Germany,xing,QA Engineer (m/w/d) Web & Mobile,XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/wiesbaden-qa-engineer-web-mobile-154261136,2026-09-24T15:33:01.489252+00:00
0,QA Engineer | Germany,xing,QA Engineer (f/m/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/hamburg-qa-engineer-157171912,2026-09-24T15:33:01.489381+00:00
0,QA Engineer | Germany,xing,QA Engineer (m/w/d) – Healthcare Software / Test Automation,XING Employer,Germany/Remote,Remote,Full-time,Test Automation,,English,,,Recent,https://www.xing.com/jobs/idstein-qa-engineer-healthcare-software-test-automation-157388008,2026-09-24T15:33:01.489500+00:00
0,Test Engineer | Germany,xing,Test Engineer,XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/wien-test-engineer-156630260,2026-09-24T15:33:57.817263+00:00
0,Test Engineer | Germany,xing,Test Engineer (m/w/x),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/wien-test-engineer-157240409,2026-09-24T15:33:57.817323+00:00
0,Test Engineer | Germany,xing,SOFTWARE TEST ENGINEER (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/salzburg-software-test-engineer-155504508,2026-09-24T15:33:57.817380+00:00
0,Test Engineer | Germany,xing,Software Test Engineer (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/winterthur-software-test-engineer-157985430,2026-09-24T15:33:57.817504+00:00
0,Test Engineer | Germany,xing,Test Engineer C5I,XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/emmen-test-engineer-c5i-157726908,2026-09-24T15:33:57.817563+00:00
0,Testingenieur | Germany,xing,Eine Entwicklerin (w/m/d) und eine Testingenieurin (w/m/d) für Drohnendetektion und Drohnenabwehr im Bereich Digitale Forensik,XING Employer,Germany/Remote,Remote,Full-time,,R,German,,,Recent,https://www.xing.com/jobs/muenchen-entwicklerin-testingenieurin-drohnendetektion-drohnenabwehr-bereich-digitale-forensik-158093625,2026-09-24T15:34:54.376994+00:00
0,Testingenieur | Germany,xing,Prüftechniker / Prüfingenieur (m/w/d) am Standort Neumünster,XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/neumuenster-prueftechniker-pruefingenieur-standort-neumuenster-158063875,2026-09-24T15:34:54.377146+00:00
0,Testingenieur | Germany,xing,Prüftechniker / Prüfingenieur (m/w/d) am Standort Hamburg,XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/hamburg-prueftechniker-pruefingenieur-standort-hamburg-158063877,2026-09-24T15:34:54.377269+00:00
0,Testingenieur | Germany,xing,Testingenieur Funktionale Typtests (w/m/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/salzgitter-testingenieur-funktionale-typtests-157999424,2026-09-24T15:34:54.377445+00:00
0,Testingenieur | Germany,xing,Testingenieur*in Elektromechanik / Hardware Test Engineer,XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/duesseldorf-testingenieur-elektromechanik-hardware-test-engineer-151516155,2026-09-24T15:34:54.377502+00:00
0,Testingenieur | Germany,xing,Testingenieur (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/erlangen-testingenieur-157875488,2026-09-24T15:34:54.377560+00:00
0,Test Automation | Germany,xing,Supervisor Commissioning Test Electric & Automation (all genders),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/herzogenrath-supervisor-commissioning-test-electric-automation-all-genders-157988696,2026-09-24T15:35:51.629637+00:00
0,Python Developer | Germany,xing,Duales Studium Informatik (B.Sc.) am virtuellen Campus - Interaktiv GmbH,XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/kerpen-duales-studium-informatik-sc-virtuellen-campus-interaktiv-gmbh-156920609,2026-09-24T15:36:48.025902+00:00
0,Python Developer | Germany,xing,Intermediate Python Entwickler (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,Python,,English,,,Recent,https://www.xing.com/jobs/stuttgart-intermediate-python-entwickler-156347206,2026-09-24T15:36:48.025990+00:00
0,Python Developer | Germany,xing,Python Entwickler (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,Python,,English,,,Recent,https://www.xing.com/jobs/eschborn-python-entwickler-157913602,2026-09-24T15:36:48.026054+00:00
0,Python Developer | Germany,xing,Entwickler – Python/Django (w/m/d) - versicherte Anstellung oder freiberuflich möglich,XING Employer,Germany/Remote,Remote,Full-time,Python,Django,English,,,Recent,https://www.xing.com/jobs/nonnenhorn-entwickler-python-django-versicherte-anstellung-freiberuflich-157524261,2026-09-24T15:36:48.026114+00:00
0,Python Developer | Germany,xing,Softwareentwickler (m/w/d) - Python/Django,XING Employer,Germany/Remote,Remote,Full-time,Python,Django,English,,,Recent,https://www.xing.com/jobs/kulmbach-softwareentwickler-python-django-146649194,2026-09-24T15:36:48.026291+00:00
0,Python Developer | Germany,xing,Software-Entwickler Full-Stack,XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/bonn-software-entwickler-full-stack-147735258,2026-09-24T15:36:48.026409+00:00
0,Python Developer | Germany,xing,Python Backend Developer (m/w/d) - Schwerpunkt KI-Plattform,XING Employer,Germany/Remote,Remote,Full-time,Python,,English,,,Recent,https://www.xing.com/jobs/wuerzburg-python-backend-developer-schwerpunkt-ki-plattform-158087101,2026-09-24T15:36:48.026471+00:00
0,Python Test | Germany,xing,Tester Python (SIL 2) (w/m/d) in Braunschweig gesucht! ref. Nr. 4061!,XING Employer,Germany/Remote,Remote,Full-time,"Python, Sil",,English,,,Recent,https://www.xing.com/jobs/braunschweig-tester-python-sil-2-braunschweig-gesucht-ref-nr-4061-147001956,2026-09-24T15:37:43.516999+00:00
0,Python Test | Germany,xing,Testingenieur Software (all gender),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/stuttgart-testingenieur-software-all-gender-157503818,2026-09-24T15:37:43.517171+00:00
0,Python Test | Germany,xing,Entwickler Testautomatisierung (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,Test Automation,,English,,,Recent,https://www.xing.com/jobs/landsberg-lech-entwickler-testautomatisierung-158016187,2026-09-24T15:37:43.517229+00:00
0,Python Test | Germany,xing,Embedded Python Tester (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,Python,,English,,,Recent,https://www.xing.com/jobs/muenchen-embedded-python-tester-157752698,2026-09-24T15:37:43.517288+00:00
0,Python Test | Germany,xing,Testentwickler (m/w/d) für Steuergeräte-Software – Qualitätssicherung Dokumentation,XING Employer,Germany/Remote,Remote,Full-time,,R,English,,,Recent,https://www.xing.com/jobs/sindelfingen-testentwickler-steuergeraete-software-qualitaetssicherung-dokumentation-157977686,2026-09-24T15:37:43.517345+00:00
0,Python Test | Germany,xing,Test Automation Engineer / Software Test Automation Engineer (m/w/d) – Python,XING Employer,Germany/Remote,Remote,Full-time,"Python, Test Automation",,English,,,Recent,https://www.xing.com/jobs/memmingen-test-automation-engineer-software-test-automation-engineer-python-157622519,2026-09-24T15:37:43.517402+00:00
0,Python Test | Germany,xing,SW Testing Automatisierung (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/stuttgart-sw-testing-automatisierung-157254281,2026-09-24T15:37:43.517458+00:00
0,Firmware Engineer | Germany,xing,Hardware- und Firmware-Entwickler (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,Firmware,,German,,,Recent,https://www.xing.com/jobs/langenbach-hardware-firmware-entwickler-157985819,2026-09-24T15:38:40.891127+00:00
0,Firmware Engineer | Germany,xing,Firmwareentwickler (m/w/d) Funktionale Sicherheit,XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/verl-firmwareentwickler-funktionale-sicherheit-157824661,2026-09-24T15:38:40.891313+00:00
0,Firmware Engineer | Germany,xing,Embedded Linux Entwickler,XING Employer,Germany/Remote,Remote,Full-time,Embedded Linux,Linux,English,,,Recent,https://www.xing.com/jobs/munich-embedded-linux-entwickler-157955162,2026-09-24T15:38:40.891599+00:00
0,Firmware Engineer | Germany,xing,Embedded Software Engineer (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/limburg-lahn-embedded-software-engineer-156865685,2026-09-24T15:38:40.891751+00:00
0,Firmware Engineer | Germany,xing,Softwareingenieur (m/w/d) für Embedded-Vision-Systeme,XING Employer,Germany/Remote,Remote,Full-time,,R,English,,,Recent,https://www.xing.com/jobs/verl-softwareingenieur-embedded-vision-systeme-157148907,2026-09-24T15:38:40.891926+00:00
0,Firmware Engineer | Germany,xing,Embedded Entwickler Hardware (w/m/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/fuerstenfeldbruck-embedded-entwickler-hardware-156967620,2026-09-24T15:38:40.892070+00:00
0,Firmware Engineer | Germany,xing,Elektroniker / Techniker in der Fertigung & Entwicklung (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,German,,,Recent,https://www.xing.com/jobs/neuenbuerg-elektroniker-techniker-der-fertigung-entwicklung-158040462,2026-09-24T15:38:40.892220+00:00
0,Firmware Engineer | Germany,xing,Firmware Engineer,XING Employer,Germany/Remote,Remote,Full-time,Firmware,,English,,,Recent,https://www.xing.com/jobs/duesseldorf-firmware-engineer-157863345,2026-09-24T15:38:40.892350+00:00
