relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
14,Tester | Germany,hays,Testmanager im Versicherungswesen (m/w/d),Hays Client,Münster,On-site,Contract,Robot Framework,Jira,German,Test Manager,,19.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-testmanager-im-versicherungswesen-muenster-890413/1,2026-09-14T16:21:08.913690+00:00
14,Test Engineer | Germany,hays,Senior Test Engineer – Hardware Typprüfung & Prüflabormanagement (m/w/d),Hays Client,Berlin,On-site,Contract,,"Senior, R",German,Senior,,10.06.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-senior-test-engineer--hardware-typpruefung-prueflabormanagement-berlin-880848/1,2026-09-14T16:21:58.931424+00:00
14,Test Engineer | Switzerland,hays,Senior Electrical Engineer (m/w/d),Hays Client,München,On-site,Contract,,"Senior, R",German,Senior,,10.09.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-senior-electrical-engineer-muenchen-893578/1,2026-09-14T16:22:09.806317+00:00
14,Testingenieur | Germany,hays,Verification Engineer / Testingenieur (m/w/d),Hays Client,Großröhrsdorf,On-site,Contract,,"Lead, R",German,Lead,,25.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-verification-engineer-testingenieur-grossroehrsdorf-891495/1,2026-09-14T16:22:26.570651+00:00
14,Test Automation | Germany,hays,IT Consultant - QA Manager & Agile PO Support ServiceNow (m/w/d),Hays Client,Neckarsulm,On-site,Contract,,"Scrum, Kanban, Agile, Consultant, R",German,Consultant,,17.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-it-consultant-qa-manager-agile-po-support-servicenow-neckarsulm-890376/1,2026-09-14T16:22:55.409618+00:00
14,Test Automation | Germany,hays,Lead Automation Development Engineer (m/w/d),Hays Client,Düsseldorf,On-site,Contract,,"Lead, R",German,Lead,,03.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-lead-automation-development-engineer-duesseldorf-888510/1,2026-09-14T16:22:55.410305+00:00
14,Test Automation | Germany,hays,Lead Architect / Teamleiter IP/MPLS Design (m/w/d),Hays Client,Düsseldorf,On-site,Contract,,"Lead, Team Lead, R, Architect",German,"Architect, Lead",,17.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-lead-architect-teamleiter-ip-mpls-design-duesseldorf-886301/1,2026-09-14T16:22:55.410810+00:00
14,Test Automation | Germany,hays,Bauleiter Elektro (Schiffbau) (m/w/d),Hays Client,Norddeutschland,On-site,Contract,,"R, Freelancer",German,Freelancer,,26.06.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-bauleiter-elektro-schiffbau-norddeutschland-883209/1,2026-09-14T16:22:55.411155+00:00
14,Python Developer | Germany,hays,Senior Python Energy Trading Developer (Project setup requires service delivery from a nearshore country) (m/f/d),Hays Client,remote,Remote,Contract,Python,Senior,English,Senior,,11.09.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-senior-python-energy-trading-developer-project-setup-requires-service-delivery-from-a-nearshore-country-remote-893763/1,2026-09-14T16:23:25.081415+00:00
14,Python Developer | Germany,hays,Senior PLC Developer (m/f/d),Hays Client,Ludwigsburg,On-site,Contract,"C, Ci/Cd, Python","Git, Scrum, C#, Senior, Scrum Master, R, Junior",English,Senior,,24.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-senior-plc-developer-ludwigsburg-890432/1,2026-09-14T16:23:25.081791+00:00
14,Python Developer | Germany,hays,Software Developer IC-Design methodology (m/f/d),Hays Client,Villach,On-site,Contract,"Ci/Cd, Python","Lead, Architect",English,"Architect, Lead",,29.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-software-developer-ic-design-methodology-villach-887094/1,2026-09-14T16:23:25.081962+00:00
14,Python Test | Germany,hays,Senior Credit Risk Manager (m/w/d),Hays Client,Baden-Württemberg,On-site,Contract,,"Senior, Data Science",English,Senior,,07.09.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-senior-credit-risk-manager-baden-wuerttemberg-893171/1,2026-09-14T16:23:48.371552+00:00
14,Python Test | Germany,hays,Senior Data Analyst / Technical Analyst  (m/w/d),Hays Client,Düsseldorf,On-site,Contract,,Senior,German,Senior,,18.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-senior-data-analyst-technical-analyst--duesseldorf-890568/1,2026-09-14T16:23:48.372626+00:00
14,Firmware Engineer | Germany,hays,Senior OT System Engineer (m/w/d),Hays Client,Basel Land,On-site,Contract,Firmware,"Senior, R",German,Senior,,13.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-senior-ot-system-engineer-basel-land-890035/1,2026-09-14T16:24:15.507129+00:00
0,Tester | Germany,hays,Entwicklungsingenieur Konstruktion & Simulation (m/w/d),Hays Client,Hainburg,On-site,Contract,,R,German,,,04.09.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-entwicklungsingenieur-konstruktion-simulation-hainburg-892911/1,2026-09-14T16:21:08.912942+00:00
0,Tester | Germany,hays,V & V  Tester (m/w/d),Hays Client,Pforzheim,On-site,Contract,Test Automation,,German,,,03.09.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-v-v--tester-pforzheim-892474/1,2026-09-14T16:21:08.913155+00:00
0,Tester | Germany,hays,Business Analyst und UX/UI Tester  (m/w/d),Hays Client,Hamburg,On-site,Contract,,,German,,,31.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-business-analyst-und-ux-ui-tester--hamburg-892042/1,2026-09-14T16:21:08.913336+00:00
0,Tester | Germany,hays,Elektroniker für Geräte und Systeme (m/w/d),Hays Client,Dortmund,On-site,Contract,,R,German,,,26.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-elektroniker-fuer-geraete-und-systeme-dortmund-891231/1,2026-09-14T16:21:08.913511+00:00
0,Tester | Germany,hays,Testingenieur für Medizintechnik (m/w/d),Hays Client,Forchheim,Remote,Contract,,R,German,,,11.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-testingenieur-fuer-medizintechnik-forchheim-887346/1,2026-09-14T16:21:08.914045+00:00
0,Tester | Germany,hays,Embedded Softwaretester (m/w/d),Hays Client,Erlangen,On-site,Contract,,,German,,,05.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-embedded-softwaretester-erlangen-888813/1,2026-09-14T16:21:08.914414+00:00
0,Tester | Germany,hays,Entwicklungstechniker (m/w/d),Hays Client,Braunschweig,On-site,Contract,Hil,"Canoe, R",German,,,31.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-entwicklungstechniker-braunschweig-888343/1,2026-09-14T16:21:08.914761+00:00
0,Tester | Germany,hays,Software Test Engineer  (m/w/d),Hays Client,Gilching,On-site,Contract,,,German,,,29.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-software-test-engineer--gilching-887957/1,2026-09-14T16:21:08.914929+00:00
0,Tester | Germany,hays,Test Evangelist (w/m/d) (m/w/d),Hays Client,Düsseldorf,On-site,Contract,Test Automation,R,German,,,22.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-test-evangelist-w-m-d-duesseldorf-887074/1,2026-09-14T16:21:08.915100+00:00
0,Tester | Germany,hays,Testingeniuer ADAS (m/w/d),Hays Client,Weyhausen,On-site,Contract,,,German,,,10.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-testingeniuer-adas-weyhausen-885325/1,2026-09-14T16:21:08.915288+00:00
0,Tester | Germany,hays,CPE Tester (m/w/d),Hays Client,Remote,Remote,Contract,Firmware,R,German,,,06.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-cpe-tester-remote-884484/1,2026-09-14T16:21:08.915457+00:00
0,Tester | Germany,hays,Security Tester / Pentester (m/w/d),Hays Client,München -Garching,On-site,Contract,Test Automation,,German,,,02.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-security-tester-pentester-muenchen--garching-883849/1,2026-09-14T16:21:08.915620+00:00
0,Tester | Germany,hays,Software Tester (m/w/d),Hays Client,Kassel,On-site,Contract,,,German,,,22.06.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-software-tester-kassel-882001/1,2026-09-14T16:21:08.915954+00:00
0,Tester | Germany,hays,Montage- und Prüftechniker (Elektronik) (m/w/d),Hays Client,Schleswig-Holstein,On-site,Contract,,R,German,,,12.06.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-montage--und-prueftechniker-elektronik-schleswig-holstein-880939/1,2026-09-14T16:21:08.916127+00:00
0,QA Engineer | Germany,hays,Civil Site Engineer Wilhelmshaven (m/w/d),Hays Client,Wilhelmshaven,On-site,Contract,,,German,,,19.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-civil-site-engineer-wilhelmshaven-wilhelmshaven-890408/1,2026-09-14T16:21:34.722315+00:00
0,QA Engineer | Germany,hays,Quality Engineer (m/w/d),Hays Client,Bern,On-site,Contract,,R,German,,,19.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-quality-engineer-bern-890733/1,2026-09-14T16:21:34.722620+00:00
0,QA Engineer | Germany,hays,Civil Site Engineer Hamm (m/w/d),Hays Client,Hamm,On-site,Contract,,,German,,,18.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-civil-site-engineer-hamm-hamm-890409/1,2026-09-14T16:21:34.722912+00:00
0,QA Engineer | Germany,hays,Softwareentwickler C++ (m/w/d),Hays Client,Jena,On-site,Contract,"C, C++, Pytest","Scrum, Junior",German,,,10.06.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-softwareentwickler-c-jena-880455/1,2026-09-14T16:21:34.723669+00:00
0,QA Engineer | Germany,hays,Project Engineer (m/w/d),Hays Client,Singen,On-site,Contract,C,,German,,,28.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-project-engineer-singen-872232/1,2026-09-14T16:21:34.724204+00:00
0,QA Engineer | Germany,hays,Devops Engineer (m/w/d),Hays Client,Kreis Unna,On-site,Contract,Java,"Git, Intern, Devops, Docker, Spring Boot, Angular",German,,,13.02.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-devops-engineer-kreis-unna-861212/1,2026-09-14T16:21:34.724374+00:00
0,Test Engineer | Germany,hays,Software Engineer C#/C++ (m/w/d),Hays Client,Böblingen,On-site,Contract,"C, C++, Ci/Cd","C#, R",German,,,10.09.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-software-engineer-c-c-boeblingen-893710/1,2026-09-14T16:21:58.928642+00:00
0,Test Engineer | Germany,hays,Application Operations Engineer Windows & Automation (m/w/d),Hays Client,Sachsen,On-site,Contract,,R,German,,,10.09.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-application-operations-engineer-windows-automation-sachsen-893494/1,2026-09-14T16:21:58.928819+00:00
0,Test Engineer | Germany,hays,Optical Engineer (m/w/d),Hays Client,Weßling,On-site,Contract,,"Assembly, R",German,,,08.09.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-optical-engineer-wessling-892770/1,2026-09-14T16:21:58.928991+00:00
0,Test Engineer | Germany,hays,Identity and Security Engineer – Azure Cloud (m/w/d),Hays Client,Nordrhein-Westfalen,On-site,Contract,,"Terraform, Devops, Azure",German,,,28.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-identity-and-security-engineer--azure-cloud-nordrhein-westfalen-889029/1,2026-09-14T16:21:58.929171+00:00
0,Test Engineer | Germany,hays,Product Safety and Compliance Engineer  (m/w/d),Hays Client,Augsburg,On-site,Contract,,R,German,,,26.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-product-safety-and-compliance-engineer--augsburg-891402/1,2026-09-14T16:21:58.929350+00:00
0,Test Engineer | Germany,hays,Data Engineer - Consumer Lending Data Products  (m/w/d),Hays Client,Frankfurt am Main,On-site,Contract,,R,German,,,26.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-data-engineer-consumer-lending-data-products--frankfurt-am-main-891638/1,2026-09-14T16:21:58.929524+00:00
0,Test Engineer | Germany,hays,Development Engineer Laser (m/w/d),Hays Client,Thüringen,On-site,Contract,,,English,,,14.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-development-engineer-laser-thueringen-889352/1,2026-09-14T16:21:58.930032+00:00
0,Test Engineer | Germany,hays,System Engineer Test Systems & Integration (m/w/d),Hays Client,Ludiwgsburg,On-site,Contract,,R,German,,,14.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-system-engineer-test-systems-integration-ludiwgsburg-890227/1,2026-09-14T16:21:58.930215+00:00
0,Test Engineer | Germany,hays,ATM Technical Engineer - ATM Techniker - Geldautomat Techniker (m/w/d),Hays Client,Frankfurt am Main,On-site,Contract,,R,German,,,13.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-atm-technical-engineer-atm-techniker-geldautomat-techniker-frankfurt-am-main-890139/1,2026-09-14T16:21:58.930387+00:00
0,Test Engineer | Germany,hays,Hardware Ingenieur Automotive / Hardware Design Engineer  (m/w/d),Hays Client,Kronach,On-site,Contract,,,German,,,09.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-hardware-ingenieur-automotive-hardware-design-engineer--kronach-885058/1,2026-09-14T16:21:58.930727+00:00
0,Test Engineer | Germany,hays,Software Engineer Cobol (m/w/d),Hays Client,Köln,On-site,Contract,,R,German,,,06.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-software-engineer-cobol-koeln-884442/1,2026-09-14T16:21:58.931070+00:00
0,Test Engineer | Germany,hays,Functional Test Engineer - Fahrzeugelektronik (m/w/d),Hays Client,Speyer,Remote,Contract,Embedded Systems,"R, Aspice",German,,,05.06.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-functional-test-engineer-fahrzeugelektronik-speyer-880198/1,2026-09-14T16:21:58.931595+00:00
0,Testingenieur | Germany,hays,OTX Testreport Ingenieur (m/w/d),Hays Client,Stuttgart,On-site,Contract,Python,R,German,,,24.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-otx-testreport-ingenieur-stuttgart-891314/1,2026-09-14T16:22:26.570858+00:00
0,Testingenieur | Germany,hays,Testingenieur  (m/w/d),Hays Client,Schleswig-Holstein,On-site,Contract,,R,German,,,14.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-testingenieur--schleswig-holstein-890198/1,2026-09-14T16:22:26.571034+00:00
0,Test Automation | Germany,hays,Embedded Softwareentwickler für Sichtsysteme (m/w/d),Hays Client,Oberkochen,On-site,Contract,"C, C++",R,German,,,04.09.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-embedded-softwareentwickler-fuer-sichtsysteme-oberkochen-816480/1,2026-09-14T16:22:55.408566+00:00
0,Test Automation | Germany,hays,iOS Entwickler (m/w/d),Hays Client,Hamburg (remote),Remote,Contract,,R,German,,,04.09.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-ios-entwickler-hamburg-remote-880165/1,2026-09-14T16:22:55.408746+00:00
0,Test Automation | Germany,hays,LabVIEW Entwickler - Production Development Specialist (m/w/d),Hays Client,Frankfurt am Main,On-site,Contract,Can,R,German,,,31.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-labview-entwickler-production-development-specialist-frankfurt-am-main-892234/1,2026-09-14T16:22:55.408917+00:00
0,Test Automation | Germany,hays,Teilprojektleitung Elektrotechnik (m/w/d),Hays Client,Erlangen,On-site,Contract,,R,German,,,27.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-teilprojektleitung-elektrotechnik-erlangen-887493/1,2026-09-14T16:22:55.409277+00:00
0,Test Automation | Germany,hays,RPA-Entwickler (m/w/d),Hays Client,remote,Remote,Contract,,,German,,,24.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-rpa-entwickler-remote-891294/1,2026-09-14T16:22:55.409449+00:00
0,Test Automation | Germany,hays,IT Projektmanager Digitalisierung & Business Applications (m/w/d),Hays Client,Berlin,On-site,Contract,,,German,,,07.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-it-projektmanager-digitalisierung-business-applications-berlin-889171/1,2026-09-14T16:22:55.409963+00:00
0,Test Automation | Germany,hays,Koordinator (m/w/d),Hays Client,Rostock,On-site,Contract,,R,German,,,28.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-koordinator-rostock-887149/1,2026-09-14T16:22:55.410473+00:00
0,Test Automation | Germany,hays,Investment Compliance Specialist  (m/w/d),Hays Client,Bad Homburg,On-site,Contract,,R,German,,,22.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-investment-compliance-specialist--bad-homburg-883179/1,2026-09-14T16:22:55.410643+00:00
0,Test Automation | Germany,hays,Entwicklungsingenieur Automatisierungstechnik (m/w/d),Hays Client,Worms,On-site,Contract,,,German,,,14.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-entwicklungsingenieur-automatisierungstechnik-worms-885658/1,2026-09-14T16:22:55.410980+00:00
0,Test Automation | Germany,hays,Technical Documentation Reviewer (m/w/d),Hays Client,Singen,On-site,Contract,,,German,,,30.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-technical-documentation-reviewer-singen-872597/1,2026-09-14T16:22:55.411496+00:00
0,Python Developer | Germany,hays,Backend Developer Go / Golang (m/w/d),Hays Client,Frankfurt,On-site,Contract,Go,Golang,German,,,31.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-backend-developer-go-golang-frankfurt-890932/1,2026-09-14T16:23:25.081607+00:00
0,Python Developer | Germany,hays,Embedded Linux Developer (m/w/d),Hays Client,Bocholt,On-site,Contract,Embedded Linux,Linux,German,,,28.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-embedded-linux-developer-bocholt-887362/1,2026-09-14T16:23:25.082141+00:00
0,Python Developer | Germany,hays,PLC Developer (m/f/d),Hays Client,Zug,On-site,Contract,Integration Testing,R,English,,,17.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-plc-developer-zug-886420/1,2026-09-14T16:23:25.082309+00:00
0,Python Test | Germany,hays,AI und Data Science Engineer – EUV Metrology (m/w/d),Hays Client,Baden-Württemberg,On-site,Contract,,Data Science,German,,,14.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-ai-und-data-science-engineer--euv-metrology-baden-wuerttemberg-889340/1,2026-09-14T16:23:48.372795+00:00
0,Python Test | Germany,hays,Financial Analyst (m/w/d),Hays Client,Sailauf,On-site,Contract,,,German,,,13.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-financial-analyst-sailauf-889755/1,2026-09-14T16:23:48.372969+00:00
0,Python Test | Germany,hays,Data Engineer Actuarial Engine (m/w/d),Hays Client,Hannover,On-site,Contract,Python,,German,,,05.08.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-data-engineer-actuarial-engine-hannover-888862/1,2026-09-14T16:23:48.373317+00:00
0,Python Test | Germany,hays,IT-Revision (m/w/d),Hays Client,Köln,On-site,Contract,,,German,,,29.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-it-revision-koeln-885970/1,2026-09-14T16:23:48.373816+00:00
0,Python Test | Germany,hays,Embedded Software Engineer (m/w/d),Hays Client,Soest,On-site,Contract,"C, Hil, Python, Sil","Mil, C#, R",German,,,24.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-embedded-software-engineer-soest-887294/1,2026-09-14T16:23:48.373989+00:00
0,Python Test | Germany,hays,Entwicklungsingenieur Elektronik  (m/w/d),Hays Client,Großraum München,On-site,Contract,,,German,,,08.07.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-entwicklungsingenieur-elektronik--grossraum-muenchen-884427/1,2026-09-14T16:23:48.374340+00:00
0,Python Test | Germany,hays,Prozessentwicklungsingenieur (m/w/d),Hays Client,Prüm,On-site,Contract,,R,German,,,03.06.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-prozessentwicklungsingenieur-pruem-879595/1,2026-09-14T16:23:48.374677+00:00
0,Python Test | Germany,hays,Ingenieur Elektrotechnik Schwerpunkt Automatisierung (m/w/d),Hays Client,Hessen,On-site,Contract,,R,German,,,02.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-ingenieur-elektrotechnik-schwerpunkt-automatisierung-hessen-846480/1,2026-09-14T16:23:48.374839+00:00
0,Firmware Engineer | Germany,hays,HW Integration Engineer (m/f/d),Hays Client,Zug,On-site,Contract,Firmware,R,English,,,11.09.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-hw-integration-engineer-zug-893930/1,2026-09-14T16:24:15.506569+00:00
0,Firmware Engineer | Germany,hays,Junior Cyber Security Engineer – Embedded Systems & Produktsicherheit (m/w/d),Hays Client,Bocholt,On-site,Contract,Embedded Systems,"Junior, R",German,,,11.09.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-junior-cyber-security-engineer--embedded-systems-produktsicherheit-bocholt-893994/1,2026-09-14T16:24:15.506774+00:00
0,Firmware Engineer | Germany,hays,(Junior) Cyber Security Engineer - Produktsicherheit (m/w/d),Hays Client,Bocholt,On-site,Contract,,"Junior, R",German,,,11.09.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-junior-cyber-security-engineer-produktsicherheit-bocholt-893978/1,2026-09-14T16:24:15.506959+00:00
0,Firmware Engineer | Germany,hays,Managed Services Engineer  (m/w/d),Hays Client,Eschborn/remote,Remote,Contract,Firmware,,German,,,10.06.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-managed-services-engineer--eschborn-remote-879323/1,2026-09-14T16:24:15.507654+00:00
