relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
14,Tester | Germany,xing,Senior Test Manager (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,Senior,English,"Senior, Test Manager",,Recent,https://www.xing.com/jobs/hannover-senior-test-manager-155410504,2026-07-16T12:29:43.408582+00:00
0,Testingenieur | Germany,xing,Prüftechniker / Prüfingenieur (m/w/d) am Standort Hamburg,XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/hamburg-prueftechniker-pruefingenieur-standort-hamburg-155238524,2026-07-16T12:32:35.397091+00:00
0,Testingenieur | Germany,xing,Prüfmittelentwickler (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/radeburg-pruefmittelentwickler-155516252,2026-07-16T12:32:35.397244+00:00
0,Testingenieur | Germany,xing,Kfz-Prüfingenieur (m/w/d) oder Unterschriftsberechtigter (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/limburg-lahn-kfz-pruefingenieur-unterschriftsberechtigter-154790431,2026-07-16T12:32:35.397375+00:00
0,Testingenieur | Germany,xing,Testingenieur*in Elektromechanik / Hardware Test Engineer,XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/duesseldorf-testingenieur-elektromechanik-hardware-test-engineer-151516155,2026-07-16T12:32:35.397499+00:00
0,Test Automation | Germany,xing,Test Automation Engineer (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,Test Automation,,English,,,Recent,https://www.xing.com/jobs/wien-test-automation-engineer-152320689,2026-07-16T12:33:33.225804+00:00
0,Test Automation | Germany,xing,Testautomatisierer in der Schnittstellenentwicklung (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,German,,,Recent,https://www.xing.com/jobs/hagen-testautomatisierer-schnittstellenentwicklung-156134851,2026-07-16T12:33:33.225976+00:00
0,Python Developer | Germany,xing,Full Stack Entwickler - Python / FastAPI / Docker / Kubernetes (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,Python,"Kubernetes, Docker, Fastapi",English,,,Recent,https://www.xing.com/jobs/pforzheim-full-stack-entwickler-python-fastapi-docker-kubernetes-155597752,2026-07-16T12:34:29.130074+00:00
0,Python Developer | Germany,xing,Fachinformatiker mit Schwerpunkt Programmierung (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,German,,,Recent,https://www.xing.com/jobs/hamburg-fachinformatiker-schwerpunkt-programmierung-156130156,2026-07-16T12:34:29.130162+00:00
0,Python Developer | Germany,xing,Fachentwickler für energiewirtschaftliche IT-Prozesse (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,R,English,,,Recent,https://www.xing.com/jobs/tuebingen-fachentwickler-energiewirtschaftliche-it-prozesse-156138208,2026-07-16T12:34:29.130253+00:00
0,Python Developer | Germany,xing,Python Entwickler (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,Python,,English,,,Recent,https://www.xing.com/jobs/herne-python-entwickler-156135106,2026-07-16T12:34:29.130321+00:00
0,Python Developer | Germany,xing,Python-Entwickler (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,Python,,English,,,Recent,https://www.xing.com/jobs/muenchen-python-entwickler-154251369,2026-07-16T12:34:29.130384+00:00
0,Python Developer | Germany,xing,Intermediate Python Entwickler (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,Python,,English,,,Recent,https://www.xing.com/jobs/stuttgart-intermediate-python-entwickler-156347206,2026-07-16T12:34:29.130447+00:00
0,Python Developer | Germany,xing,Python Entwickler (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,Python,,English,,,Recent,https://www.xing.com/jobs/eschborn-python-entwickler-156072156,2026-07-16T12:34:29.130507+00:00
0,Python Developer | Germany,xing,Softwareentwickler (m/w/d) Python & Linux // REMOTE,XING Employer,Germany/Remote,Remote,Full-time,Python,Linux,English,,,Recent,https://www.xing.com/jobs/duesseldorf-software-developer-python-linux-remote-151957732,2026-07-16T12:34:29.130570+00:00
0,Python Developer | Germany,xing,Python/Django (Bootstrap) Entwickler (m/w/d) nach Lindau Bodensee,XING Employer,Germany/Remote,Remote,Full-time,Python,Django,English,,,Recent,https://www.xing.com/jobs/lindau-python-django-bootstrap-entwickler-lindau-bodensee-146731824,2026-07-16T12:34:29.130628+00:00
0,Python Developer | Germany,xing,Python Entwickler (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,Python,,English,,,Recent,https://www.xing.com/jobs/luebeck-python-entwickler-155452577,2026-07-16T12:34:29.130689+00:00
0,Python Test | Germany,xing,Tester Python (SIL 2) (w/m/d) in Braunschweig gesucht! ref. Nr. 4061!,XING Employer,Germany/Remote,Remote,Full-time,"Python, Sil",,English,,,Recent,https://www.xing.com/jobs/braunschweig-tester-python-sil-2-braunschweig-gesucht-ref-nr-4061-147001956,2026-07-16T12:35:25.962845+00:00
0,Python Test | Germany,xing,Software Entwickler Python (m/w/d) - für das Test Engineering,XING Employer,Germany/Remote,Remote,Full-time,Python,R,German,,,Recent,https://www.xing.com/jobs/reichenberg-software-entwickler-python-test-engineering-151929809,2026-07-16T12:35:25.962909+00:00
0,Python Test | Germany,xing,Software Quality Engineer (Testautomatisierung) (m/w/d) - J24300,XING Employer,Germany/Remote,Remote,Full-time,Test Automation,,English,,,Recent,https://www.xing.com/jobs/darmstadt-software-quality-engineer-testautomatisierung-j24300-156303812,2026-07-16T12:35:25.962976+00:00
0,Python Test | Germany,xing,Software Test Engineer System Testing (m/w/d) - J24300,XING Employer,Germany/Remote,Remote,Full-time,System Testing,,English,,,Recent,https://www.xing.com/jobs/worms-software-test-engineer-system-testing-j24300-155769474,2026-07-16T12:35:25.963039+00:00
0,Python Test | Germany,xing,Software Test Engineer (m/w/d) für Beatmungsgeräte - befristet für 2 Jahre,XING Employer,Germany/Remote,Remote,Full-time,,R,English,,,Recent,https://www.xing.com/jobs/luebeck-software-test-engineer-beatmungsgeraete-befristet-2-155113331,2026-07-16T12:35:25.963099+00:00
0,Python Test | Germany,xing,Software Test Engineer Automation Projects (m/w/d) - J24300,XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/worms-software-test-engineer-automation-projects-j24300-156168170,2026-07-16T12:35:25.963158+00:00
0,Python Test | Germany,xing,Test Automation Engineer Software Systems (m/w/d) - J24300,XING Employer,Germany/Remote,Remote,Full-time,Test Automation,,English,,,Recent,https://www.xing.com/jobs/worms-test-automation-engineer-software-systems-j24300-156230421,2026-07-16T12:35:25.963240+00:00
0,Python Test | Germany,xing,Software Test Engineer für Testautomatisierung und Systemqualität (m/w/d) - J24300,XING Employer,Germany/Remote,Remote,Full-time,Test Automation,R,German,,,Recent,https://www.xing.com/jobs/worms-software-test-engineer-fuer-testautomatisierung-und-systemqualitaet-j24300-156370422,2026-07-16T12:35:25.963308+00:00
0,Python Test | Germany,xing,Software Quality Engineer Automation Projects (m/w/d) - J24300,XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/darmstadt-software-quality-engineer-automation-projects-j24300-155404662,2026-07-16T12:35:25.963371+00:00
0,Firmware Engineer | Germany,xing,Firmwareentwickler (m/w/d) Funktionale Sicherheit,XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/verl-firmwareentwickler-funktionale-sicherheit-156171716,2026-07-16T12:36:21.323807+00:00
0,Firmware Engineer | Germany,xing,Entwicklungsingenieur Elektronik und FPGA (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,Fpga,German,,,Recent,https://www.xing.com/jobs/dresden-entwicklungsingenieur-elektronik-fpga-155685250,2026-07-16T12:36:21.323875+00:00
0,Firmware Engineer | Germany,xing,Firmware Entwickler (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,Firmware,,English,,,Recent,https://www.xing.com/jobs/saarbruecken-firmware-entwickler-156133744,2026-07-16T12:36:21.323938+00:00
0,Firmware Engineer | Germany,xing,Firmware Engineer,XING Employer,Germany/Remote,Remote,Full-time,Firmware,,English,,,Recent,https://www.xing.com/jobs/garching-bei-muenchen-firmware-engineer-156193423,2026-07-16T12:36:21.324002+00:00
0,Firmware Engineer | Germany,xing,Embedded Software Engineer m/w/d,XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/aschheim-embedded-software-engineer-156306061,2026-07-16T12:36:21.324109+00:00
0,Firmware Engineer | Germany,xing,Firmware Entwickler (m/w/d) - Schwerpunkt Produktionssoftware & Testsysteme,XING Employer,Germany/Remote,Remote,Full-time,Firmware,,English,,,Recent,https://www.xing.com/jobs/ravensburg-firmware-entwickler-schwerpunkt-produktionssoftware-testsysteme-155699938,2026-07-16T12:36:21.324171+00:00
