relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
14,Tester | Germany,xing,Senior Business Test Consultant - Lebensversicherung / E2E (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,"Consultant, Senior",English,"Consultant, Senior",,Recent,https://www.xing.com/jobs/montabaur-senior-business-test-consultant-lebensversicherung-e2e-151945000,2026-03-21T11:10:32.554108+00:00
0,Tester | Germany,xing,Prüftechniker Elektrotechnik - Normen / Tests / Doku (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/halver-prueftechniker-elektrotechnik-normen-tests-doku-152340906,2026-03-21T11:10:32.554368+00:00
0,Tester | Germany,xing,Software Tester (all genders),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/sankt-ingbert-software-tester-all-genders-148460968,2026-03-21T11:10:32.554433+00:00
0,Tester | Germany,xing,Software Tester / Test Engineer (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/muenchen-software-tester-test-engineer-152334021,2026-03-21T11:10:32.554500+00:00
0,Tester | Germany,xing,Tester (m/w/d) - Software,XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/lemwerder-tester-software-152275335,2026-03-21T11:10:32.554565+00:00
0,Tester | Germany,xing,IT-Tester / Agiler Softwaretester (w/d/m),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/oldenburg-it-tester-agiler-softwaretester-151267732,2026-03-21T11:10:32.554649+00:00
0,Tester | Germany,xing,Software Tester für Qualitätssicherung Testautomatisierung (w/m/d),XING Employer,Germany/Remote,Remote,Full-time,Test Automation,R,English,,,Recent,https://www.xing.com/jobs/berlin-software-tester-qualitaetssicherung-testautomatisierung-149350361,2026-03-21T11:10:32.554712+00:00
0,Tester | Germany,xing,Software Tester (mit Kenntnissen in C# und AWS) (m/w/d) Leipzig,XING Employer,Germany/Remote,Remote,Full-time,C,"C#, Aws",German,,,Recent,https://www.xing.com/jobs/leipzig-software-tester-kenntnissen-aws-leipzig-149558646,2026-03-21T11:10:32.554778+00:00
0,QA Engineer | Germany,xing,"QA Engineer (freelance contract, full-time)",XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/berlin-qa-engineer-freelance-contract-full-time-151358940,2026-03-21T11:11:30.313324+00:00
0,QA Engineer | Germany,xing,QA Engineer,XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/berlin-qa-engineer-152374148,2026-03-21T11:11:30.313420+00:00
0,QA Engineer | Germany,xing,QA Engineer (m/f/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/duesseldorf-qa-engineer-146679964,2026-03-21T11:11:30.313487+00:00
0,QA Engineer | Germany,xing,QA Engineer (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/wiesbaden-qa-engineer-150638307,2026-03-21T11:11:30.313554+00:00
0,QA Engineer | Germany,xing,QA Engineer,XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/zug-qa-engineer-149012111,2026-03-21T11:11:30.313640+00:00
0,QA Engineer | Germany,xing,Junior Engineer - Devops,XING Employer,Germany/Remote,Remote,Full-time,,"Junior, Devops",English,,,Recent,https://www.xing.com/jobs/berlin-junior-engineer-devops-152374146,2026-03-21T11:11:30.313779+00:00
0,QA Engineer | Germany,xing,Engineer - Devops Updated,XING Employer,Germany/Remote,Remote,Full-time,,Devops,English,,,Recent,https://www.xing.com/jobs/berlin-engineer-devops-updated-152374150,2026-03-21T11:11:30.313842+00:00
0,QA Engineer | Germany,xing,QA Engineer / Software Tester (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/koeln-qa-engineer-software-tester-152206214,2026-03-21T11:11:30.313902+00:00
0,Test Engineer | Germany,xing,Junior Test Automation Engineer (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,Test Automation,Junior,English,,,Recent,https://www.xing.com/jobs/berlin-junior-test-automation-engineer-152017821,2026-03-21T11:12:26.811839+00:00
0,Test Engineer | Germany,xing,"Embedded Systems Engineer (m/w) – Hardware, Firmware & Testing",XING Employer,Germany/Remote,Remote,Full-time,"Embedded Systems, Firmware",,English,,,Recent,https://www.xing.com/jobs/affing-embedded-systems-engineer-hardware-firmware-testing-150929598,2026-03-21T11:12:26.811925+00:00
0,Test Engineer | Germany,xing,Test Engineer (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/dresden-test-engineer-151790901,2026-03-21T11:12:26.811994+00:00
0,Test Engineer | Germany,xing,Test Engineer (m/w/d) - Dresden,XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/dresden-test-engineer-dresden-150441800,2026-03-21T11:12:26.812056+00:00
0,Test Engineer | Germany,xing,Test Engineer (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/bremen-test-engineer-151007778,2026-03-21T11:12:26.812116+00:00
0,Test Engineer | Germany,xing,Test-Engineer - Systemtest,XING Employer,Germany/Remote,Remote,Full-time,System Testing,,English,,,Recent,https://www.xing.com/jobs/zuerich-test-engineer-systemtest-150877142,2026-03-21T11:12:26.812223+00:00
0,Test Engineer | Germany,xing,Software Test Engineer / QA Engineer (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/unterhaching-software-test-engineer-qa-engineer-145277738,2026-03-21T11:12:26.812401+00:00
0,Test Engineer | Germany,xing,Testingenieur / Test Engineer (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/friedrichshafen-testingenieur-test-engineer-147370768,2026-03-21T11:12:26.812461+00:00
0,Test Engineer | Austria,xing,Testingenieur (w/m/d) Software / Systeme,XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/ueberlingen-testingenieur-software-systeme-150668185,2026-03-21T11:12:41.492772+00:00
0,Testingenieur | Germany,xing,Test Engineer (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/renens-test-engineer-147371778,2026-03-21T11:13:23.784789+00:00
0,Testingenieur | Germany,xing,Test Engineer (Focus ETE) (m/w/x),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/neubrandenburg-test-engineer-focus-ete-150667245,2026-03-21T11:13:23.784855+00:00
0,Testingenieur | Germany,xing,(Junior) Testingenieur / Test Engineer (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,Junior,English,,,Recent,https://www.xing.com/jobs/muenchen-junior-testingenieur-test-engineer-151881812,2026-03-21T11:13:23.785000+00:00
0,Testingenieur | Germany,xing,Testingenieur Systementwicklung (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/penzberg-testingenieur-systementwicklung-151712857,2026-03-21T11:13:23.785062+00:00
0,Testingenieur | Germany,xing,Testingenieur (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/paderborn-testingenieur-152002366,2026-03-21T11:13:23.785122+00:00
0,Testingenieur | Germany,xing,Prüftechniker / Prüfingenieur (m⁠/⁠w⁠/⁠d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/neumuenster-prueftechniker-pruefingenieur-151696615,2026-03-21T11:13:23.785185+00:00
0,Testingenieur | Austria,xing,Testingenieur (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/hamburg-testingenieur-150092832,2026-03-21T11:13:36.810280+00:00
0,Test Automation | Germany,xing,Test Automation Engineer (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,Test Automation,,English,,,Recent,https://www.xing.com/jobs/muenchen-test-automation-engineer-146718967,2026-03-21T11:14:17.985058+00:00
0,Test Automation | Germany,xing,Test Automation Engineer (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,Test Automation,,English,,,Recent,https://www.xing.com/jobs/nuernberg-test-automation-engineer-145847390,2026-03-21T11:14:17.985379+00:00
0,Test Automation | Germany,xing,Test Automation Engineer (m/w/d) - Duisburg [Kziff.OK6968],XING Employer,Germany/Remote,Remote,Full-time,Test Automation,,English,,,Recent,https://www.xing.com/jobs/duisburg-test-automation-engineer-duisburg-kziff-ok6968-137435602,2026-03-21T11:14:17.985501+00:00
0,Test Automation | Germany,xing,Test Automation Engineer (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,Test Automation,,English,,,Recent,https://www.xing.com/jobs/duesseldorf-test-automation-engineer-152340173,2026-03-21T11:14:17.985563+00:00
0,Test Automation | Germany,xing,Test Automation Engineer* R&D SW Platform Core & Data Services,XING Employer,Germany/Remote,Remote,Full-time,Test Automation,R,English,,,Recent,https://www.xing.com/jobs/dresden-test-automation-engineer-sw-platform-core-data-services-147614977,2026-03-21T11:14:17.985645+00:00
0,Python Developer | Germany,xing,Fachinformatiker Anwendungsentwicklung (m/w/d) in Vollzeit,XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/osnabrueck-fachinformatiker-anwendungsentwicklung-vollzeit-151235827,2026-03-21T11:15:11.730645+00:00
0,Python Developer | Germany,xing,Softwareentwickler Python (w/m/d),XING Employer,Germany/Remote,Remote,Full-time,Python,,English,,,Recent,https://www.xing.com/jobs/frankfurt-main-softwareentwickler-python-148391528,2026-03-21T11:15:11.730911+00:00
0,Python Developer | Germany,xing,Softwaredeveloper Python (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,Python,,English,,,Recent,https://www.xing.com/jobs/frankfurt-main-softwaredeveloper-python-152340591,2026-03-21T11:15:11.730982+00:00
0,Python Developer | Germany,xing,Python - Entwickler:in,XING Employer,Germany/Remote,Remote,Full-time,Python,,English,,,Recent,https://www.xing.com/jobs/berlin-python-entwickler-148891004,2026-03-21T11:15:11.731050+00:00
0,Python Developer | Germany,xing,Python Entwickler (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,Python,,English,,,Recent,https://www.xing.com/jobs/hamburg-python-entwickler-151545561,2026-03-21T11:15:11.731117+00:00
0,Python Developer | Germany,xing,Softwareentwickler Python (w/m/d),XING Employer,Germany/Remote,Remote,Full-time,Python,,English,,,Recent,https://www.xing.com/jobs/leipzig-softwareentwickler-python-148391481,2026-03-21T11:15:11.731178+00:00
0,Python Developer | Germany,xing,Python Entwickler (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,Python,,English,,,Recent,https://www.xing.com/jobs/eschborn-python-entwickler-152331554,2026-03-21T11:15:11.731244+00:00
0,Python Developer | Remote,xing,Junior Backend Developer (Python) (m/w/d) 20h Stellenbeschreibung READ DESCRIPTION before,XING Employer,Germany/Remote,Remote,Full-time,Python,Junior,English,,,Recent,https://www.xing.com/jobs/werther-westfalen-junior-backend-developer-python-20h-stellenbeschreibung-genau-lesen-146744875,2026-03-21T11:15:52.771873+00:00
0,Python Test | Germany,xing,Tester Python (SIL 2) (w/m/d) in Braunschweig gesucht! ref. Nr. 4061!,XING Employer,Germany/Remote,Remote,Full-time,"Python, Sil",,English,,,Recent,https://www.xing.com/jobs/braunschweig-tester-python-sil-2-braunschweig-gesucht-ref-nr-4061-147001956,2026-03-21T11:16:06.525480+00:00
0,Python Test | Germany,xing,Embedded Python Tester (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,Python,,English,,,Recent,https://www.xing.com/jobs/muenchen-embedded-python-tester-149660806,2026-03-21T11:16:06.525548+00:00
0,Python Test | Germany,xing,Python Tester* Embedded Devices (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,Python,,English,,,Recent,https://www.xing.com/jobs/stuttgart-python-tester-embedded-devices-150667917,2026-03-21T11:16:06.525630+00:00
0,Python Test | Germany,xing,Embedded Python Tester (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,Python,,English,,,Recent,https://www.xing.com/jobs/muenchen-embedded-python-tester-151825311,2026-03-21T11:16:06.525697+00:00
0,Python Test | Germany,xing,Programmierer Python Test-Framework (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,Python,,English,,,Recent,https://www.xing.com/jobs/muenchen-programmierer-python-test-framework-151825360,2026-03-21T11:16:06.525759+00:00
0,Python Test | Germany,xing,Python Tester* Embedded Devices,XING Employer,Germany/Remote,Remote,Full-time,Python,,English,,,Recent,https://www.xing.com/jobs/stuttgart-python-tester-embedded-devices-147022468,2026-03-21T11:16:06.525819+00:00
0,Python Test | Germany,xing,"Embedded Python Tester (m/w/d) – Munich, Germany – EU/NATO Nationals - Fluent German",XING Employer,Germany/Remote,Remote,Full-time,Python,,English,,,Recent,https://www.xing.com/jobs/berlin-embedded-python-tester-munich-germany-eu-nato-nationals-fluent-german-150952038,2026-03-21T11:16:06.525877+00:00
0,Python Test | Germany,xing,Embedded Python Tester (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,Python,,English,,,Recent,https://www.xing.com/jobs/muenchen-embedded-python-tester-150165650,2026-03-21T11:16:06.525935+00:00
0,Python Test | Germany,xing,Softwaretester Embedded (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,,,English,,,Recent,https://www.xing.com/jobs/tettnang-softwaretester-embedded-147370986,2026-03-21T11:16:06.526001+00:00
0,Python Test | Austria,xing,Embedded Python Tester (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,Python,,English,,,Recent,https://www.xing.com/jobs/stuttgart-embedded-python-tester-152005269,2026-03-21T11:16:21.201209+00:00
0,Firmware Engineer | Germany,xing,"Firmware Engineer Embedded C Wearable Devices (Full Time) Munich, Germany",XING Employer,Germany/Remote,Remote,Full-time,"C, Firmware",,English,,,Recent,https://www.xing.com/jobs/munich-firmware-engineer-embedded-wearable-devices-full-time-munich-germany-151410964,2026-03-21T11:17:01.122264+00:00
0,Firmware Engineer | Germany,xing,Firmware Engineer (m/f/d),XING Employer,Germany/Remote,Remote,Full-time,Firmware,,English,,,Recent,https://www.xing.com/jobs/muenchen-firmware-engineer-150666670,2026-03-21T11:17:01.122331+00:00
0,Firmware Engineer | Germany,xing,Firmware-Entwickler (all gender),XING Employer,Germany/Remote,Remote,Full-time,Firmware,,English,,,Recent,https://www.xing.com/jobs/bremen-firmware-entwickler-all-gender-149577949,2026-03-21T11:17:01.122396+00:00
0,Firmware Engineer | Germany,xing,Motion Firmware Ingenieur:in 80-100%,XING Employer,Germany/Remote,Remote,Full-time,Firmware,,English,,,Recent,https://www.xing.com/jobs/baar-motion-firmware-ingenieur-80-100-150938662,2026-03-21T11:17:01.122463+00:00
0,Firmware Engineer | Germany,xing,Entwicklungsingenieur Firmware (m/w/d) 80 - 100 %,XING Employer,Germany/Remote,Remote,Full-time,Firmware,,English,,,Recent,https://www.xing.com/jobs/aesch-bl-entwicklungsingenieur-firmware-80-100-147370944,2026-03-21T11:17:01.122609+00:00
0,Firmware Engineer | Germany,xing,Embedded Firmware Engineer (m/w/d) - J35543,XING Employer,Germany/Remote,Remote,Full-time,Firmware,,English,,,Recent,https://www.xing.com/jobs/rottweil-embedded-firmware-engineer-j35543-151983591,2026-03-21T11:17:01.122674+00:00
0,Firmware Engineer | Germany,xing,Firmware / Embedded Entwickler (m/w/d),XING Employer,Germany/Remote,Remote,Full-time,Firmware,,English,,,Recent,https://www.xing.com/jobs/muenchen-firmware-embedded-entwickler-147370559,2026-03-21T11:17:01.122739+00:00
